s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el
112798_126,1127981,1127981126,1127981153,1127981138,1127981119,1127981119,1127981123,1127981139,yes
112798_113,1127981,1127981113,1127981128,1127981120,1127981134,1127981128,1127981134,1127981120,yes
112798_130,1127981,1127981130,1127981127,1127981105,,1127981105,1127981127,,yes
112798_139,1127981,1127981139,1127981153,1127981103,1127981141,1127981103,1127981141,1127981123,yes
112798_142,1127981,1127981142,1127981123,,,1127981153,1127981702,1127981150,yes
112798_701,1127981,1127981701,1127981153,1127981124,1127981111,1127981139,1127981121,1127981138,yes
112798_136,1127981,1127981136,1127981128,1127981153,1127981131,1127981128,1127981134,1127981132,yes
112800_191,1128001,1128001191,1128001140,1128001179,1128001168,1128001109,1128001140,1128001168,yes
112800_190,1128001,1128001190,1128001202,1128001116,1128001184,1128001181,1128001171,1128001191,yes
112800_182,1128001,1128001182,1128001181,1128001160,1128001176,1128001176,1128001168,1128001181,yes
112800_174,1128001,1128001174,1128001163,1128001134,1128001136,1128001163,1128001134,1128001136,yes
112800_138,1128001,1128001138,1128001194,1128001183,1128001131,1128001200,1128001140,1128001181,yes
112802_144,1128021,1128021144,1128021146,1128021143,1128021125,1128021147,1128021141,1128021136,yes
112802_138,1128021,1128021138,1128021127,1128021140,1128021150,1128021127,1128021139,,yes
112802_149,1128021,1128021149,1128021123,1128021128,1128021150,1128021140,1128021139,1128021102,yes
112819_115,1128191,1128191115,1128191102,1128191130,1128191145,1128191106,1128191119,1128191130,yes
112819_185,1128191,1128191185,1128191105,1128191107,1128191123,1128191105,1128191107,1128191123,yes
112819_120,1128191,1128191120,1128191125,1128191142,1128191135,1128191107,1128191129,1128191106,yes
112819_130,1128191,1128191130,1128191114,1128191115,1128191102,1128191114,1128191105,1128191106,yes
112819_184,1128191,1128191184,1128191141,1128191138,1128191154,1128191106,1128191141,1128191154,yes
112819_143,1128191,1128191143,1128191149,1128191154,1128191155,1128191106,1128191149,1128191154,yes
112819_109,1128191,1128191109,1128191107,1128191707,1128191124,1128191107,1128191707,1128191126,yes
112819_116,1128191,1128191116,1128191119,1128191124,,1128191119,1128191109,,yes
112819_102,1128191,1128191102,1128191119,1128191130,1128191101,1128191119,1128191104,1128191160,yes
112819_142,1128191,1128191142,1128191191,1128191138,1128191123,1128191106,1128191104,1128191103,yes
112819_131,1128191,1128191131,1128191103,1128191102,1128191106,1128191103,1128191106,1128191124,yes
112819_159,1128191,1128191159,1128191113,1128191101,1128191102,1128191113,1128191109,1128191106,yes
112819_105,1128191,1128191105,1128191101,1128191103,1128191104,1128191101,1128191104,1128191106,yes
112819_104,1128191,1128191104,1128191106,1128191103,1128191151,1128191106,1128191151,1128191103,yes
112819_103,1128191,1128191103,1128191101,1128191105,1128191104,1128191131,1128191104,1128191106,yes
112819_108,1128191,1128191108,1128191105,1128191104,1128191101,1128191103,1128191106,1128191105,yes
112819_153,1128191,1128191153,1128191123,1128191710,1128191105,1128191710,1128191155,1128191123,yes
112819_118,1128191,1128191118,1128191126,1128191185,1128191109,1128191126,1128191185,1128191109,yes
112819_724,1128191,1128191724,1128191707,1128191109,1128191104,1128191103,1128191106,1128191109,yes
112819_140,1128191,1128191140,1128191102,1128191119,1128191150,1128191102,1128191119,1128191150,yes
112819_157,1128191,1128191157,1128191163,1128191107,1128191109,1128191107,1128191109,1128191163,yes
112819_117,1128191,1128191117,1128191107,1128191109,1128191137,1128191107,1128191109,1128191137,yes
112819_150,1128191,1128191150,1128191146,1128191156,1128191141,1128191140,,,yes
112819_119,1128191,1128191119,1128191102,1128191108,1128191117,1128191102,1128191108,1128191140,yes
112819_125,1128191,1128191125,1128191119,1128191120,1128191114,1128191102,1128191106,1128191119,yes
112819_152,1128191,1128191152,1128191102,1128191113,1128191140,1128191102,1128191106,1128191104,yes
112819_162,1128191,1128191162,1128191148,1128191149,,1128191148,1128191149,,yes
112819_106,1128191,1128191106,1128191104,1128191103,1128191135,1128191104,1128191103,1128191135,yes
112819_129,1128191,1128191129,1128191105,1128191103,1128191104,1128191109,1128191101,1128191105,yes
112819_163,1128191,1128191163,1128191158,1128191145,1128191157,1128191103,1128191158,1128191106,yes
112819_114,1128191,1128191114,1128191130,1128191125,1128191120,1128191130,1128191120,1128191115,yes
112819_137,1128191,1128191137,1128191107,1128191109,1128191116,1128191107,1128191109,1128191117,yes
112819_703,1128191,1128191703,1128191144,1128191158,1128191134,1128191158,1128191163,1128191144,yes
112819_113,1128191,1128191113,1128191159,1128191152,,1128191160,1128191152,1128191102,yes
112819_149,1128191,1128191149,1128191143,1128191155,,1128191154,1128191155,,yes
112819_107,1128191,1128191107,1128191109,1128191117,1128191137,1128191109,1128191707,1128191102,yes
112819_706,1128191,1128191706,1128191109,1128191107,1128191106,1128191109,1128191107,1128191131,yes
112819_720,1128191,1128191720,1128191716,1128191702,1128191712,1128191716,1128191702,1128191718,yes
112819_704,1128191,1128191704,1128191187,1128191109,1128191134,1128191109,,,yes
112820_125,1128201,1128201125,1128201154,1128201140,1128201111,1128201133,1128201154,1128201140,yes
112820_103,1128201,1128201103,1128201119,1128201128,1128201134,1128201119,,,yes
112820_140,1128201,1128201140,1128201154,1128201111,1128201133,1128201111,1128201107,1128201153,yes
112820_135,1128201,1128201135,1128201134,1128201128,1128201103,1128201134,1128201128,1128201103,yes
112820_133,1128201,1128201133,1128201140,1128201153,1128201125,1128201107,1128201111,1128201154,yes
112820_129,1128201,1128201129,1128201116,1128201109,1128201153,1128201116,1128201109,1128201153,yes
112820_128,1128201,1128201128,1128201134,1128201146,1128201103,1128201119,1128201103,1128201136,yes
112820_106,1128201,1128201106,1128201109,1128201107,1128201129,1128201120,1128201125,1128201140,yes
112820_114,1128201,1128201114,1128201113,1128201140,1128201107,1128201113,1128201140,1128201107,yes
112820_131,1128201,1128201131,1128201105,1128201134,,1128201105,1128201126,,yes
112820_127,1128201,1128201127,1128201112,1128201137,1128201102,1128201112,1128201129,1128201139,yes
112820_137,1128201,1128201137,1128201102,1128201112,1128201108,1128201102,1128201112,1128201108,yes
112820_109,1128201,1128201109,1128201123,1128201129,1128201151,1128201129,1128201123,,yes
112825_102,1128251,1128251102,1128251113,1128251170,1128251145,1128251113,1128251170,1128251158,yes
112825_113,1128251,1128251113,1128251170,1128251102,1128251158,1128251143,1128251155,1128251102,yes
112825_126,1128251,1128251126,1128251102,1128251158,1128251109,1128251115,1128251113,1128251158,yes
112825_142,1128251,1128251142,,,,,,,yes
112825_127,1128251,1128251127,1128251137,,,1128251103,1128251137,,yes
112825_170,1128251,1128251170,1128251172,1128251113,1128251102,1128251169,1128251167,1128251101,yes
112825_158,1128251,1128251158,1128251167,1128251134,1128251172,1128251170,1128251121,1128251145,yes
112825_167,1128251,1128251167,1128251158,1128251170,,1128251158,1128251121,,yes
112825_144,1128251,1128251144,1128251160,1128251154,1128251143,1128251160,1128251154,1128251143,yes
112825_106,1128251,1128251106,1128251133,1128251110,,1128251110,1128251133,,yes
112825_133,1128251,1128251133,1128251110,1128251106,,1128251110,1128251106,1128251116,yes
112825_161,1128251,1128251161,1128251113,1128251102,1128251158,1128251113,1128251102,1128251158,yes
112825_172,1128251,1128251172,1128251158,1128251134,1128251161,1128251170,1128251158,1128251167,yes
112826_113,1128261,1128261113,1128261133,1128261117,1128261165,1128261105,1128261141,1128261106,yes
112826_184,1128261,1128261184,1128261127,1128261108,1128261176,1128261127,1128261132,1128261117,yes
112826_120,1128261,1128261120,1128261141,1128261142,1128261112,1128261144,1128261142,1128261112,yes
112826_104,1128261,1128261104,1128261115,1128261110,,1128261115,1128261154,,yes
112826_134,1128261,1128261134,1128261123,1128261167,1128261145,1128261123,1128261112,1128261156,yes
112826_108,1128261,1128261108,1128261184,1128261176,,1128261184,1128261176,,yes
112826_112,1128261,1128261112,1128261123,1128261146,,1128261123,1128261134,,yes
112826_166,1128261,1128261166,1128261148,1128261143,1128261156,1128261134,1128261123,1128261143,yes
112826_103,1128261,1128261103,1128261163,1128261167,,1128261163,1128261167,,yes
112826_147,1128261,1128261147,1128261159,1128261139,1128261163,1128261167,1128261123,1128261163,yes
112826_159,1128261,1128261159,1128261139,1128261124,1128261147,1128261139,1128261134,1128261167,yes
112826_121,1128261,1128261121,1128261151,1128261157,1128261164,1128261151,1128261157,1128261164,yes
112826_181,1128261,1128261181,1128261163,1128261102,,1128261102,1128261163,,yes
112826_151,1128261,1128261151,1128261157,1128261121,,1128261145,1128261157,1128261121,yes
112826_111,1128261,1128261111,1128261154,1128261104,,1128261155,1128261160,1128261158,yes
112826_172,1128261,1128261172,1128261159,1128261126,1128261153,1128261157,1128261142,1128261133,yes
112826_163,1128261,1128261163,1128261167,1128261103,,1128261103,1128261167,,yes
112826_145,1128261,1128261145,1128261151,1128261123,1128261134,1128261151,1128261123,1128261134,yes
112826_176,1128261,1128261176,1128261153,1128261125,1128261108,1128261145,1128261153,1128261125,yes
112826_173,1128261,1128261173,1128261167,1128261134,1128261164,1128261167,1128261164,1128261166,yes
112826_186,1128261,1128261186,1128261103,1128261163,,1128261103,1128261163,1128261123,yes
112830_122,1128301,1128301122,1128301137,1128301208,1128301169,1128301169,1128301208,1128301137,yes
112830_130,1128301,1128301130,1128301169,1128301194,1128301202,1128301202,1128301171,1128301169,yes
112830_159,1128301,1128301159,1128301169,1128301164,,1128301169,1128301164,,yes
112830_169,1128301,1128301169,1128301194,1128301159,,1128301194,1128301123,1128301159,yes
112830_713,1128301,1128301713,1128301176,,,1128301167,1128301176,,yes
112830_127,1128301,1128301127,1128301163,1128301206,1128301134,1128301163,1128301134,1128301206,yes
112830_701,1128301,1128301701,1128301138,,,1128301138,1128301176,1128301168,yes
112830_153,1128301,1128301153,1128301174,1128301179,,1128301174,1128301207,,yes
112830_119,1128301,1128301119,1128301138,1128301147,1128301187,1128301187,1128301147,1128301164,yes
112830_173,1128301,1128301173,1128301164,1128301161,1128301191,1128301164,1128301161,1128301191,yes
112830_157,1128301,1128301157,,,,1128301173,,,yes
112830_177,1128301,1128301177,1128301170,1128301107,1128301199,1128301170,1128301107,1128301199,yes
112830_168,1128301,1128301168,1128301208,1128301138,,1128301208,,,yes
112830_166,1128301,1128301166,1128301119,1128301161,1128301165,1128301119,1128301161,1128301165,yes
112830_158,1128301,1128301158,,,,1128301178,,,yes
112830_180,1128301,1128301180,1128301183,,,1128301183,,,yes
112830_138,1128301,1128301138,1128301208,,,1128301208,,,yes
112830_176,1128301,1128301176,1128301188,1128301202,,1128301202,1128301188,,yes
112830_107,1128301,1128301107,1128301177,1128301170,1128301138,1128301177,1128301170,1128301138,yes
112830_106,1128301,1128301106,1128301208,1128301133,1128301132,1128301133,1128301208,1128301132,yes
112830_154,1128301,1128301154,1128301181,1128301163,1128301108,1128301181,1128301134,1128301114,yes
112830_184,1128301,1128301184,1128301170,1128301179,,1128301156,,,yes
112830_124,1128301,1128301124,1128301176,1128301175,1128301182,1128301176,1128301175,1128301183,yes
112830_174,1128301,1128301174,1128301207,,,1128301173,,,yes
112830_112,1128301,1128301112,1128301148,1128301111,1128301110,1128301148,1128301111,1128301110,yes
112830_707,1128301,1128301707,1128301109,1128301110,1128301107,1128301109,1128301110,1128301107,yes
112830_161,1128301,1128301161,1128301173,,,1128301173,1128301174,,yes
112830_178,1128301,1128301178,,,,1128301158,,,yes
112830_179,1128301,1128301179,1128301167,1128301207,,1128301202,,,yes
112830_171,1128301,1128301171,1128301152,,,1128301152,,,yes
112830_148,1128301,1128301148,1128301110,1128301167,1128301111,1128301110,1128301167,1128301112,yes
112830_710,1128301,1128301710,1128301106,1128301149,1128301122,1128301106,1128301149,1128301122,yes
112830_165,1128301,1128301165,1128301109,,,1128301109,,,yes
112832_108,1128321,1128321108,1128321152,1128321167,1128321160,1128321104,1128321156,1128321149,yes
112832_155,1128321,1128321155,1128321152,1128321108,1128321140,1128321108,1128321152,1128321170,yes
112832_141,1128321,1128321141,1128321101,1128321138,1128321144,1128321101,1128321138,1128321144,yes
112832_165,1128321,1128321165,1128321101,1128321138,1128321144,1128321101,1128321144,1128321138,yes
112832_139,1128321,1128321139,1128321158,1128321163,,1128321171,1128321134,1128321105,yes
112832_158,1128321,1128321158,1128321139,1128321116,1128321127,1128321163,1128321153,1128321145,yes
112832_134,1128321,1128321134,1128321147,1128321163,1128321188,1128321163,1128321107,1128321188,yes
112832_114,1128321,1128321114,1128321103,1128321113,,1128321103,1128321118,,yes
112832_147,1128321,1128321147,1128321134,1128321169,1128321188,1128321134,1128321169,1128321188,yes
112832_107,1128321,1128321107,1128321109,1128321163,1128321154,1128321184,1128321185,1128321115,yes
112832_169,1128321,1128321169,1128321134,1128321147,1128321188,1128321134,1128321147,1128321188,yes
112832_166,1128321,1128321166,1128321143,1128321121,1128321113,1128321143,1128321112,1128321115,yes
112835_187,1128351,1128351187,1128351162,1128351105,1128351154,1128351162,1128351157,1128351203,yes
112835_162,1128351,1128351162,1128351105,1128351152,1128351201,1128351194,1128351105,1128351151,yes
112835_170,1128352,1128352170,1128352167,1128352175,1128352146,1128352167,1128352175,1128352146,yes
112835_194,1128351,1128351194,1128351153,1128351157,,1128351153,1128351187,1128351157,yes
112835_105,1128351,1128351105,1128351203,1128351151,1128351161,1128351203,1128351151,1128351162,yes
112835_201,1128351,1128351201,1128351203,1128351162,1128351166,1128351166,1128351203,1128351151,yes
112835_141,1128351,1128351141,1128351145,,,1128351145,,,yes
112835_159,1128352,1128352159,1128352190,1128352200,1128352176,1128352190,1128352176,1128352173,yes
112835_123,1128352,1128352123,1128352201,,,1128352207,,,yes
112835_152,1128351,1128351152,1128351147,1128351182,1128351189,1128351147,1128351182,1128351189,yes
112835_108,1128351,1128351108,1128351186,1128351189,1128351197,1128351197,1128351189,1128351174,yes
112835_182,1128351,1128351182,1128351189,1128351152,1128351147,1128351134,1128351152,1128351189,yes
112835_129,1128351,1128351129,1128351122,1128351145,,1128351122,,,yes
112835_126,1128351,1128351126,1128351192,1128351158,,1128351192,1128351158,,yes
112835_185,1128352,1128352185,1128352184,1128352205,1128352190,1128352112,1128352200,1128352106,yes
112835_190,1128352,1128352190,1128352184,1128352173,1128352200,1128352176,1128352159,1128352173,yes
112835_164,1128351,1128351164,1128351189,1128351147,,1128351189,1128351147,,yes
112835_184,1128352,1128352184,1128352185,1128352190,1128352205,1128352112,1128352103,1128352200,yes
112835_186,1128351,1128351186,1128351108,1128351193,1128351183,1128351197,1128351183,1128351174,yes
112835_122,1128351,1128351122,1128351129,1128351108,1128351134,1128351129,,,yes
112835_142,1128352,1128352142,1128352139,1128352178,1128352140,1128352138,1128352140,1128352184,yes
112835_197,1128351,1128351197,1128351186,1128351123,1128351204,1128351127,1128351198,1128351152,yes
112835_112,1128352,1128352112,1128352200,1128352184,1128352190,1128352200,1128352184,1128352185,yes
112835_140,1128352,1128352140,1128352143,1128352155,1128352185,1128352119,1128352110,1128352185,yes
112835_172,1128352,1128352172,1128352176,,,1128352176,,,yes
112835_178,1128352,1128352178,1128352190,1128352200,1128352184,1128352176,1128352173,1128352155,yes
112835_121,1128352,1128352121,1128352102,1128352144,1128352142,1128352177,1128352206,1128352124,yes
112837_109,1128371,1128371109,1128371144,1128371101,1128371138,1128371144,1128371122,1128371138,yes
112837_132,1128371,1128371132,1128371105,1128371144,,1128371122,1128371105,1128371101,yes
112837_141,1128371,1128371141,1128371136,1128371143,,1128371136,1128371143,1128371132,yes
112837_105,1128371,1128371105,1128371132,1128371143,,1128371132,1128371143,,yes
112837_147,1128371,1128371147,1128371133,,,1128371133,1128371114,1128371123,yes
112837_137,1128371,1128371137,1128371103,1128371131,,1128371104,1128371142,,yes
112837_125,1128371,1128371125,1128371115,1128371120,1128371127,1128371115,,,yes
112837_142,1128371,1128371142,1128371109,1128371139,1128371101,1128371129,1128371109,1128371139,yes
112837_104,1128371,1128371104,1128371122,1128371102,1128371137,1128371122,,,yes
112837_122,1128371,1128371122,1128371101,1128371109,1128371144,1128371101,1128371104,1128371138,yes
112837_129,1128371,1128371129,1128371109,1128371101,1128371144,1128371144,1128371109,,yes
112837_143,1128371,1128371143,1128371105,1128371132,1128371141,1128371105,1128371141,1128371132,yes
112839_101,1128391,1128391101,1128391148,1128391140,,1128391148,1128391147,1128391144,yes
112839_149,1128391,1128391149,1128391105,1128391148,1128391101,1128391145,1128391105,1128391148,yes
112839_108,1128391,1128391108,1128391114,1128391145,1128391105,1128391114,1128391105,1128391145,yes
112839_134,1128391,1128391134,1128391130,1128391116,1128391132,1128391129,,,yes
112839_140,1128391,1128391140,1128391101,,,1128391146,1128391139,1128391125,yes
112839_145,1128391,1128391145,1128391114,1128391108,1128391101,1128391114,1128391108,,yes
112839_129,1128391,1128391129,1128391148,1128391144,1128391138,1128391138,1128391148,1128391144,yes
112839_136,1128391,1128391136,1128391123,1128391134,1128391115,1128391149,1128391142,1128391128,yes
112839_135,1128391,1128391135,1128391125,1128391147,1128391146,1128391125,1128391148,1128391189,yes
112839_173,1128391,1128391173,,1128391192,,1128391174,1128391157,,yes
112839_175,1128391,1128391175,1128391161,1128391183,1128391155,1128391178,1128391155,1128391161,yes
112839_158,1128391,1128391158,1128391171,1128391186,1128391153,1128391171,1128391153,1128391159,yes
112839_185,1128391,1128391185,1128391169,1128391157,1128391178,1128391178,1128391163,1128391169,yes
112839_167,1128391,1128391167,1128391163,1128391187,1128391170,1128391171,1128391163,1128391178,yes
112839_157,1128391,1128391157,1128391185,,,1128391173,1128391185,1128391199,yes
112839_159,1128391,1128391159,1128391171,1128391153,,1128391178,1128391160,1128391186,yes
112839_160,1128391,1128391160,1128391166,1128391177,1128391125,1128391166,1128391177,1128391125,yes
112839_152,1128391,1128391152,1128391165,1128391173,1128391182,1128391134,1128391165,,yes
112841_109,1128411,1128411109,1128411117,1128411108,1128411147,1128411108,1128411117,1128411151,yes
112841_103,1128411,1128411103,1128411148,1128411147,1128411143,1128411123,1128411127,1128411148,yes
112841_159,1128411,1128411159,1128411136,1128411109,1128411108,1128411136,1128411109,1128411117,yes
112841_136,1128411,1128411136,1128411159,1128411117,1128411124,1128411124,1128411159,1128411109,yes
112841_120,1128411,1128411120,1128411116,1128411132,1128411155,1128411116,1128411155,1128411132,yes
112841_132,1128411,1128411132,1128411145,1128411151,1128411116,1128411155,1128411116,1128411151,yes
112841_150,1128411,1128411150,1128411140,1128411149,1128411126,1128411140,1128411126,1128411158,yes
112841_128,1128411,1128411128,1128411131,1128411122,1128411138,1128411176,1128411131,1128411122,yes
112841_115,1128411,1128411115,1128411118,1128411120,1128411131,1128411124,1128411118,1128411126,yes
112841_131,1128411,1128411131,1128411138,1128411128,1128411122,1128411138,1128411128,1128411122,yes
112841_111,1128411,1128411111,1128411172,1128411175,1128411157,1128411175,1128411172,,yes
112842_120,1128421,1128421120,1128421111,1128421121,1128421133,,,,yes
112842_129,1128421,1128421129,1128421131,1128421156,1128421159,1128421151,1128421132,1128421153,yes
112842_145,1128421,1128421145,1128421160,,,1128421160,,,yes
112842_124,1128421,1128421124,1128421165,1128421114,1128421128,1128421115,1128421111,1128421109,yes
112842_149,1128421,1128421149,1128421164,1128421155,,1128421155,1128421164,1128421142,yes
112842_148,1128421,1128421148,1128421143,1128421132,1128421145,1128421143,1128421132,1128421145,yes
112842_101,1128421,1128421101,1128421102,,,1128421119,1128421102,1128421103,yes
112842_123,1128421,1128421123,1128421133,1128421122,1128421120,1128421152,1128421133,1128421120,yes
112842_165,1128421,1128421165,1128421161,1128421142,,1128421114,1128421124,,yes
112842_147,1128421,1128421147,1128421103,1128421139,1128421138,1128421138,1128421139,1128421103,yes
112842_153,1128421,1128421153,1128421149,1128421155,1128421162,1128421149,1128421155,1128421151,yes
112843_138,1128431,1128431138,1128431101,1128431174,1128431172,1128431174,1128431161,1128431101,yes
112843_169,1128431,1128431169,1128431150,1128431166,1128431154,1128431150,1128431171,,yes
112843_127,1128431,1128431127,1128431171,1128431166,,1128431166,,,yes
112843_141,1128431,1128431141,1128431101,1128431174,,1128431101,,,yes
112843_146,1128431,1128431146,1128431118,1128431106,1128431150,,1128431108,1128431122,yes
112843_161,1128431,1128431161,1128431174,1128431138,1128431101,1128431174,1128431102,,yes
112843_105,1128431,1128431105,1128431134,1128431116,,1128431134,1128431140,,yes
112843_171,1128431,1128431171,1128431166,1128431162,,1128431150,1128431166,1128431162,yes
112843_116,1128431,1128431116,1128431174,1128431105,,1128431105,1128431145,1128431125,yes
112843_149,1128431,1128431149,1128431169,,,1128431172,,,yes
112843_155,1128431,1128431155,1128431174,,,1128431174,1128431161,,yes
112843_103,1128431,1128431103,1128431138,1128431157,1128431170,1128431157,1128431125,1128431174,yes
112843_147,1128431,1128431147,1128431174,1128431161,1128431158,1128431174,1128431148,1128431136,yes
112843_160,1128431,1128431160,1128431105,1128431145,1128431143,1128431105,1128431143,,yes
112843_174,1128431,1128431174,1128431161,,,1128431156,1128431161,1128431158,yes
112843_170,1128431,1128431170,1128431174,1128431161,1128431172,1128431161,1128431174,1128431150,yes
112843_166,1128431,1128431166,1128431171,1128431162,1128431150,1128431167,1128431171,1128431162,yes
112843_140,1128431,1128431140,1128431174,1128431155,1128431147,1128431155,,,yes
112843_151,1128431,1128431151,1128431171,1128431166,1128431167,1128431167,,,yes
112843_144,1128431,1128431144,1128431130,1128431123,1128431115,1128431123,1128431150,1128431130,yes
112843_175,1128431,1128431175,1128431157,1128431174,1128431161,1128431157,1128431174,1128431161,yes
112844_183,1128441,1128441183,1128441204,1128441194,1128441205,1128441200,1128441204,1128441199,yes
112844_175,1128441,1128441175,1128441209,1128441204,1128441194,1128441204,1128441209,1128441205,yes
112844_117,1128441,1128441117,1128441204,1128441209,1128441205,1128441206,1128441204,1128441210,yes
112844_111,1128441,1128441111,1128441201,1128441302,1128441108,1128441302,1128441108,1128441205,yes
112844_141,1128441,1128441141,1128441302,1128441201,1128441207,1128441203,1128441208,1128441270,yes
112844_182,1128441,1128441182,1128441137,1128441106,1128441187,1128441148,1128441158,1128441110,yes
112844_168,1128441,1128441168,1128441137,1128441113,,1128441138,1128441182,,yes
112844_137,1128441,1128441137,1128441182,1128441116,1128441106,1128441113,1128441187,1128441110,yes
112846_118,1128461,1128461118,1128461127,1128461138,1128461113,1128461127,1128461104,1128461116,yes
112846_107,1128461,1128461107,1128461138,1128461109,1128461111,1128461109,1128461113,1128461131,yes
112846_127,1128461,1128461127,1128461138,1128461118,1128461104,1128461118,1128461104,1128461116,yes
112846_124,1128461,1128461124,1128461113,1128461121,1128461108,1128461113,1128461121,1128461108,yes
112846_123,1128461,1128461123,1128461135,1128461130,1128461103,1128461130,1128461135,1128461105,yes
112846_114,1128461,1128461114,1128461138,1128461101,1128461105,1128461137,1128461135,1128461131,yes
112848_168,1128481,1128481168,1128481124,1128481112,1128481175,1128481175,1128481159,1128481112,yes
112848_135,1128481,1128481135,1128481159,1128481181,,1128481124,,,yes
112848_150,1128481,1128481150,1128481176,1128481133,1128481104,1128481177,1128481133,1128481129,yes
112848_159,1128481,1128481159,1128481124,1128481112,1128481175,1128481124,1128481112,1128481175,yes
112848_161,1128481,1128481161,1128481170,1128481174,1128481176,1128481170,1128481124,,yes
112848_124,1128481,1128481124,1128481159,1128481112,1128481168,1128481159,1128481112,1128481175,yes
112848_155,1128481,1128481155,1128481180,1128481179,1128481176,1128481179,1128481174,1128481184,yes
112848_128,1128481,1128481128,1128481183,1128481117,1128481181,1128481117,1128481112,1128481183,yes
112848_112,1128481,1128481112,1128481159,1128481124,1128481175,1128481175,1128481124,1128481159,yes
112848_119,1128481,1128481119,1128481180,1128481163,1128481160,1128481160,1128481163,1128481180,yes
112848_138,1128481,1128481138,1128481134,1128481104,1128481159,1128481159,1128481134,,yes
112848_141,1128481,1128481141,1128481150,1128481133,1128481143,1128481133,1128481113,,yes
112848_101,1128481,1128481101,1128481112,1128481157,1128481124,1128481157,1128481112,,yes
112848_113,1128481,1128481113,1128481133,1128481126,1128481104,1128481150,1128481133,1128481181,yes
112848_158,1128481,1128481158,1128481112,1128481179,1128481154,1128481179,1128481154,1128481177,yes
112849_101,1128491,1128491101,1128491130,,,1128491102,,,yes
112849_138,1128491,1128491138,1128491124,1128491130,,1128491124,1128491130,1128491102,yes
112849_102,1128491,1128491102,1128491136,1128491128,1128491139,1128491135,1128491124,1128491128,yes
112849_134,1128491,1128491134,1128491137,1128491139,1128491118,1128491118,1128491137,1128491139,yes
112849_127,1128491,1128491127,1128491139,1128491102,1128491124,1128491135,1128491128,1128491116,yes
112850_140,1128501,1128501140,1128501109,1128501139,1128501105,1128501109,1128501107,1128501133,yes
112850_138,1128501,1128501138,1128501124,1128501136,1128501137,1128501105,1128501140,1128501139,yes
112850_136,1128501,1128501136,1128501140,1128501121,1128501139,1128501131,1128501147,1128501105,yes
112850_103,1128501,1128501103,1128501142,1128501135,1128501112,1128501123,1128501132,1128501144,yes
112850_105,1128501,1128501105,1128501127,1128501108,1128501129,1128501140,1128501139,1128501131,yes
112850_109,1128501,1128501109,1128501144,1128501140,1128501123,1128501142,1128501105,1128501133,yes
112850_141,1128501,1128501141,1128501112,1128501105,1128501135,1128501112,1128501135,,yes
112850_112,1128501,1128501112,1128501142,1128501141,1128501135,1128501123,1128501144,1128501124,yes
112850_123,1128501,1128501123,1128501142,1128501144,1128501112,1128501135,1128501115,1128501109,yes
112853_117,1128531,1128531117,1128531108,1128531143,1128531141,1128531129,1128531108,1128531141,yes
112853_106,1128531,1128531106,1128531108,1128531140,1128531143,1128531108,1128531143,1128531140,yes
112853_149,1128531,1128531149,1128531129,1128531106,1128531108,1128531129,1128531106,1128531110,yes
112853_127,1128531,1128531127,1128531150,1128531109,1128531132,1128531150,1128531109,1128531132,yes
112853_144,1128531,1128531144,1128531106,1128531150,1128531145,1128531150,1128531103,1128531145,yes
112853_114,1128531,1128531114,1128531115,1128531119,1128531116,1128531131,1128531134,1128531138,yes
112854_127,1128541,1128541127,1128541174,1128541145,1128541168,1128541168,1128541129,1128541145,yes
112854_121,1128541,1128541121,1128541144,1128541165,1128541124,1128541165,1128541145,1128541144,yes
112854_188,1128541,1128541188,1128541166,1128541102,1128541107,1128541166,1128541102,1128541107,yes
112854_151,1128541,1128541151,1128541154,1128541148,1128541174,1128541149,1128541154,1128541148,yes
112854_105,1128541,1128541105,1128541109,1128541106,1128541117,1128541109,1128541106,1128541178,yes
112854_139,1128541,1128541139,1128541108,1128541109,1128541190,1128541108,1128541109,1128541190,yes
112854_161,1128541,1128541161,1128541124,1128541145,1128541154,1128541152,1128541124,1128541145,yes
112854_166,1128541,1128541166,1128541188,1128541107,1128541102,1128541188,1128541107,1128541102,yes
112854_135,1128541,1128541135,1128541151,1128541172,1128541154,1128541164,1128541174,1128541149,yes
112854_180,1128541,1128541180,1128541162,1128541128,1128541113,1128541145,1128541168,1128541162,yes
112854_155,1128541,1128541155,1128541145,1128541124,1128541180,1128541153,1128541145,1128541180,yes
112854_159,1128541,1128541159,1128541170,1128541191,1128541146,1128541164,1128541170,1128541135,yes
112854_131,1128541,1128541131,1128541133,1128541130,1128541193,1128541133,1128541130,1128541193,yes
112854_167,1128541,1128541167,1128541192,1128541185,1128541126,1128541126,1128541192,1128541185,yes
112854_163,1128541,1128541163,1128541114,1128541165,1128541153,1128541124,1128541165,1128541145,yes
112854_162,1128541,1128541162,1128541145,1128541180,1128541124,1128541153,1128541180,1128541145,yes
112854_156,1128541,1128541156,1128541167,1128541192,1128541165,1128541124,1128541114,1128541165,yes
112854_170,1128541,1128541170,1128541150,1128541159,1128541174,1128541164,1128541154,1128541157,yes
112854_177,1128541,1128541177,1128541170,1128541150,1128541101,1128541174,1128541101,1128541157,yes
112854_124,1128541,1128541124,1128541145,1128541168,1128541153,1128541132,1128541193,1128541167,yes
