fs_classroom,s_merge_id,treatment,subdistrict,bs_specialchild,es_phase2_cohort,el_cohort2_cmsize,el_religion,split_status,merge_status,fs_school_id,fl,classroom_id,fs_student_id,girls_school,girls_section,boys_section,bs_male,bs_male_share,bs_age,bs_working_mom,bs_working_dad,bs_siblings,bs_with_mom,bs_with_dad,high_eyes,bs_score_eye_sd,high_raven,bs_score_raven_sd,high_math,high_bangla,bs_parenting_dad_sd,bs_parenting_mom_sd,bt_raven_avg_sd,bt_compclass_avg_m_sd,bt_compclass_avg_b_sd,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1128301,112830_146,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301222,no,0,0,no,.4196428571428572,12,no,yes,2,yes,yes,yes,.3239474262252297,no,-1.55816573491749,no,no,-.1968857158758349,-1.594791549038507,2.368784861695313,.8965743720135092,.8904913114370949,1128301256,1128301228,1128301209,1128301209,1128301233,1128301256
1128301,112830_113,treatment,Shibpur Upazila,No,yes,112,Muslim,No,No,112830,1,1128301,1128301279,no,0,0,no,.4196428571428572,12,no,yes,3,yes,yes,no,-1.151485851400589,yes,.476661272677293,no,yes,-.1968857158758349,.5442480189081045,2.200665815476067,.5212517420109287,.8904913114370949,1128301261,1128301268,1128301207,1128301268,1128301261,1128301207
1128301,112830_133,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301219,no,0,0,yes,.4196428571428572,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.368784861695313,.8965743720135092,.8904913114370949,1128301294,1128301292,,1128301265,1128301259,1128301294
1128301,112830_125,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301220,no,0,0,no,.4196428571428572,11,no,yes,3,yes,yes,no,-.6596747588586495,no,-1.26747616240395,no,no,-2.553457478999404,-1.594791549038507,2.368784861695313,.8965743720135092,.8904913114370949,1128301224,,,1128301224,1128301201,
1128301,112830_708,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301259,no,0,0,yes,.4196428571428572,12,yes,,0,yes,yes,no,-.1678636663167099,yes,.7673508451908334,no,yes,.1958762446447604,.8498251000433344,2.368784861695313,.8965743720135092,.8904913114370949,1128301218,1128301260,1128301275,1128301260,,
1128301,112830_174,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301255,no,0,0,no,.4196428571428572,12,no,yes,0,yes,yes,no,-.1678636663167099,no,-1.26747616240395,yes,yes,-.1968857158758349,.0349528836827207,2.368784861695313,.8965743720135092,.8904913114370949,1128301254,1128301226,1128301201,1128301254,1128301226,1128301207
1128301,112830_112,treatment,Shibpur Upazila,No,yes,112,Muslim,No,No,112830,1,1128301,1128301283,no,0,0,no,.4196428571428572,12,no,yes,2,yes,yes,yes,1.307569611309109,yes,1.348729990217914,yes,yes,.9814001656859502,.442388991863028,2.200665815476067,.5212517420109287,.8904913114370949,1128301208,1128301209,1128301241,1128301208,,
1128301,112830_161,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301226,no,0,0,no,.4196428571428572,12,yes,yes,0,yes,yes,no,-.1678636663167099,no,-.9767865898904095,yes,no,-.1968857158758349,.442388991863028,2.368784861695313,.8965743720135092,.8904913114370949,1128301254,1128301255,1128301207,1128301254,1128301255,1128301207
1128301,112830_704,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301288,no,0,0,no,.4196428571428572,12,no,no,4,yes,yes,no,-.6596747588586495,no,-.3954074448633285,no,no,-1.375171597437619,-.3724832244975866,2.368784861695313,.8965743720135092,.8904913114370949,1128301262,1128301254,1128301224,1128301210,1128301254,
1128301,112830_178,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301240,no,0,0,no,.4196428571428572,12,no,yes,2,yes,no,yes,2.291191796392988,yes,1.639419562731455,yes,yes,-.1968857158758349,.8498251000433344,2.368784861695313,.8965743720135092,.8904913114370949,1128301258,1128301281,,1128301258,1128301232,1128301281
1128301,112830_179,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301256,no,0,0,no,.4196428571428572,11,no,yes,1,yes,yes,no,-.1678636663167099,yes,.1859717001637525,yes,yes,-.5896476763964293,-.3724832244975866,2.368784861695313,.8965743720135092,.8904913114370949,1128301228,1128301230,1128301252,1128301228,1128301230,1128301252
1128301,112830_111,treatment,Shibpur Upazila,No,yes,112,Muslim,No,No,112830,1,1128301,1128301241,no,0,0,no,.4196428571428572,11,no,yes,5,yes,yes,no,-.6596747588586495,yes,1.639419562731455,no,no,-.5896476763964293,-2.002227657218814,2.200665815476067,.5212517420109287,.8904913114370949,1128301283,1128301208,1128301209,1128301283,1128301208,1128301209
1128301,112830_171,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301252,no,0,0,no,.4196428571428572,12,no,yes,2,yes,yes,yes,2.291191796392988,yes,.1859717001637525,yes,no,.1958762446447604,.442388991863028,2.368784861695313,.8965743720135092,.8904913114370949,1128301256,1128301230,1128301228,1128301228,1128301256,1128301230
1128301,112830_126,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301247,no,0,0,yes,.4196428571428572,11,no,no,1,yes,yes,no,-1.643296943942528,no,-1.55816573491749,no,no,.5886382051653558,.442388991863028,2.368784861695313,.8965743720135092,.8904913114370949,1128301294,1128301233,1128301259,1128301294,1128301259,
1128301,112830_710,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301292,no,0,0,yes,.4196428571428572,12,no,yes,2,yes,yes,no,-.6596747588586495,no,-1.26747616240395,yes,yes,-.1968857158758349,-.779919332677893,2.368784861695313,.8965743720135092,.8904913114370949,1128301293,1128301239,1128301286,1128301291,1128301239,1128301286
1128301,112830_165,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301235,no,0,0,no,.4196428571428572,12,no,yes,0,yes,yes,yes,.3239474262252297,no,-.9767865898904095,yes,yes,-.5896476763964293,-.3724832244975866,2.368784861695313,.8965743720135092,.8904913114370949,1128301233,1128301244,,1128301244,1128301233,
1128301,112830_116,treatment,Shibpur Upazila,No,yes,112,Muslim,No,No,112830,1,1128301,1128301225,no,0,0,yes,.4196428571428572,12,no,yes,1,yes,yes,yes,.3239474262252297,no,-.104717872349788,no,no,-.1968857158758349,-1.1873554408582,2.200665815476067,.5212517420109287,.8904913114370949,1128301247,1128301264,1128301293,1128301264,1128301245,1128301292
1128301,112830_144,treatment,Shibpur Upazila,No,no,112,Muslim,No,No,112830,1,1128301,1128301231,no,0,0,no,.4196428571428572,12,no,yes,2,yes,yes,no,-.6596747588586495,no,-1.26747616240395,no,yes,-.1968857158758349,.0349528836827207,2.368784861695313,.8965743720135092,.8904913114370949,1128301289,1128301213,1128301242,1128301280,1128301213,1128301289
1128321,112832_108,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321206,no,0,0,yes,.3698630136986301,12,no,yes,1,yes,yes,no,-1.643296943942528,yes,.7673508451908334,yes,no,-1.276981107307471,-.3724832244975866,2.145710221692898,.4524236322653458,.119055531298131,1128321203,1128321222,1128321214,1128321229,1128321203,1128321222
1128321,112832_155,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321229,no,0,0,yes,.3698630136986301,12,yes,yes,0,no,yes,no,-.1678636663167099,yes,.476661272677293,yes,no,-.1968857158758349,.0349528836827207,2.145710221692898,.4524236322653458,.119055531298131,1128321206,1128321203,1128321220,1128321214,1128321206,1128321217
1128321,112832_167,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321214,no,0,0,yes,.3698630136986301,12,no,yes,3,yes,yes,yes,.8157585187671692,yes,.1859717001637525,no,yes,-.9824096369170248,.0349528836827207,2.145710221692898,.4524236322653458,.119055531298131,1128321206,1128321210,1128321222,1128321210,1128321206,1128321209
1128321,112832_156,control,Shibpur Upazila,No,no,73,Non-muslim,No,No,112832,1,1128321,1128321208,no,0,0,yes,.3698630136986301,12,no,yes,2,yes,yes,no,-.1678636663167099,no,-.9767865898904095,no,no,-.9824096369170248,-.474342251542663,2.145710221692898,.4524236322653458,.119055531298131,1128321221,1128321220,1128321206,1128321210,1128321203,1128321216
1128321,112832_152,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321203,no,0,0,yes,.3698630136986301,12,yes,yes,1,yes,yes,yes,.3239474262252297,no,-.104717872349788,no,yes,.1958762446447604,.8498251000433344,2.145710221692898,.4524236322653458,.119055531298131,1128321206,1128321210,1128321214,1128321206,1128321210,1128321229
1128321,112832_138,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321221,no,0,0,yes,.3698630136986301,13,no,yes,2,yes,yes,no,-.1678636663167099,no,-.3954074448633285,no,no,-.1968857158758349,-.3724832244975866,2.145710221692898,.4524236322653458,.119055531298131,1128321220,1128321202,1128321226,1128321220,1128321226,1128321201
1128321,112832_142,control,Shibpur Upazila,No,yes,73,Muslim,No,No,112832,1,1128321,1128321202,no,0,0,yes,.3698630136986301,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.312203135477275,.0771010022627653,.119055531298131,1128321220,1128321221,1128321226,1128321207,1128321226,1128321220
1128321,112832_165,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321226,no,0,0,yes,.3698630136986301,12,no,yes,1,yes,yes,yes,.8157585187671692,no,-.104717872349788,yes,no,.1958762446447604,-.779919332677893,2.145710221692898,.4524236322653458,.119055531298131,1128321220,1128321221,1128321211,1128321220,1128321221,1128321230
1128321,112832_133,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128321205,no,0,0,yes,.3698630136986301,15,no,yes,4,yes,yes,no,-.6596747588586495,yes,.1859717001637525,no,no,-.9824096369170248,-.3724832244975866,2.145710221692898,.4524236322653458,.119055531298131,1128321206,1128321207,,1128321208,1128321217,1128321214
1128322,112832_115,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322234,no,0,0,no,.3698630136986301,12,no,yes,1,yes,yes,yes,.8157585187671692,yes,.476661272677293,no,no,-.9824096369170248,-1.1873554408582,2.145710221692898,.4524236322653458,.119055531298131,1128322228,1128322222,1128322209,1128322222,1128322228,1128322235
1128322,112832_123,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322246,no,0,0,no,.3698630136986301,16,no,yes,1,no,no,yes,1.799380703851048,no,-1.55816573491749,no,no,-1.375171597437619,-1.1873554408582,2.145710221692898,.4524236322653458,.119055531298131,1128322239,1128322237,1128322228,1128322214,1128322209,1128322237
1128322,112832_135,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322240,no,0,0,no,.3698630136986301,12,no,yes,4,yes,yes,no,-1.643296943942528,yes,.1859717001637525,no,yes,.9814001656859502,.8498251000433344,2.145710221692898,.4524236322653458,.119055531298131,1128322244,1128322239,1128322220,1128322244,1128322221,1128322239
1128322,112832_113,control,Shibpur Upazila,No,no,73,Non-muslim,No,No,112832,1,1128321,1128322209,no,0,0,no,.3698630136986301,13,no,yes,3,yes,yes,no,-1.151485851400589,no,-.9767865898904095,no,no,-1.375171597437619,-.3724832244975866,2.145710221692898,.4524236322653458,.119055531298131,1128322234,1128322237,1128322228,1128322225,1128322214,1128322237
1128322,112832_103,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322237,no,0,0,no,.3698630136986301,14,no,yes,2,yes,yes,no,-.1678636663167099,no,-.6860970173768689,no,yes,.5886382051653558,.0349528836827207,2.145710221692898,.4524236322653458,.119055531298131,1128322209,1128322228,1128322232,1128322214,1128322225,1128322235
1128322,112832_139,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322221,no,0,0,no,.3698630136986301,11,no,yes,3,yes,yes,no,-.6596747588586495,yes,.7673508451908334,yes,no,.5886382051653558,.8498251000433344,2.145710221692898,.4524236322653458,.119055531298131,1128322242,1128322245,1128322224,1128322237,1128322223,1128322235
1128322,112832_129,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322205,no,0,0,no,.3698630136986301,13,no,yes,2,yes,yes,no,-.1678636663167099,yes,.1859717001637525,no,no,-.5896476763964293,.0349528836827207,2.145710221692898,.4524236322653458,.119055531298131,1128322243,1128322245,1128322229,1128322235,1128322225,1128322218
1128322,112832_109,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322219,no,0,0,no,.3698630136986301,12,no,yes,1,yes,no,yes,1.307569611309109,yes,1.639419562731455,no,yes,.1958762446447604,-.474342251542663,2.145710221692898,.4524236322653458,.119055531298131,1128322236,1128322204,1128322235,1128322225,1128322236,1128322235
1128322,112832_157,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322230,no,0,0,no,.3698630136986301,12,no,yes,2,yes,yes,yes,.3239474262252297,yes,.7673508451908334,no,no,.1958762446447604,.442388991863028,2.145710221692898,.4524236322653458,.119055531298131,1128322214,1128322225,1128322213,1128322214,1128322225,1128322235
1128322,112832_127,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322245,no,0,0,no,.3698630136986301,12,no,yes,1,yes,yes,no,-.6596747588586495,no,-.104717872349788,no,no,-1.767933557958214,-1.1873554408582,2.145710221692898,.4524236322653458,.119055531298131,1128322204,1128322244,1128322235,1128322225,1128322205,1128322235
1128322,112832_134,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322213,no,0,0,no,.3698630136986301,11,no,yes,4,yes,yes,yes,.8157585187671692,yes,.476661272677293,yes,yes,-.9824096369170248,-1.594791549038507,2.145710221692898,.4524236322653458,.119055531298131,1128322214,1128322225,1128322230,1128322225,1128322235,1128322214
1128322,112832_102,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322232,no,0,0,no,.3698630136986301,12,no,yes,4,yes,yes,yes,.3239474262252297,no,-1.26747616240395,no,yes,-.1968857158758349,1.257261208223642,2.145710221692898,.4524236322653458,.119055531298131,1128322214,1128322225,1128322213,1128322230,1128322213,1128322214
1128322,112832_114,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322222,no,0,0,no,.3698630136986301,11,no,no,0,yes,no,yes,.3239474262252297,yes,1.058040417704374,yes,yes,.1958762446447604,.442388991863028,2.145710221692898,.4524236322653458,.119055531298131,1128322206,1128322208,1128322234,1128322215,1128322235,1128322243
1128322,112832_163,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322235,no,0,0,no,.3698630136986301,12,no,yes,2,yes,yes,no,-1.151485851400589,no,-.3954074448633285,no,no,-.5896476763964293,-1.594791549038507,2.145710221692898,.4524236322653458,.119055531298131,1128322204,1128322219,1128322234,1128322225,1128322213,1128322230
1128322,112832_147,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322225,no,0,0,no,.3698630136986301,12,no,yes,2,yes,yes,yes,.8157585187671692,yes,.476661272677293,yes,yes,.1958762446447604,.442388991863028,2.145710221692898,.4524236322653458,.119055531298131,1128322214,1128322213,1128322232,1128322214,1128322213,1128322235
1128322,112832_185,control,Shibpur Upazila,No,yes,73,Muslim,No,No,112832,1,1128321,1128322206,no,0,0,no,.3698630136986301,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.312203135477275,.0771010022627653,.119055531298131,1128322222,1128322234,1128322235,1128322235,1128322214,1128322234
1128322,112832_107,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322236,no,0,0,no,.3698630136986301,12,no,yes,1,yes,yes,yes,1.307569611309109,no,-.6860970173768689,yes,yes,1.76692408672714,.8498251000433344,2.145710221692898,.4524236322653458,.119055531298131,1128322219,1128322204,1128322235,1128322219,1128322225,1128322213
1128322,112832_169,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322214,no,0,0,no,.3698630136986301,11,no,,2,yes,yes,no,-1.643296943942528,no,-.6860970173768689,yes,yes,1.374162126206546,.442388991863028,2.145710221692898,.4524236322653458,.119055531298131,1128322225,1128322213,1128322230,1128322225,1128322213,1128322230
1128322,112832_137,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322224,no,0,0,no,.3698630136986301,12,no,yes,3,yes,yes,yes,.3239474262252297,no,-1.55816573491749,no,no,.9814001656859502,1.664697316403948,2.145710221692898,.4524236322653458,.119055531298131,1128322211,1128322225,1128322241,1128322241,1128322225,1128322211
1128322,112832_166,control,Shibpur Upazila,No,no,73,Muslim,No,No,112832,1,1128321,1128322208,no,0,0,no,.3698630136986301,12,no,yes,1,yes,yes,yes,.8157585187671692,yes,.1859717001637525,yes,no,-.9824096369170248,-1.594791549038507,2.145710221692898,.4524236322653458,.119055531298131,1128322201,1128322222,1128322238,1128322201,1128322235,1128322222
1128351,112835_187,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351217,no,0,0,no,.4769230769230769,11,no,yes,2,yes,no,yes,.3239474262252297,yes,.7673508451908334,yes,no,.5886382051653558,1.664697316403948,4.822605901721881,.8965743720135092,.119055531298131,1128351202,1128351227,1128351205,1128351227,1128351225,1128351221
1128351,112835_191,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128351230,no,0,0,no,.7209302325581395,12,no,yes,1,yes,no,no,-1.643296943942528,no,-.3954074448633285,no,no,.1958762446447604,1.257261208223642,1.866053855472444,.5212517420109287,.8904913114370949,1128351229,1128351231,1128351228,1128351229,1128351228,1128351231
1128351,112835_163,treatment,Shibpur Upazila,No,yes,3,Muslim,No,No,112835,1,1128352,1128351227,no,0,0,no,.7209302325581395,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128351202,1128351212,1128351217,1128351212,,
1128351,112835_170,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128352,1128351221,no,0,0,no,.7209302325581395,11,no,yes,3,yes,yes,yes,1.307569611309109,no,-2.139544879944571,yes,yes,.9814001656859502,.8498251000433344,3.261083421704974,.8965743720135092,.8904913114370949,1128351227,1128351225,1128351202,1128351227,1128351202,1128351225
1128351,112835_175,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128351212,no,0,0,no,.7209302325581395,12,no,yes,2,yes,no,yes,1.799380703851048,yes,.476661272677293,no,yes,.1958762446447604,.442388991863028,1.866053855472444,.5212517420109287,.8904913114370949,1128351203,1128351201,1128351202,1128351201,1128351203,1128351221
1128351,112835_166,treatment,Shibpur Upazila,No,no,115,Non-muslim,No,No,112835,1,1128351,1128351206,no,0,0,no,.4769230769230769,11,no,yes,1,yes,yes,yes,1.307569611309109,yes,.476661272677293,no,no,.9814001656859502,.0349528836827207,4.822605901721881,.8965743720135092,.119055531298131,1128351227,1128351217,1128351203,1128351227,1128351203,1128351225
1128351,112835_151,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351202,no,0,0,no,.4769230769230769,12,no,yes,4,yes,yes,yes,.3239474262252297,no,-.9767865898904095,no,no,.1958762446447604,.0349528836827207,4.822605901721881,.8965743720135092,.119055531298131,1128351227,1128351225,1128351221,1128351205,1128351201,1128351207
1128351,112835_194,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351207,no,0,0,no,.4769230769230769,12,yes,yes,1,yes,yes,yes,.8157585187671692,no,-1.26747616240395,yes,no,-.1968857158758349,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128351215,1128351231,1128351229,1128351216,1128351228,1128351222
1128351,112835_105,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351225,no,0,0,no,.4769230769230769,11,no,yes,3,yes,yes,no,-2.135108036484468,yes,1.058040417704374,yes,no,-.5896476763964293,-.779919332677893,4.822605901721881,.8965743720135092,.119055531298131,1128351221,1128351227,1128351202,1128351221,1128351227,1128351205
1128351,112835_201,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351203,no,0,0,no,.4769230769230769,11,no,no,2,no,yes,yes,.3239474262252297,yes,.7673508451908334,yes,yes,.9814001656859502,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128351204,1128351202,1128351212,1128351204,1128351202,1128351212
1128351,112835_167,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128351222,no,0,0,no,.7209302325581395,12,no,yes,2,yes,yes,no,-.1678636663167099,yes,.7673508451908334,no,yes,.5886382051653558,-.779919332677893,1.866053855472444,.5212517420109287,.8904913114370949,1128351204,1128351227,1128351225,1128351227,1128351225,1128351203
1128351,112835_103,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128351229,no,0,0,no,.7209302325581395,12,no,yes,3,yes,yes,no,-.6596747588586495,yes,1.058040417704374,no,yes,.5886382051653558,-.3724832244975866,1.866053855472444,.5212517420109287,.8904913114370949,1128351230,1128351231,1128351228,1128351230,1128351231,1128351228
1128351,112835_180,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351214,no,0,0,no,.4769230769230769,12,no,yes,1,yes,yes,no,-.1678636663167099,yes,.1859717001637525,no,no,-.1968857158758349,-.779919332677893,4.822605901721881,.8965743720135092,.119055531298131,1128351205,1128351207,1128351222,1128351224,1128351225,1128351227
1128351,112835_161,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351231,no,0,0,no,.4769230769230769,14,no,no,4,yes,yes,no,-.1678636663167099,no,-.9767865898904095,no,no,-.1968857158758349,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128351207,1128351230,1128351229,1128351207,1128351230,1128351229
1128351,112835_125,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128351216,no,0,0,no,.7209302325581395,12,no,yes,3,yes,yes,yes,.3239474262252297,no,-.3954074448633285,no,no,-.1968857158758349,-.779919332677893,1.866053855472444,.5212517420109287,.8904913114370949,1128351230,1128351229,1128351207,1128351228,1128351222,1128351207
1128351,112835_165,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128351204,no,0,0,no,.4769230769230769,12,yes,,0,yes,yes,no,-.1678636663167099,yes,.1859717001637525,no,no,-.1968857158758349,-1.594791549038507,4.822605901721881,.8965743720135092,.119055531298131,1128351222,1128351228,1128351229,1128351222,1128351202,1128351224
1128352,112835_141,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352261,no,0,0,yes,.4769230769230769,13,yes,yes,1,yes,no,no,-1.151485851400589,yes,.476661272677293,yes,yes,.1958762446447604,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128352274,1128352240,1128352219,1128352275,1128352266,1128352277
1128352,112835_159,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352262,no,0,0,yes,.7209302325581395,13,no,yes,1,yes,no,yes,.8157585187671692,yes,1.639419562731455,yes,yes,.1958762446447604,.442388991863028,1.866053855472444,.5212517420109287,.8904913114370949,1128352208,1128352209,1128352272,1128352208,1128352209,1128352225
1128352,112835_189,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352218,no,0,0,yes,.4769230769230769,11,yes,yes,1,yes,yes,no,-.1678636663167099,no,-.6860970173768689,no,yes,-.5896476763964293,.442388991863028,4.822605901721881,.8965743720135092,.119055531298131,1128352260,1128352234,1128352265,1128352234,,
1128352,112835_152,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352265,no,0,0,yes,.4769230769230769,11,yes,yes,1,yes,no,yes,1.307569611309109,yes,.7673508451908334,yes,yes,.1958762446447604,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128352206,1128352271,1128352218,1128352206,1128352218,1128352234
1128352,112835_108,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352207,no,0,0,yes,.4769230769230769,13,no,yes,2,yes,yes,no,-1.643296943942528,no,-1.26747616240395,yes,no,2.159686047247735,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128352204,1128352230,1128352272,1128352271,1128352216,1128352204
1128352,112835_182,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352206,no,0,0,yes,.4769230769230769,11,no,yes,1,yes,yes,yes,1.307569611309109,yes,.1859717001637525,yes,yes,.1958762446447604,.442388991863028,4.822605901721881,.8965743720135092,.119055531298131,1128352265,1128352218,1128352236,1128352265,1128352234,1128352218
1128352,112835_126,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352256,no,0,0,yes,.4769230769230769,13,no,yes,1,yes,yes,no,-1.151485851400589,no,-.104717872349788,yes,no,-.5896476763964293,-.3724832244975866,4.822605901721881,.8965743720135092,.119055531298131,1128352220,1128352237,1128352210,1128352220,1128352237,1128352210
1128352,112835_185,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352216,no,0,0,yes,.7209302325581395,13,no,yes,3,no,no,no,-.1678636663167099,yes,.7673508451908334,yes,yes,.1958762446447604,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128352204,1128352211,1128352230,1128352206,1128352271,1128352218
1128352,112835_183,treatment,Shibpur Upazila,No,no,115,Non-muslim,No,No,112835,1,1128351,1128352230,no,0,0,yes,.4769230769230769,13,yes,no,1,yes,yes,no,-.6596747588586495,no,-.3954074448633285,no,no,-.1968857158758349,-1.594791549038507,4.822605901721881,.8965743720135092,.119055531298131,1128352201,1128352235,1128352214,1128352201,1128352224,1128352233
1128352,112835_186,treatment,Shibpur Upazila,No,no,115,Non-muslim,No,No,112835,1,1128351,1128352204,no,0,0,yes,.4769230769230769,12,no,yes,5,yes,yes,no,-1.151485851400589,yes,.1859717001637525,yes,no,-.1968857158758349,-.779919332677893,4.822605901721881,.8965743720135092,.119055531298131,1128352216,1128352271,1128352210,1128352216,1128352223,1128352250
1128352,112835_102,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352219,no,0,0,yes,.7209302325581395,12,no,yes,1,yes,no,no,-.1678636663167099,no,-.104717872349788,no,no,.5886382051653558,-1.1873554408582,1.866053855472444,.5212517420109287,.8904913114370949,1128352203,1128352268,1128352275,1128352203,1128352218,1128352275
1128352,112835_122,treatment,Shibpur Upazila,No,no,115,Muslim,No,No,112835,1,1128351,1128352258,no,0,0,yes,.4769230769230769,12,no,yes,2,yes,yes,yes,.3239474262252297,no,-.3954074448633285,yes,no,.5886382051653558,.0349528836827207,4.822605901721881,.8965743720135092,.119055531298131,1128352239,1128352216,,1128352239,1128352216,1128352271
1128352,112835_199,treatment,Shibpur Upazila,No,yes,115,Muslim,No,No,112835,1,1128352,1128352203,no,0,0,yes,.7209302325581395,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.866053855472444,.5212517420109287,.8904913114370949,1128352275,1128352219,1128352249,1128352219,1128352275,1128352201
