fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1126951,112695,1,1126951209,1126951212,1126951249,1126951270,1126951249,,
1127221,112722,1,1127221260,1127221310,1127221234,1127221280,1127221234,1127221214,1127221229
1127221,112722,1,1127221219,1127221270,1127221271,1127221268,1127221282,1127221293,1127221296
1127221,112722,1,1127221290,1127221249,1127221257,1127221293,1127221272,1127221249,1127221280
1127221,112722,1,1127221266,1127221294,1127221241,1127221278,1127221241,1127221223,1127221226
1127221,112722,1,1127221221,1127221202,1127221213,1127221208,1127221202,1127221229,1127221280
1127221,112722,1,1127221208,1127221229,1127221235,1127221221,1127221221,1127221202,1127221229
1127221,112722,1,1127221306,1127221224,1127221285,1127221270,1127221285,1127221270,1127221224
1127221,112722,1,1127221254,1127221278,1127221309,1127221262,1127221278,1127221251,1127221262
1127221,112722,1,1127221243,1127221291,1127221219,1127221261,1127221298,1127221241,1127221270
1127221,112722,1,1127221217,1127221246,1127221244,1127221222,1127221218,1127221238,1127221299
1127221,112722,1,1127221276,1127221258,1127221259,1127221253,1127221259,1127221253,1127221258
1127221,112722,1,1127221259,1127221253,1127221258,1127221276,1127221276,1127221258,1127221254
1127221,112722,1,1127221288,1127221211,1127221254,1127221251,1127221278,1127221250,1127221251
1127221,112722,1,1127221229,1127221310,1127221280,1127221260,1127221280,1127221310,1127221271
1127221,112722,1,1127221269,1127221256,1127221292,1127221295,1127221238,1127221284,1127221256
1127221,112722,1,1127221264,1127221241,1127221294,1127221236,1127221201,1127221246,1127221280
1127221,112722,1,1127221250,1127221247,1127221218,1127221238,1127221218,1127221238,1127221300
1127221,112722,1,1127221299,1127221226,1127221238,1127221218,1127221226,1127221212,1127221300
1127221,112722,1,1127221286,1127221222,1127221218,1127221216,1127221238,,
1127221,112722,1,1127221294,1127221266,1127221264,1127221309,1127221266,1127221303,1127221264
1127221,112722,1,1127221247,1127221238,1127221250,1127221241,1127221241,1127221238,1127221218
1127221,112722,1,1127221205,1127221225,1127221204,1127221235,1127221225,1127221224,1127221234
1127221,112722,1,1127221225,1127221205,1127221204,1127221272,1127221205,1127221235,1127221204
1127221,112722,1,1127221283,1127221247,1127221246,1127221287,1127221247,1127221300,1127221246
1127221,112722,1,1127221244,1127221247,1127221239,1127221226,1127221299,1127221218,1127221222
1127221,112722,1,1127221237,1127221234,1127221270,1127221307,1127221227,1127221260,1127221276
1127221,112722,1,1127221257,1127221293,1127221249,1127221268,1127221268,1127221249,1127221205
1127221,112722,1,1127221213,1127221204,1127221263,1127221221,1127221221,1127221202,1127221208
1127221,112722,1,1127221246,1127221251,1127221284,1127221283,1127221241,1127221300,1127221212
1127221,112722,1,1127221272,1127221257,1127221268,1127221225,1127221241,1127221289,1127221268
1127221,112722,1,1127221227,1127221301,1127221303,,1127221303,1127221301,
1127221,112722,1,1127221241,1127221264,1127221255,1127221246,1127221280,1127221201,1127221214
1127221,112722,1,1127221251,1127221284,1127221246,1127221265,1127221278,1127221284,1127221300
1127221,112722,1,1127221300,,,,1127221212,1127221226,1127221218
1127221,112722,1,1127221255,1127221289,1127221241,1127221236,1127221280,1127221236,1127221289
1127221,112722,1,1127221224,1127221253,1127221205,1127221306,1127221307,1127221259,1127221271
1127221,112722,1,1127221209,1127221245,1127221269,1127221222,1127221250,1127221251,1127221206
1127221,112722,1,1127221236,1127221289,1127221255,1127221241,1127221255,1127221241,1127221280
1127221,112722,1,1127221284,1127221251,1127221246,1127221241,1127221251,1127221246,1127221241
1127221,112722,1,1127221201,1127221223,1127221241,1127221251,1127221266,1127221241,1127221264
1127221,112722,1,1127221271,1127221261,1127221243,1127221245,1127221223,1127221229,1127221310
1127221,112722,1,1127221253,1127221259,1127221205,1127221298,1127221224,1127221270,1127221307
1127221,112722,1,1127221268,1127221272,1127221225,1127221257,1127221205,1127221236,1127221257
1127221,112722,1,1127221212,1127221300,1127221287,,1127221226,1127221300,1127221278
1127221,112722,1,1127221261,1127221243,1127221271,1127221219,1127221271,1127221205,1127221273
1127221,112722,1,1127221295,1127221277,1127221278,1127221262,1127221277,1127221278,1127221262
1127221,112722,1,1127221204,1127221213,1127221263,1127221225,1127221203,1127221221,1127221208
1127221,112722,1,1127221216,1127221226,1127221244,1127221286,1127221218,1127221299,1127221226
1127221,112722,1,1127221228,1127221248,1127221206,1127221231,1127221231,1127221206,1127221248
1127231,112723,1,1127231230,1127231209,,,1127231201,1127231209,1127231276
1127231,112723,1,1127231202,1127231265,1127231263,1127231250,1127231247,1127231232,1127231265
1127231,112723,1,1127231282,1127231210,,,1127231201,1127231209,1127231210
1127231,112723,1,1127231259,1127231206,1127231256,1127231218,1127231256,1127231209,1127231207
1127231,112723,1,1127231202,1127231259,1127231214,1127231270,1127231217,1127231253,1127231263
1127231,112723,1,1127231277,1127231201,1127231276,1127231209,1127231201,1127231209,1127231224
1127231,112723,1,1127231262,1127231260,1127231272,1127231206,1127231260,1127231243,1127231206
1127231,112723,1,1127231283,1127231244,1127231254,1127231261,1127231285,1127231262,1127231260
1127231,112723,1,1127231258,1127231221,,,1127231221,1127231209,1127231241
1127231,112723,1,1127231222,1127231240,1127231269,1127231225,1127231209,1127231225,1127231269
1127231,112723,1,1127231242,,,,1127231201,1127231209,1127231243
1127231,112723,1,1127231251,1127231229,1127231268,1127231284,1127231203,1127231284,1127231272
1127231,112723,1,1127231273,1127231235,1127231214,1127231212,1127231276,1127231224,1127231235
1127231,112723,1,1127231266,1127231237,1127231274,1127231283,1127231273,1127231283,1127231237
1127231,112723,1,1127231284,1127231251,1127231272,1127231257,1127231251,1127231247,1127231272
1127231,112723,1,1127231240,1127231263,1127231266,1127231267,1127231263,1127231201,1127231224
1127231,112723,1,1127231244,1127231229,1127231283,1127231216,1127231254,1127231233,1127231285
1127231,112723,1,1127231241,1127231224,1127231277,1127231270,1127231209,1127231201,1127231277
1127231,112723,1,1127231248,1127231274,1127231264,1127231276,1127231224,1127231201,1127231214
1127231,112723,1,1127231214,1127231256,1127231202,1127231278,1127231256,1127231260,1127231272
1127231,112723,1,1127231233,1127231285,1127231244,1127231218,1127231285,1127231244,1127231218
1127231,112723,1,1127231234,1127231225,1127231257,1127231222,1127231209,1127231225,1127231269
1127231,112723,1,1127231221,1127231258,,,1127231258,,
1127231,112723,1,1127231243,1127231231,1127231258,1127231234,1127231231,1127231258,1127231205
1127231,112723,1,1127231285,1127231233,1127231216,1127231244,1127231218,1127231283,1127231261
1127231,112723,1,1127231223,1127231206,1127231204,1127231259,1127231218,1127231257,1127231284
1127232,112723,1,1127232277,1127232225,1127232282,1127232264,1127232220,1127232267,1127232264
1127232,112723,1,1127232258,1127232254,1127232222,1127232245,1127232222,1127232245,1127232254
1127232,112723,1,1127232283,1127232274,1127232263,1127232216,1127232263,1127232274,1127232211
1127232,112723,1,1127232273,1127232254,1127232221,1127232270,1127232221,1127232254,1127232270
1127232,112723,1,1127232220,1127232244,1127232267,1127232222,1127232222,1127232267,1127232244
1127232,112723,1,1127232264,1127232214,1127232277,1127232267,1127232222,1127232267,1127232277
1127232,112723,1,1127232252,1127232268,1127232228,,1127232205,1127232245,1127232256
1127232,112723,1,1127232224,1127232268,1127232223,1127232256,1127232252,1127232256,1127232228
1127232,112723,1,1127232239,1127232269,1127232240,,1127232269,1127232240,
1127232,112723,1,1127232240,1127232222,1127232280,1127232239,1127232235,1127232238,1127232280
1127232,112723,1,1127232226,1127232242,1127232235,1127232238,1127232242,1127232272,1127232243
1127232,112723,1,1127232275,1127232247,,,1127232212,1127232231,1127232219
1127232,112723,1,1127232268,1127232252,1127232224,1127232206,1127232245,1127232253,1127232252
1127232,112723,1,1127232282,1127232264,1127232277,1127232276,1127232215,1127232201,1127232267
1127232,112723,1,1127232237,1127232234,1127232219,1127232241,1127232234,1127232263,1127232243
1127232,112723,1,1127232202,1127232285,1127232297,1127232272,1127232297,1127232285,1127232272
1127232,112723,1,1127232243,1127232278,1127232238,,1127232231,1127232263,1127232260
1127232,112723,1,1127232267,1127232220,1127232217,1127232201,1127232222,1127232220,1127232264
1127232,112723,1,1127232254,1127232258,1127232273,1127232222,1127232222,1127232258,1127232245
1127232,112723,1,1127232278,1127232230,,,1127232230,1127232219,
1127232,112723,1,1127232217,1127232267,1127232220,1127232233,1127232266,1127232201,1127232205
1127232,112723,1,1127232222,1127232254,1127232258,1127232220,1127232254,1127232264,1127232244
1127232,112723,1,1127232221,1127232273,1127232270,1127232254,1127232273,1127232270,1127232254
1127233,112723,1,1127233219,1127233224,1127233226,1127233220,1127233226,1127233250,1127233220
1127233,112723,1,1127233275,1127233217,,,1127233224,1127233235,1127233214
1127233,112723,1,1127233243,1127233272,1127233206,1127233210,1127233272,1127233206,1127233281
1127233,112723,1,1127233283,1127233266,1127233237,1127233274,1127233274,1127233266,1127233237
1127233,112723,1,1127233242,1127233270,1127233210,1127233269,1127233270,1127233210,1127233256
1127233,112723,1,1127233269,1127233227,1127233280,1127233229,1127233227,1127233280,1127233264
1127233,112723,1,1127233260,1127233264,1127233206,1127233226,1127233264,1127233226,1127233206
1127233,112723,1,1127233265,1127233268,1127233271,1127233280,1127233280,1127233248,1127233271
1127233,112723,1,1127233280,1127233248,1127233227,1127233269,1127233248,1127233269,1127233227
1127233,112723,1,1127233229,1127233273,1127233281,1127233224,1127233282,1127233273,1127233224
1127233,112723,1,1127233208,1127233230,1127233233,1127233216,1127233230,1127233233,1127233216
1127233,112723,1,1127233275,1127233272,1127233264,1127233254,1127233272,1127233264,1127233262
1127233,112723,1,1127233249,1127233230,1127233241,1127233231,1127233230,1127233231,1127233241
1127233,112723,1,1127233235,1127233216,1127233224,1127233229,1127233238,1127233230,1127233208
1127233,112723,1,1127233280,1127233240,1127233202,1127233274,1127233240,1127233263,1127233202
1127233,112723,1,1127233247,1127233260,,,1127233260,1127233272,1127233284
1127233,112723,1,1127233244,1127233201,1127233212,1127233221,1127233201,1127233212,1127233221
1127233,112723,1,1127233281,1127233222,1127233246,1127233269,1127233222,1127233246,1127233269
1127233,112723,1,1127233210,1127233270,1127233242,1127233221,1127233270,1127233259,1127233242
1127233,112723,1,1127233201,1127233244,1127233212,1127233221,1127233259,1127233244,1127233221
1127233,112723,1,1127233230,,,,1127233208,,
1127233,112723,1,1127233278,1127233256,1127233257,1127233214,1127233256,1127233260,1127233272
1127233,112723,1,1127233274,1127233266,1127233237,1127233283,1127233208,1127233233,1127233230
1127233,112723,1,1127233246,1127233222,1127233271,1127233201,1127233222,1127233281,1127233270
1127233,112723,1,1127233217,1127233214,1127233222,1127233225,1127233205,1127233232,1127233236
1127233,112723,1,1127233220,1127233209,1127233281,1127233258,1127233259,1127233281,1127233209
1127233,112723,1,1127233211,1127233256,1127233257,1127233210,1127233217,1127233256,1127233260
1127233,112723,1,1127233241,1127233269,1127233249,1127233207,1127233231,1127233230,1127233277
1127233,112723,1,1127233233,1127233234,1127233208,1127233270,1127233234,1127233208,1127233230
1127233,112723,1,1127233248,1127233265,1127233226,1127233280,1127233226,1127233280,
1127234,112723,1,1127234245,1127234256,1127234273,1127234252,1127234256,1127234252,1127234272
1127234,112723,1,1127234279,1127234267,1127234222,1127234216,1127234282,1127234249,1127234267
1127234,112723,1,1127234234,1127234278,1127234253,1127234243,1127234321,1127234267,1127234243
1127234,112723,1,1127234255,1127234224,1127234225,1127234278,1127234224,1127234225,1127234216
1127234,112723,1,1127234278,1127234282,1127234267,1127234234,1127234244,1127234234,1127234201
1127234,112723,1,1127234256,1127234245,1127234273,1127234252,1127234245,1127234252,1127234272
1127234,112723,1,1127234222,1127234267,1127234279,1127234231,1127234279,1127234266,1127234258
1127234,112723,1,1127234210,1127234250,1127234265,1127234230,1127234265,1127234250,1127234230
1127234,112723,1,1127234230,1127234202,1127234210,1127234270,1127234270,1127234264,1127234210
1127234,112723,1,1127234273,1127234229,1127234282,1127234224,1127234229,1127234282,1127234224
1127234,112723,1,1127234264,1127234269,1127234299,1127234245,1127234272,1127234270,1127234269
1127234,112723,1,1127234269,1127234272,,,1127234272,1127234245,1127234256
1127234,112723,1,1127234267,1127234279,1127234231,1127234258,1127234244,1127234281,1127234215
1127234,112723,1,1127234238,1127234263,1127234269,1127234245,1127234272,1127234270,1127234275
1127234,112723,1,1127234231,1127234267,1127234243,1127234222,1127234256,1127234243,1127234206
1127234,112723,1,1127234232,1127234237,1127234258,1127234244,1127234237,1127234223,1127234228
1127234,112723,1,1127234254,1127234278,1127234253,1127234267,1127234278,1127234253,1127234267
1127234,112723,1,1127234283,1127234263,1127234299,1127234256,1127234263,1127234299,1127234256
1127234,112723,1,1127234274,1127234251,1127234240,,1127234251,1127234240,
1127234,112723,1,1127234251,1127234240,1127234274,,1127234240,1127234274,
1127234,112723,1,1127234257,1127234281,1127234244,1127234258,1127234244,1127234281,1127234258
1127234,112723,1,1127234247,1127234243,1127234244,1127234225,1127234255,1127234249,1127234242
1127234,112723,1,1127234216,1127234225,1127234255,1127234224,1127234225,1127234224,1127234247
1127234,112723,1,1127234224,1127234208,1127234225,1127234216,1127234216,1127234208,1127234225
1127234,112723,1,1127234246,1127234252,1127234230,1127234259,1127234251,1127234250,1127234230
1127234,112723,1,1127234271,1127234202,1127234238,1127234230,1127234264,1127234210,1127234241
1127234,112723,1,1127234240,1127234251,1127234274,,1127234251,1127234274,
1127234,112723,1,1127234275,1127234276,1127234263,1127234251,1127234276,1127234238,1127234229
1127234,112723,1,1127234273,1127234206,1127234205,1127234209,1127234279,1127234282,1127234267
1127234,112723,1,1127234250,1127234273,1127234272,1127234285,1127234273,1127234272,1127234285
1127234,112723,1,1127234260,1127234281,1127234209,1127234258,1127234259,1127234243,1127234220
1127234,112723,1,1127234242,1127234218,1127234237,1127234261,1127234218,1127234237,1127234261
1127261,112726,1,1127261245,1127261225,1127261299,1127261212,1127261299,1127261270,1127261212
1127261,112726,1,1127261283,1127261244,1127261223,1127261236,1127261244,1127261223,1127261236
1127261,112726,1,1127261268,1127261243,1127261260,1127261242,1127261243,1127261260,1127261285
1127261,112726,1,1127261257,1127261259,1127261258,1127261202,1127261282,1127261258,1127261207
1127261,112726,1,1127261281,1127261266,1127261231,1127261250,1127261243,1127261266,1127261250
1127261,112726,1,1127261259,1127261217,1127261257,1127261287,1127261217,1127261257,
1127261,112726,1,1127261299,1127261237,1127261291,1127261243,1127261243,1127261291,1127261269
1127261,112726,1,1127261220,1127261232,1127261231,1127261242,1127261232,1127261243,1127261231
1127261,112726,1,1127261266,1127261239,1127261289,1127261281,1127261289,1127261281,1127261217
1127261,112726,1,1127261202,1127261286,1127261290,1127261259,1127261243,1127261286,1127261290
1127261,112726,1,1127261270,1127261257,1127261266,1127261267,1127261208,1127261299,1127261268
1127261,112726,1,1127261252,1127261253,1127261277,1127261264,1127261203,1127261214,1127261207
1127261,112726,1,1127261292,1127261298,1127261225,1127261234,1127261298,1127261225,1127261215
1127261,112726,1,1127261204,1127261216,1127261273,1127261292,1127261235,1127261216,1127261249
1127261,112726,1,1127261285,1127261242,1127261277,1127261234,1127261227,1127261203,1127261286
1127261,112726,1,1127261294,1127261210,1127261279,1127261247,1127261297,1127261223,1127261215
1127261,112726,1,1127261213,1127261288,1127261292,1127261222,1127261292,1127261222,1127261281
1127261,112726,1,1127261244,1127261283,1127261223,1127261206,1127261219,1127261283,1127261272
1127261,112726,1,1127261256,1127261248,1127261212,1127261208,1127261248,1127261212,1127261208
1127261,112726,1,1127261222,1127261288,1127261201,1127261213,1127261213,1127261249,1127261282
1127261,112726,1,1127261262,1127261287,1127261295,1127261264,1127261287,1127261267,1127261242
1127261,112726,1,1127261218,1127261234,1127261235,1127261230,1127261230,1127261234,1127261235
1127261,112726,1,1127261290,1127261202,1127261239,1127261214,1127261202,1127261214,1127261239
1127261,112726,1,1127261253,1127261207,1127261203,1127261242,1127261203,1127261214,1127261207
1127261,112726,1,1127261267,1127261243,1127261263,1127261203,1127261243,1127261203,1127261237
1127261,112726,1,1127261298,1127261216,1127261273,1127261215,1127261247,1127261210,1127261219
1127261,112726,1,1127261211,1127261291,1127261256,1127261237,1127261291,1127261299,1127261269
1127261,112726,1,1127261225,1127261292,1127261276,1127261251,1127261219,1127261201,1127261204
1127261,112726,1,1127261295,1127261208,1127261262,1127261254,1127261267,1127261241,1127261253
1127261,112726,1,1127261208,1127261256,1127261248,1127261212,1127261203,1127261202,1127261207
1127261,112726,1,1127261228,1127261273,1127261247,1127261294,1127261247,1127261296,1127261297
1127261,112726,1,1127261258,1127261261,1127261269,1127261284,1127261261,1127261269,1127261284
1127261,112726,1,1127261209,1127261226,1127261276,1127261238,1127261226,1127261282,1127261248
1127261,112726,1,1127261271,1127261296,1127261201,1127261221,1127261215,1127261278,1127261296
1127261,112726,1,1127261251,1127261235,1127261215,1127261236,1127261235,1127261234,1127261215
1127261,112726,1,1127261261,1127261284,1127261258,1127261269,1127261284,1127261258,1127261269
1127261,112726,1,1127261229,1127261249,1127261274,1127261215,1127261249,1127261274,1127261215
1127261,112726,1,1127261265,1127261202,1127261203,1127261233,1127261243,1127261203,1127261233
1127261,112726,1,1127261291,1127261211,1127261243,1127261299,1127261299,1127261286,1127261211
1127261,112726,1,1127261217,1127261259,1127261257,1127261266,1127261267,1127261259,1127261257
1127261,112726,1,1127261248,1127261226,1127261209,1127261208,1127261226,1127261209,1127261256
1127261,112726,1,1127261212,1127261256,1127261248,1127261208,1127261256,1127261208,1127261248
1127261,112726,1,1127261227,1127261264,1127261260,1127261253,1127261264,1127261260,1127261253
1127261,112726,1,1127261289,1127261226,1127261266,1127261281,1127261266,1127261239,1127261233
1127261,112726,1,1127261282,1127261209,1127261226,1127261247,1127261238,1127261209,1127261226
1127261,112726,1,1127261293,1127261274,1127261219,1127261272,1127261272,1127261219,1127261274
1127261,112726,1,1127261237,1127261299,1127261291,1127261281,1127261299,1127261243,1127261291
1127261,112726,1,1127261215,1127261292,1127261238,1127261273,1127261292,1127261278,1127261273
1127261,112726,1,1127261232,1127261220,1127261242,1127261231,1127261220,1127261242,1127261231
1127261,112726,1,1127261221,1127261271,1127261272,1127261215,1127261215,1127261272,1127261278
1127261,112726,1,1127261263,1127261267,1127261203,1127261250,,1127261203,1127261250
1127261,112726,1,1127261235,1127261234,1127261236,1127261225,1127261234,1127261225,1127261236
1127261,112726,1,1127261205,1127261209,1127261226,1127261241,1127261209,1127261226,1127261241
1127261,112726,1,1127261296,1127261271,1127261201,1127261222,1127261228,1127261273,1127261271
1127261,112726,1,1127261223,1127261240,1127261272,1127261293,1127261236,1127261283,1127261276
1127261,112726,1,1127261273,1127261292,1127261204,1127261216,1127261215,1127261225,1127261204
1127261,112726,1,1127261278,1127261271,1127261215,1127261210,1127261215,1127261210,1127261221
1127271,112727,1,1127271213,1127271248,1127271214,,1127271248,1127271220,
1127271,112727,1,1127271238,1127271235,1127271243,1127271236,1127271247,1127271240,1127271223
1127271,112727,1,1127271201,1127271203,1127271211,1127271219,1127271249,1127271241,1127271237
1127271,112727,1,1127271235,,,,1127271228,1127271231,
1127271,112727,1,1127271204,1127271215,1127271208,1127271240,1127271215,1127271240,1127271208
1127271,112727,1,1127271208,1127271223,1127271204,1127271206,1127271215,1127271204,1127271206
1127271,112727,1,1127271243,1127271209,1127271222,1127271216,1127271209,1127271214,
1127271,112727,1,1127271202,1127271227,1127271226,1127271214,1127271205,1127271226,1127271227
1127271,112727,1,1127271227,1127271242,1127271226,,1127271226,1127271242,
1127271,112727,1,1127271216,1127271205,1127271220,1127271226,1127271205,1127271244,1127271214
1127271,112727,1,1127271231,1127271250,1127271203,1127271245,1127271245,1127271218,1127271250
1127271,112727,1,1127271209,1127271243,1127271222,1127271226,1127271243,1127271214,
1127271,112727,1,1127271242,,,,,,
1127271,112727,1,1127271236,1127271227,1127271228,,1127271229,1127271230,
1127271,112727,1,1127271232,1127271233,1127271221,1127271218,1127271233,1127271221,1127271218
1127271,112727,1,1127271223,1127271208,1127271206,1127271204,1127271208,1127271207,1127271212
1127271,112727,1,1127271251,1127271214,1127271227,1127271244,1127271244,1127271214,1127271227
1127273,112727,1,1127273206,1127273216,1127273229,1127273222,1127273216,1127273222,1127273255
1127291,112729,1,1127291233,1127291238,1127291242,1127291245,1127291230,1127291246,1127291235
1127291,112729,1,1127291274,1127291230,1127291244,1127291254,1127291230,1127291244,1127291235
1127291,112729,1,1127291234,1127291242,1127291267,1127291277,1127291218,1127291277,1127291278
1127291,112729,1,1127291277,1127291242,1127291213,1127291257,1127291218,1127291213,1127291242
1127291,112729,1,1127291267,1127291220,1127291277,1127291234,1127291277,1127291220,1127291273
1127291,112729,1,1127291223,1127291227,1127291269,1127291277,1127291269,1127291227,1127291277
1127291,112729,1,1127291251,1127291234,1127291255,1127291243,1127291234,1127291227,1127291223
1127291,112729,1,1127291236,1127291274,1127291269,1127291268,1127291220,1127291223,1127291227
1127291,112729,1,1127291272,1127291267,1127291269,1127291234,1127291234,1127291267,
1127291,112729,1,1127291227,1127291273,1127291220,1127291223,1127291220,1127291223,1127291225
1127293,112729,1,1127293219,1127293223,1127293254,1127293221,1127293254,1127293204,1127293223
1127293,112729,1,1127293239,1127293215,1127293246,1127293229,1127293227,1127293245,1127293249
1127293,112729,1,1127293206,1127293223,1127293254,1127293221,1127293254,1127293223,1127293221
1127293,112729,1,1127293214,1127293233,1127293224,1127293246,1127293233,1127293224,1127293221
1127293,112729,1,1127293223,1127293254,1127293221,1127293206,1127293238,1127293254,1127293221
1127293,112729,1,1127293215,1127293239,1127293246,1127293249,1127293245,1127293249,1127293239
1127293,112729,1,1127293221,1127293223,1127293254,1127293218,1127293219,1127293223,1127293254
1127293,112729,1,1127293210,1127293224,1127293252,1127293203,1127293203,1127293252,1127293223
1127293,112729,1,1127293209,1127293206,1127293225,,1127293223,1127293243,1127293225
1127293,112729,1,1127293213,1127293227,1127293229,1127293235,1127293227,,
1127293,112729,1,1127293252,1127293245,1127293210,1127293206,1127293245,1127293210,1127293203
1127293,112729,1,1127293243,1127293239,1127293215,1127293246,1127293236,1127293239,
1127294,112729,1,1127294260,1127294228,1127294257,1127294204,1127294246,1127294228,1127294242
1127294,112729,1,1127294228,1127294243,1127294247,1127294210,1127294243,1127294226,1127294218
1127294,112729,1,1127294226,1127294237,1127294210,1127294242,1127294237,1127294234,1127294210
1127294,112729,1,1127294237,1127294228,1127294226,1127294210,1127294210,,
1127294,112729,1,1127294242,1127294237,1127294225,1127294228,1127294237,1127294225,
1127294,112729,1,1127294246,1127294244,1127294225,1127294248,1127294235,1127294221,1127294225
1127301,112730,1,1127301253,1127301215,1127301245,,1127301216,1127301235,1127301215
1127301,112730,1,1127301237,1127301252,1127301221,1127301220,1127301235,1127301215,
1127301,112730,1,1127301231,1127301221,1127301224,1127301236,1127301235,1127301224,1127301237
1127301,112730,1,1127301240,1127301243,1127301226,1127301216,1127301216,1127301243,1127301255
1127301,112730,1,1127301245,1127301215,1127301239,,1127301253,1127301215,
1127301,112730,1,1127301265,1127301234,1127301230,1127301215,1127301234,1127301230,1127301215
1127301,112730,1,1127301241,1127301228,1127301215,1127301253,1127301228,1127301215,1127301245
1127301,112730,1,1127301258,1127301259,1127301226,1127301240,1127301259,1127301226,1127301239
1127301,112730,1,1127301224,1127301256,1127301236,,1127301256,,
1127301,112730,1,1127301246,1127301261,1127301234,1127301230,1127301234,1127301248,1127301254
1127301,112730,1,1127301217,1127301243,1127301255,1127301258,1127301261,1127301268,1127301235
1127301,112730,1,1127301221,1127301214,1127301229,1127301232,1127301214,1127301229,
1127301,112730,1,1127301262,1127301239,1127301245,,1127301215,1127301256,1127301269
1127301,112730,1,1127301227,1127301229,1127301228,1127301215,1127301228,1127301215,1127301229
1127301,112730,1,1127301256,1127301239,1127301224,1127301218,1127301239,1127301218,1127301224
1127301,112730,1,1127301268,1127301250,1127301254,,1127301215,1127301228,1127301250
1127301,112730,1,1127301223,1127301222,1127301248,1127301247,1127301239,1127301222,1127301249
1127301,112730,1,1127301225,1127301239,1127301248,,1127301239,,
1127301,112730,1,1127301254,1127301268,1127301246,1127301250,1127301215,1127301268,1127301234
1127301,112730,1,1127301229,1127301215,1127301228,1127301227,1127301228,1127301227,1127301215
1127301,112730,1,1127301267,1127301238,1127301242,,1127301253,1127301238,1127301242
1127301,112730,1,1127301257,1127301239,1127301258,1127301255,1127301239,1127301258,1127301218
1127301,112730,1,1127301216,1127301234,1127301226,1127301214,1127301229,1127301234,1127301214
1127301,112730,1,1127301226,1127301220,1127301259,1127301266,1127301216,1127301240,
1127301,112730,1,1127301250,1127301268,1127301254,1127301239,1127301239,1127301268,1127301215
1127301,112730,1,1127301228,1127301215,1127301227,1127301229,1127301215,1127301227,1127301229
1127301,112730,1,1127301251,1127301235,1127301218,,,,
1127301,112730,1,1127301247,1127301239,1127301248,1127301223,1127301239,1127301248,1127301223
1127301,112730,1,1127301236,1127301235,,,1127301224,1127301231,
1127303,112730,1,1127303231,1127303230,1127303225,1127303222,1127303229,1127303219,1127303227
1127303,112730,1,1127303236,1127303238,1127303229,1127303209,1127303238,1127303229,1127303209
1127303,112730,1,1127303224,1127303225,1127303237,1127303229,1127303225,1127303230,
1127303,112730,1,1127303213,,,,1127303229,,
1127303,112730,1,1127303230,1127303222,1127303228,1127303229,1127303229,1127303222,1127303216
1127303,112730,1,1127303266,1127303226,1127303259,1127303258,1127303216,1127303221,1127303258
1127303,112730,1,1127303235,1127303229,,,1127303214,1127303238,1127303229
1127303,112730,1,1127303220,1127303238,1127303236,1127303204,1127303235,1127303237,
1127303,112730,1,1127303234,1127303216,1127303214,1127303229,1127303214,1127303229,1127303216
1127303,112730,1,1127303219,1127303222,1127303226,,1127303231,1127303214,1127303229
1127303,112730,1,1127303223,1127303236,1127303220,1127303231,1127303236,1127303216,1127303220
1127311,112731,1,1127311228,1127311219,1127311205,1127311223,1127311201,1127311229,1127311205
1127311,112731,1,1127311210,1127311232,1127311211,1127311214,1127311232,1127311211,1127311224
1127311,112731,1,1127311215,1127311210,1127311221,,1127311210,1127311211,1127311221
1127311,112731,1,1127311213,1127311224,1127311203,1127311214,1127311224,1127311203,1127311217
1127311,112731,1,1127311214,1127311216,1127311202,1127311222,1127311216,1127311202,1127311220
1127311,112731,1,1127311212,1127311226,1127311204,1127311230,1127311204,1127311226,1127311230
1127311,112731,1,1127311229,1127311228,1127311201,1127311218,1127311218,1127311201,1127311227
1127311,112731,1,1127311225,1127311227,1127311223,1127311217,1127311227,1127311217,1127311223
1127311,112731,1,1127311202,1127311214,1127311215,1127311220,1127311222,1127311214,1127311215
1127311,112731,1,1127311207,1127311219,1127311224,1127311204,1127311224,1127311204,1127311219
1127311,112731,1,1127311224,1127311203,1127311213,,1127311213,1127311203,1127311211
1127311,112731,1,1127311204,1127311212,1127311226,1127311230,1127311212,1127311226,1127311230
1127311,112731,1,1127311230,1127311226,1127311204,1127311212,1127311204,1127311212,1127311226
1127311,112731,1,1127311232,1127311210,1127311226,1127311211,1127311210,1127311226,1127311211
1127311,112731,1,1127311216,1127311214,1127311202,1127311220,1127311226,1127311214,1127311202
1127311,112731,1,1127311223,1127311227,1127311228,1127311219,1127311227,1127311225,1127311219
1127311,112731,1,1127311205,1127311219,1127311229,1127311225,1127311224,1127311223,1127311207
1127311,112731,1,1127311219,1127311228,1127311205,1127311227,1127311229,1127311225,1127311228
1127311,112731,1,1127311231,1127311204,1127311226,1127311217,1127311204,1127311226,1127311217
1127311,112731,1,1127311211,1127311210,1127311232,1127311214,1127311210,1127311217,1127311232
1127312,112731,1,1127312256,1127312233,,,1127312233,1127312253,
1127312,112731,1,1127312251,1127312246,1127312269,1127312270,1127312271,1127312269,1127312270
1127312,112731,1,1127312249,1127312260,1127312269,1127312245,,1127312260,1127312265
