fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1127234,112723,1,1127234235,1127234274,1127234261,1127234242,1127234274,1127234228,1127234240
1127234,112723,1,1127234229,1127234273,1127234256,1127234230,1127234230,1127234275,1127234273
1127234,112723,1,1127234281,1127234244,1127234215,1127234258,1127234244,1127234215,1127234258
1127234,112723,1,1127234272,1127234269,1127234245,1127234256,1127234269,1127234245,1127234238
1127234,112723,1,1127234213,1127234219,1127234247,1127234244,1127234219,1127234247,1127234244
1127234,112723,1,1127234221,1127234210,1127234246,1127234244,1127234244,1127234210,1127234201
1127234,112723,1,1127234225,1127234216,1127234224,1127234255,1127234247,1127234220,1127234216
1127234,112723,1,1127234244,1127234281,1127234215,1127234258,1127234281,1127234215,1127234258
1127261,112726,1,1127261243,1127261203,1127261267,1127261234,1127261203,1127261267,1127261299
1127261,112726,1,1127261269,1127261258,1127261261,1127261286,1127261258,1127261261,1127261284
1127261,112726,1,1127261230,1127261221,1127261276,1127261234,1127261221,1127261276,1127261234
1127261,112726,1,1127261286,1127261203,1127261208,1127261231,1127261243,1127261231,1127261208
1127261,112726,1,1127261284,1127261261,1127261258,1127261269,1127261261,1127261258,1127261269
1127261,112726,1,1127261219,1127261272,1127261293,1127261210,1127261272,1127261210,1127261244
1127261,112726,1,1127261203,1127261243,1127261263,1127261250,1127261243,1127261242,1127261250
1127261,112726,1,1127261238,1127261226,1127261201,1127261215,1127261226,1127261201,1127261215
1127261,112726,1,1127261236,1127261234,1127261235,1127261225,1127261225,1127261234,1127261235
1127261,112726,1,1127261280,1127261241,1127261229,1127261272,1127261241,1127261210,1127261216
1127261,112726,1,1127261249,1127261229,1127261238,1127261226,1127261234,1127261225,1127261235
1127261,112726,1,1127261201,1127261271,1127261246,1127261238,1127261203,1127261238,1127261246
1127261,112726,1,1127261288,1127261221,1127261201,1127261271,1127261246,1127261239,1127261271
1127261,112726,1,1127261216,1127261204,1127261298,1127261210,1127261225,1127261204,1127261223
1127261,112726,1,1127261287,1127261262,1127261264,1127261259,1127261277,1127261259,1127261262
1127261,112726,1,1127261226,1127261209,1127261238,1127261248,1127261209,1127261282,1127261248
1127261,112726,1,1127261233,1127261253,1127261289,1127261239,1127261239,1127261289,1127261261
1127261,112726,1,1127261241,1127261280,1127261272,1127261229,1127261280,1127261216,1127261210
1127261,112726,1,1127261231,1127261286,1127261242,1127261287,1127261286,1127261242,1127261243
1127261,112726,1,1127261276,1127261221,1127261230,1127261234,1127261221,1127261230,1127261234
1127261,112726,1,1127261234,1127261236,1127261235,1127261225,1127261236,1127261235,1127261225
1127261,112726,1,1127261264,1127261260,1127261277,1127261253,1127261277,1127261260,1127261253
1127271,112727,1,1127271239,1127271217,1127271221,1127271225,1127271221,1127271249,1127271201
1127271,112727,1,1127271217,1127271246,1127271225,1127271239,1127271249,1127271246,1127271221
1127271,112727,1,1127271249,1127271225,1127271228,1127271207,1127271250,1127271207,1127271245
1127271,112727,1,1127271228,1127271249,1127271250,1127271245,1127271250,1127271249,1127271207
1127271,112727,1,1127271233,1127271221,1127271232,1127271218,1127271221,1127271232,1127271218
1127271,112727,1,1127271220,1127271216,1127271205,1127271248,1127271214,1127271216,1127271248
1127271,112727,1,1127271215,1127271204,1127271225,1127271232,1127271204,1127271221,1127271233
1127271,112727,1,1127271248,1127271221,1127271213,1127271220,1127271214,1127271220,
1127271,112727,1,1127271244,1127271214,1127271209,1127271213,1127271214,1127271248,
1127271,112727,1,1127271229,1127271240,,,1127271240,1127271232,
1127271,112727,1,1127271211,1127271201,1127271217,,1127271249,1127271201,1127271217
1127271,112727,1,1127271237,1127271240,1127271229,1127271203,1127271240,1127271233,1127271232
1127271,112727,1,1127271218,1127271221,1127271233,1127271232,1127271233,1127271221,1127271232
1127271,112727,1,1127271225,1127271215,1127271249,1127271239,1127271249,1127271239,1127271217
1127271,112727,1,1127271226,1127271205,1127271227,1127271216,1127271214,1127271244,1127271205
1127271,112727,1,1127271219,,,,1127271217,1127271239,1127271211
1127271,112727,1,1127271210,1127271204,1127271233,1127271237,1127271245,1127271212,1127271249
1127271,112727,1,1127271245,1127271207,1127271250,1127271228,1127271249,1127271250,1127271207
1127271,112727,1,1127271214,1127271244,1127271242,1127271220,1127271244,,
1127271,112727,1,1127271221,1127271233,1127271232,1127271218,1127271233,1127271232,1127271218
1127273,112727,1,1127273205,1127273235,1127273247,1127273218,1127273235,1127273247,1127273218
1127291,112729,1,1127291220,1127291269,1127291267,1127291227,1127291267,1127291277,1127291269
1127291,112729,1,1127291208,1127291269,1127291220,1127291283,1127291220,1127291269,1127291267
1127291,112729,1,1127291242,1127291277,1127291267,1127291266,1127291218,1127291277,1127291257
1127291,112729,1,1127291246,1127291215,1127291243,1127291273,1127291223,1127291239,1127291275
1127291,112729,1,1127291273,1127291217,1127291226,1127291267,1127291277,1127291217,1127291226
1127293,112729,1,1127293235,1127293227,1127293213,1127293229,1127293213,1127293227,
1127293,112729,1,1127293227,1127293213,1127293248,1127293229,1127293213,,
1127293,112729,1,1127293225,1127293215,1127293239,1127293246,1127293246,1127293215,1127293214
1127293,112729,1,1127293250,1127293248,1127293236,1127293239,1127293227,1127293231,1127293210
1127293,112729,1,1127293249,1127293246,1127293215,1127293239,1127293227,1127293248,1127293246
1127293,112729,1,1127293230,1127293237,1127293250,,1127293231,1127293222,1127293252
1127293,112729,1,1127293248,1127293225,1127293250,1127293203,1127293236,1127293227,1127293214
1127293,112729,1,1127293245,1127293252,1127293239,1127293215,1127293249,1127293252,1127293215
1127294,112729,1,1127294206,1127294245,1127294244,1127294249,1127294245,1127294249,1127294243
1127294,112729,1,1127294208,1127294227,1127294213,1127294237,1127294227,1127294221,1127294213
1127294,112729,1,1127294257,1127294204,1127294234,,1127294234,1127294204,
1127294,112729,1,1127294234,1127294218,1127294250,1127294255,1127294218,1127294250,1127294224
1127294,112729,1,1127294204,1127294257,1127294260,1127294234,1127294257,1127294260,1127294234
1127301,112730,1,1127301264,1127301227,1127301228,1127301229,1127301215,1127301229,1127301227
1127301,112730,1,1127301249,1127301216,1127301240,1127301243,1127301216,1127301256,1127301215
1127301,112730,1,1127301234,1127301265,1127301261,1127301230,1127301265,1127301261,1127301230
1127301,112730,1,1127301222,1127301223,1127301248,1127301253,1127301253,1127301223,1127301239
1127301,112730,1,1127301261,1127301234,1127301230,,1127301234,1127301228,1127301215
1127301,112730,1,1127301219,1127301216,1127301249,,1127301216,1127301255,
1127301,112730,1,1127301226,1127301221,1127301228,1127301215,1127301217,1127301221,1127301225
1127301,112730,1,1127301215,1127301239,1127301228,1127301256,1127301239,1127301228,1127301227
1127301,112730,1,1127301239,1127301215,1127301256,1127301247,1127301215,1127301256,
1127301,112730,1,1127301269,1127301270,1127301256,1127301235,1127301270,1127301235,1127301256
1127301,112730,1,1127301235,1127301220,1127301251,1127301221,1127301270,1127301269,
1127301,112730,1,1127301270,1127301269,1127301235,1127301214,1127301239,1127301269,1127301235
1127301,112730,1,1127301242,1127301267,,,1127301267,1127301253,
1127301,112730,1,1127301214,1127301221,1127301219,1127301237,1127301235,1127301270,
1127301,112730,1,1127301243,1127301240,1127301216,1127301217,1127301216,1127301240,1127301258
1127311,112731,1,1127311217,1127311204,1127311227,1127311224,1127311224,1127311230,1127311231
1127311,112731,1,1127311226,1127311212,1127311204,1127311230,1127311204,1127311212,1127311230
1127311,112731,1,1127311221,1127311223,1127311229,1127311216,1127311224,1127311227,1127311219
1127311,112731,1,1127311222,1127311214,1127311202,1127311220,1127311214,1127311202,1127311216
1127311,112731,1,1127311218,1127311228,1127311201,1127311227,1127311229,1127311201,1127311227
1127311,112731,1,1127311203,1127311224,1127311213,,1127311224,1127311213,
1127312,112731,1,1127312271,1127312264,1127312270,1127312247,1127312270,1127312247,1127312264
1127312,112731,1,1127312247,1127312271,1127312264,1127312253,1127312271,1127312264,1127312253
1127322,112732,1,1127322228,1127322233,,,1127322233,1127322240,1127322243
1127322,112732,1,1127322218,1127322232,1127322243,1127322250,1127322212,1127322232,1127322243
1127322,112732,1,1127322211,1127322212,1127322213,1127322247,1127322212,1127322247,1127322216
1127322,112732,1,1127322247,1127322213,1127322212,1127322216,1127322213,1127322212,1127322216
1127322,112732,1,1127322241,1127322208,1127322230,1127322236,1127322207,1127322230,1127322213
1127322,112732,1,1127322226,1127322233,1127322228,1127322204,1127322205,1127322217,1127322234
1127322,112732,1,1127322235,1127322238,1127322239,1127322242,1127322223,1127322236,1127322338
1127322,112732,1,1127322214,1127322221,1127322223,1127322212,1127322223,1127322212,1127322216
1127322,112732,1,1127322205,1127322207,1127322217,1127322221,1127322217,1127322212,1127322221
1127322,112732,1,1127322248,1127322207,1127322212,1127322247,1127322212,1127322247,1127322216
1127322,112732,1,1127322216,1127322212,1127322247,1127322213,1127322212,1127322247,1127322213
1127322,112732,1,1127322242,1127322238,1127322235,,1127322238,1127322236,1127322209
1127322,112732,1,1127322223,1127322221,1127322212,1127322214,1127322212,1127322216,1127322214
1127322,112732,1,1127322219,1127322246,1127322209,1127322207,1127322246,1127322209,1127322207
1127322,112732,1,1127322203,1127322237,1127322240,1127322234,1127322204,1127322247,1127322220
1127322,112732,1,1127322239,1127322231,1127322207,1127322212,1127322212,1127322213,1127322217
1127322,112732,1,1127322227,1127322218,1127322230,1127322204,1127322204,1127322230,1127322218
1127322,112732,1,1127322204,1127322224,1127322220,,1127322224,1127322212,1127322220
1127322,112732,1,1127322230,1127322236,1127322208,1127322241,1127322213,1127322241,1127322236
1127322,112732,1,1127322246,1127322209,1127322219,1127322238,1127322219,1127322209,1127322238
1127322,112732,1,1127322210,1127322232,1127322234,1127322249,1127322223,1127322234,1127322238
1127322,112732,1,1127322209,1127322238,1127322246,1127322219,1127322246,1127322219,1127322238
1127322,112732,1,1127322225,1127322216,1127322212,1127322247,1127322212,1127322247,1127322216
1127322,112732,1,1127322240,1127322228,1127322203,1127322229,1127322228,1127322203,1127322229
1127322,112732,1,1127322234,1127322235,1127322223,1127322219,1127322206,1127322216,1127322204
1127322,112732,1,1127322245,1127322244,1127322225,1127322247,1127322212,1127322216,1127322211
1127322,112732,1,1127322236,1127322230,1127322205,1127322249,1127322213,1127322205,1127322234
1127322,112732,1,1127322212,1127322216,1127322238,1127322247,1127322216,1127322247,
1127341,112734,1,1127341243,1127341255,1127341204,1127341247,1127341212,1127341255,1127341204
1127341,112734,1,1127341212,1127341258,1127341248,1127341263,1127341258,1127341248,1127341209
1127341,112734,1,1127341258,1127341248,1127341225,1127341263,1127341248,1127341225,1127341263
1127341,112734,1,1127341270,1127341206,1127341249,1127341253,1127341249,1127341206,1127341210
1127341,112734,1,1127341223,1127341213,1127341214,1127341219,1127341213,1127341215,1127341220
1127341,112734,1,1127341247,1127341243,1127341245,1127341255,1127341245,1127341204,1127341255
1127341,112734,1,1127341248,1127341215,1127341258,1127341225,1127341261,1127341212,1127341258
1127341,112734,1,1127341240,1127341266,1127341202,1127341203,1127341249,1127341246,1127341202
1127341,112734,1,1127341252,1127341219,1127341274,,1127341212,1127341274,1127341248
1127341,112734,1,1127341205,1127341203,1127341245,1127341266,1127341203,1127341244,1127341266
1127341,112734,1,1127341225,1127341258,1127341263,1127341248,1127341258,1127341263,1127341248
1127341,112734,1,1127341249,1127341270,1127341206,1127341210,1127341270,1127341206,1127341210
1127353,112735,1,1127353232,1127353210,1127353243,,1127353210,1127353243,
1127353,112735,1,1127353211,1127353242,1127353227,1127353237,1127353243,1127353210,
1127353,112735,1,1127353239,1127353216,1127353225,1127353218,1127353220,1127353218,1127353229
1127353,112735,1,1127353225,1127353216,1127353229,1127353239,1127353218,1127353215,1127353243
1127353,112735,1,1127353238,1127353231,,,1127353231,1127353228,
1127353,112735,1,1127353233,1127353237,1127353242,1127353217,1127353237,,
1127353,112735,1,1127353220,1127353237,1127353215,1127353210,1127353210,1127353218,1127353228
1127353,112735,1,1127353210,1127353243,1127353232,,1127353243,1127353218,1127353220
1127361,112736,1,1127361225,1127361215,1127361224,1127361221,1127361215,1127361207,1127361221
1127361,112736,1,1127361222,1127361201,1127361203,1127361204,1127361204,1127361201,1127361203
1127361,112736,1,1127361208,1127361210,1127361227,1127361205,1127361225,1127361215,1127361207
1127362,112736,1,1127362223,1127362203,1127362215,1127362212,1127362215,1127362212,1127362203
1127362,112736,1,1127362217,1127362213,1127362228,1127362230,1127362207,1127362229,1127362212
1127362,112736,1,1127362222,1127362203,1127362223,1127362212,1127362223,1127362208,1127362212
1127381,112738,1,1127381219,1127381214,1127381215,1127381211,1127381214,1127381211,1127381205
1127381,112738,1,1127381211,1127381212,1127381214,1127381220,1127381214,1127381219,1127381203
1127381,112738,1,1127381201,1127381204,1127381205,,1127381204,1127381205,
1127381,112738,1,1127381220,1127381206,1127381213,1127381208,1127381206,1127381212,1127381213
1127391,112739,1,1127391213,1127391210,1127391215,1127391249,1127391238,1127391215,1127391214
1127391,112739,1,1127391201,1127391225,1127391252,1127391217,1127391217,1127391252,1127391225
1127391,112739,1,1127391243,1127391233,1127391202,1127391209,1127391209,1127391217,1127391207
1127391,112739,1,1127391206,1127391232,1127391223,1127391217,1127391217,1127391232,1127391223
1127391,112739,1,1127391241,1127391207,1127391227,1127391225,1127391217,1127391227,1127391207
1127391,112739,1,1127391238,1127391231,1127391218,1127391228,1127391231,1127391215,1127391217
1127391,112739,1,1127391223,1127391232,1127391206,1127391210,1127391241,1127391224,1127391206
1127391,112739,1,1127391227,1127391241,1127391209,1127391217,1127391231,1127391241,1127391209
1127391,112739,1,1127391218,1127391214,1127391238,1127391220,1127391217,1127391214,1127391225
1127391,112739,1,1127391232,1127391217,1127391207,1127391252,1127391217,1127391207,1127391215
1127391,112739,1,1127391214,1127391207,1127391215,,1127391238,1127391215,1127391220
1127391,112739,1,1127391215,1127391217,1127391249,1127391235,1127391217,1127391244,1127391238
1127391,112739,1,1127391225,1127391218,1127391227,1127391220,1127391218,1127391220,1127391251
1127391,112739,1,1127391216,1127391215,1127391217,1127391251,1127391217,1127391251,1127391215
1127391,112739,1,1127391248,1127391253,1127391217,1127391244,1127391253,1127391217,1127391244
1127391,112739,1,1127391253,1127391248,1127391217,1127391244,1127391248,1127391217,1127391244
1127391,112739,1,1127391217,1127391253,1127391232,1127391215,1127391232,1127391215,1127391220
1127391,112739,1,1127391208,1127391230,1127391229,1127391240,1127391214,1127391244,1127391238
1127391,112739,1,1127391228,1127391244,1127391240,1127391229,1127391244,1127391215,
1127391,112739,1,1127391233,1127391250,1127391210,1127391243,1127391243,1127391250,1127391215
1127391,112739,1,1127391251,1127391225,1127391241,1127391252,1127391225,1127391217,1127391215
1127391,112739,1,1127391207,1127391241,1127391232,1127391218,1127391232,1127391217,1127391214
1127391,112739,1,1127391211,1127391230,1127391242,1127391239,1127391214,1127391228,1127391242
1127391,112739,1,1127391235,1127391210,1127391207,1127391215,1127391215,1127391244,1127391207
1127391,112739,1,1127391220,1127391255,1127391218,1127391217,1127391218,1127391217,1127391255
1127391,112739,1,1127391242,1127391211,1127391230,1127391239,1127391230,1127391231,1127391214
1127392,112739,1,1127392241,1127392233,1127392212,1127392246,1127392233,1127392212,1127392223
1127392,112739,1,1127392203,1127392238,,,1127392238,,
1127392,112739,1,1127392205,1127392249,1127392227,1127392232,1127392235,1127392222,1127392231
1127392,112739,1,1127392218,1127392247,1127392213,,1127392203,1127392235,1127392222
1127392,112739,1,1127392223,1127392242,1127392228,1127392211,1127392211,1127392235,1127392242
1127392,112739,1,1127392246,1127392226,1127392217,1127392221,1127392235,,
1127392,112739,1,1127392222,1127392225,1127392235,,1127392245,,
1127392,112739,1,1127392227,1127392232,1127392249,1127392207,1127392249,,
1127392,112739,1,1127392234,1127392238,1127392230,1127392210,1127392238,1127392230,1127392244
1127392,112739,1,1127392236,1127392240,1127392242,1127392231,1127392231,1127392235,1127392222
1127392,112739,1,1127392204,1127392210,1127392211,1127392226,1127392211,1127392228,1127392237
1127392,112739,1,1127392233,1127392241,1127392212,,1127392241,1127392212,
1127392,112739,1,1127392210,1127392204,1127392211,1127392226,1127392204,1127392234,1127392211
1127392,112739,1,1127392240,1127392245,1127392229,1127392236,1127392245,1127392229,
1127392,112739,1,1127392213,1127392247,1127392218,1127392223,1127392235,1127392223,1127392218
1127392,112739,1,1127392248,1127392244,1127392238,1127392231,1127392244,1127392238,1127392203
1127392,112739,1,1127392228,1127392223,1127392211,,1127392223,1127392211,
1127392,112739,1,1127392226,1127392210,1127392211,1127392246,1127392211,,
1127392,112739,1,1127392247,1127392213,1127392218,1127392244,1127392218,1127392234,1127392213
1127392,112739,1,1127392215,1127392206,1127392249,,1127392249,1127392238,1127392206
1127392,112739,1,1127392229,1127392245,1127392240,,1127392245,1127392240,1127392235
1127392,112739,1,1127392245,1127392229,1127392240,,1127392229,1127392240,1127392222
1127392,112739,1,1127392235,1127392242,1127392223,1127392222,1127392222,1127392223,
1127392,112739,1,1127392231,1127392244,1127392248,1127392203,1127392244,,
1127392,112739,1,1127392221,1127392246,1127392212,1127392217,1127392212,1127392233,1127392211
1127431,112743,1,1127431229,1127431245,1127431244,1127431219,1127431252,1127431255,1127431245
1127431,112743,1,1127431207,1127431203,1127431206,1127431224,1127431206,1127431211,1127431224
1127431,112743,1,1127431252,1127431245,,,1127431245,,
1127431,112743,1,1127431204,1127431227,1127431232,1127431212,1127431242,1127431229,1127431220
1127431,112743,1,1127431219,1127431255,1127431253,1127431244,1127431229,1127431252,1127431255
1127431,112743,1,1127431226,1127431203,1127431224,1127431206,1127431224,1127431211,1127431206
1127431,112743,1,1127431255,1127431214,1127431253,1127431244,1127431244,1127431219,1127431214
1127431,112743,1,1127431220,1127431205,1127431212,1127431227,1127431219,1127431229,1127431242
1127431,112743,1,1127431210,1127431245,1127431211,,1127431255,1127431252,1127431245
1127431,112743,1,1127431232,1127431245,1127431204,1127431255,1127431245,1127431252,1127431253
1127431,112743,1,1127431213,1127431210,1127431253,1127431245,1127431210,1127431255,1127431212
1127431,112743,1,1127431242,1127431223,1127431215,,1127431229,1127431223,1127431215
1127471,112747,1,1127471208,1127471231,1127471215,1127471206,1127471206,1127471237,
1127471,112747,1,1127471206,1127471208,1127471237,1127471231,1127471217,1127471219,1127471223
1127471,112747,1,1127471221,1127471201,1127471211,1127471228,1127471203,1127471201,1127471211
1127602,112760,1,1127602209,1127602234,1127602226,1127602231,1127602234,1127602226,1127602231
1127602,112760,1,1127602234,1127602209,1127602226,1127602231,1127602209,1127602226,1127602231
1127602,112760,1,1127602221,1127602219,1127602231,,1127602219,1127602212,
1127602,112760,1,1127602233,1127602227,1127602229,1127602217,1127602232,1127602207,1127602227
1127602,112760,1,1127602220,1127602232,1127602230,1127602222,1127602232,1127602230,1127602222
1127602,112760,1,1127602226,1127602209,1127602234,1127602231,1127602209,1127602231,1127602234
1127602,112760,1,1127602218,1127602213,1127602212,1127602235,1127602213,1127602212,
1127602,112760,1,1127602222,1127602230,1127602232,1127602220,1127602230,1127602232,1127602220
1127602,112760,1,1127602229,1127602233,1127602217,1127602227,1127602227,1127602233,1127602217
1127602,112760,1,1127602207,1127602211,1127602228,,1127602211,1127602228,
1127602,112760,1,1127602231,1127602209,1127602234,1127602226,1127602234,1127602212,1127602209
1127602,112760,1,1127602219,,,,1127602210,1127602208,1127602207
1127641,112764,1,1127641224,1127641225,1127641254,1127641226,1127641254,1127641226,1127641225
1127641,112764,1,1127641225,1127641224,1127641255,1127641226,1127641222,1127641226,1127641236
1127641,112764,1,1127641209,1127641216,1127641222,1127641207,1127641222,1127641236,1127641226
1127641,112764,1,1127641226,1127641222,1127641216,1127641225,1127641222,1127641236,1127641239
1127641,112764,1,1127641252,1127641237,1127641226,1127641255,1127641226,1127641222,1127641214
1127641,112764,1,1127641249,1127641231,1127641219,1127641233,1127641248,1127641236,1127641245
1127641,112764,1,1127641204,1127641254,1127641225,1127641255,1127641224,1127641222,1127641255
1127641,112764,1,1127641222,1127641226,1127641216,1127641225,1127641226,1127641216,1127641236
1127641,112764,1,1127641243,1127641229,1127641207,1127641237,1127641207,1127641202,1127641226
1127641,112764,1,1127641229,1127641237,1127641243,1127641202,1127641236,1127641243,1127641202
1127642,112764,1,1127642243,1127642237,1127642210,1127642253,1127642237,1127642234,1127642246
1127642,112764,1,1127642233,1127642218,1127642216,1127642203,1127642216,1127642218,1127642203
1127642,112764,1,1127642216,1127642203,1127642218,1127642233,1127642203,1127642218,1127642233
1127642,112764,1,1127642252,1127642236,1127642215,1127642206,1127642236,1127642215,1127642206
1127642,112764,1,1127642225,1127642237,1127642213,1127642209,1127642237,1127642213,1127642209
1127642,112764,1,1127642217,1127642222,1127642205,1127642247,1127642222,1127642241,1127642247
1127642,112764,1,1127642220,1127642227,1127642234,1127642254,1127642227,1127642234,1127642254
1127642,112764,1,1127642208,1127642253,1127642238,1127642233,1127642216,1127642218,1127642233
1127642,112764,1,1127642246,1127642206,1127642225,1127642230,1127642206,1127642220,
1127643,112764,1,1127643248,1127643240,1127643205,1127643230,1127643246,1127643230,1127643240
1127643,112764,1,1127643218,1127643202,1127643208,1127643227,1127643236,1127643232,1127643225
1127643,112764,1,1127643233,1127643217,1127643225,1127643226,1127643217,1127643225,1127643226
1127643,112764,1,1127643238,1127643205,1127643230,1127643203,1127643204,1127643248,1127643250
1127651,112765,1,1127651228,1127651306,1127651249,1127651232,1127651279,1127651273,1127651236
1127651,112765,1,1127651273,1127651249,1127651228,1127651235,1127651249,1127651228,1127651235
1127651,112765,1,1127651239,1127651234,1127651309,1127651243,1127651243,1127651221,1127651234
1127651,112765,1,1127651250,1127651241,1127651306,1127651233,1127651242,1127651233,1127651241
1127651,112765,1,1127651306,1127651250,1127651241,1127651289,1127651241,1127651250,1127651233
1127651,112765,1,1127651232,1127651295,1127651293,1127651301,1127651295,1127651257,1127651301
1127651,112765,1,1127651243,1127651239,1127651309,1127651240,1127651239,1127651221,1127651234
1127651,112765,1,1127651206,1127651207,1127651225,1127651266,1127651263,1127651266,1127651215
1127651,112765,1,1127651226,1127651222,1127651205,1127651209,1127651215,1127651206,1127651222
1127651,112765,1,1127651305,1127651280,1127651306,1127651289,,,
1127651,112765,1,1127651302,1127651242,1127651233,1127651250,1127651242,1127651233,1127651250
1127651,112765,1,1127651233,1127651250,1127651306,1127651242,1127651242,,
1127722,112772,1,1127722286,1127722255,1127722235,1127722250,1127722255,1127722235,1127722284
1127722,112772,1,1127722255,1127722235,1127722252,1127722237,1127722235,1127722250,1127722286
1127722,112772,1,1127722235,1127722250,1127722286,1127722273,1127722250,1127722274,
1127722,112772,1,1127722229,1127722277,1127722234,1127722271,1127722235,1127722272,1127722276
1127722,112772,1,1127722231,1127722269,1127722272,1127722268,1127722272,1127722277,1127722276
1127722,112772,1,1127722268,1127722235,1127722250,1127722231,1127722235,1127722250,1127722231
1127722,112772,1,1127722283,1127722235,1127722240,1127722276,1127722272,1127722267,1127722240
1127722,112772,1,1127722273,1127722276,1127722274,1127722255,1127722276,1127722274,1127722235
1127722,112772,1,1127722284,1127722237,1127722255,1127722264,1127722234,1127722286,1127722252
1127722,112772,1,1127722233,1127722276,1127722284,1127722225,1127722236,1127722276,1127722274
1127722,112772,1,1127722276,1127722274,1127722273,1127722272,1127722272,1127722274,1127722273
1127722,112772,1,1127722285,1127722286,1127722284,1127722255,1127722251,1127722237,1127722232
1127722,112772,1,1127722274,1127722235,1127722276,1127722255,1127722272,1127722235,1127722273
1127731,112773,1,1127731274,1127731248,1127731228,1127731247,1127731247,1127731248,1127731228
1127731,112773,1,1127731214,1127731257,1127731203,1127731222,1127731225,,
1127731,112773,1,1127731205,1127731266,1127731254,1127731252,1127731258,1127731225,1127731272
1127731,112773,1,1127731248,1127731274,1127731228,1127731247,1127731274,1127731228,1127731247
1127731,112773,1,1127731218,1127731235,1127731244,1127731273,1127731235,1127731244,1127731273
1127731,112773,1,1127731273,1127731218,1127731244,1127731235,1127731235,1127731218,1127731220
1127731,112773,1,1127731249,1127731270,1127731204,1127731215,1127731215,1127731210,1127731204
1127731,112773,1,1127731228,1127731274,1127731247,1127731248,1127731247,1127731248,1127731274
1127762,112776,1,1127762263,1127762224,1127762249,1127762248,1127762249,1127762248,1127762242
1127762,112776,1,1127762294,1127762240,1127762251,1127762301,1127762280,1127762295,1127762289
1127762,112776,1,1127762249,1127762310,1127762301,1127762242,1127762310,1127762301,1127762242
1127762,112776,1,1127762242,1127762248,1127762266,1127762279,1127762248,1127762301,1127762279
1127762,112776,1,1127762287,1127762278,1127762302,1127762305,1127762278,1127762302,1127762305
1127762,112776,1,1127762266,1127762242,1127762279,1127762248,1127762279,1127762248,1127762233
1127762,112776,1,1127762278,1127762287,1127762274,1127762269,1127762287,1127762302,1127762306
1127762,112776,1,1127762222,1127762251,1127762294,1127762280,1127762288,1127762294,1127762280
1127762,112776,1,1127762288,1127762216,1127762272,1127762271,1127762271,1127762272,
1127762,112776,1,1127762240,1127762270,1127762261,1127762266,1127762292,1127762289,1127762285
1127762,112776,1,1127762260,1127762264,1127762269,1127762306,1127762264,1127762278,1127762287
1127762,112776,1,1127762248,1127762242,1127762279,1127762266,1127762242,1127762301,1127762249
1127762,112776,1,1127762271,1127762288,1127762231,1127762234,1127762231,1127762248,1127762249
1127762,112776,1,1127762269,1127762306,1127762305,1127762263,1127762278,1127762287,1127762262
1127771,112777,1,1127771260,1127771215,1127771251,1127771225,1127771215,1127771245,1127771251
1127771,112777,1,1127771251,1127771260,1127771255,1127771215,1127771260,1127771241,1127771215
1127771,112777,1,1127771230,1127771215,1127771260,1127771225,1127771215,1127771260,1127771225
1127771,112777,1,1127771229,1127771228,1127771255,1127771235,1127771260,1127771251,1127771241
1127771,112777,1,1127771241,1127771254,1127771251,1127771245,1127771260,1127771246,1127771251
1127781,112778,1,1127781230,1127781239,1127781253,1127781216,1127781253,1127781239,1127781216
1127781,112778,1,1127781225,1127781220,1127781280,1127781214,1127781220,1127781280,1127781240
1127781,112778,1,1127781280,1127781229,1127781240,1127781241,1127781229,1127781214,1127781275
1127781,112778,1,1127781275,1127781203,1127781221,1127781201,1127781203,1127781221,1127781201
1127781,112778,1,1127781266,1127781215,1127781245,1127781255,1127781245,1127781253,1127781220
1127781,112778,1,1127781248,1127781256,1127781283,,1127781283,,
1127781,112778,1,1127781263,1127781221,1127781275,1127781201,1127781202,1127781271,1127781203
1127781,112778,1,1127781262,1127781240,,,1127781240,,
1127781,112778,1,1127781252,1127781279,,,1127781279,,
1127781,112778,1,1127781254,1127781253,1127781217,1127781235,1127781253,1127781239,1127781216
1127781,112778,1,1127781246,1127781260,1127781258,1127781266,1127781260,1127781253,1127781258
1127781,112778,1,1127781217,1127781238,1127781257,,1127781247,1127781284,
1127781,112778,1,1127781203,1127781275,1127781201,1127781214,1127781201,1127781275,1127781214
1127781,112778,1,1127781201,1127781203,1127781275,1127781214,1127781203,1127781214,1127781275
1127781,112778,1,1127781221,1127781263,1127781214,1127781275,1127781263,1127781275,1127781201
1127781,112778,1,1127781233,1127781240,1127781262,1127781226,1127781220,1127781214,1127781253
1127781,112778,1,1127781260,1127781246,1127781258,1127781281,1127781258,1127781246,1127781253
1127791,112779,1,1127791258,1127791249,1127791247,1127791251,1127791247,1127791251,1127791208
1127791,112779,1,1127791252,1127791267,1127791233,1127791274,1127791274,1127791267,1127791233
1127791,112779,1,1127791254,1127791251,1127791242,1127791223,1127791259,1127791210,1127791251
1127791,112779,1,1127791215,1127791269,1127791213,1127791267,1127791250,1127791236,1127791269
1127791,112779,1,1127791231,1127791250,1127791271,1127791236,1127791238,1127791262,
1127791,112779,1,1127791239,1127791237,1127791212,1127791240,1127791218,1127791250,1127791267
1127791,112779,1,1127791250,1127791271,1127791231,1127791208,1127791271,1127791231,1127791208
