s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el_sitting_cm1,el_sitting_cm2,el_sitting_cm3,el_sitting_cm4,el_sitting_cm5,el_sitting_cm6,el_sitting_cm7,el_sitting_cm8,el_group_pn1,el_group_pn2,el_group_pn3,el_group_pn4,el_group_pn5,el_group_pn6,el_group_pn7,el_group_pn8,el_religion,treatment,subdistrict,girls_school,bl_batch,el_best_tl,el_leader_yn,el,isolated_out_s,isolated_out_f,el_cohort2_cmsize,el_student_id,group_id_g6,bs_male,fs_student_id,academic_1,academic_2,academic_3,emot_1,emot_2,emot_3,isolated_friend_in,isolated_support_in,isolated_friend_out,isolated_support_out
112624_138,1126241,1126241138,1126241117.0,,,1126241117.0,,,1126241117.0,1126241102.0,1126241101.0,1126241122.0,1126241129.0,1126241137.0,1126241126.0,1126241108.0,,,,,,,,,Muslim,control,Monohardi Upazila,no,,no,No,yes,0.0,0.0,104,138,,no,,,,,,,,1,1,0,0
112538_150,1125381,1125381150,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,Grade 6,no,No,no,,,53,150,7.0,yes,,,,,,,,0,1,1,1
112773_194,1127731,1127731194,1127731157.0,1127731148.0,1127731134.0,1127731157.0,1127731148.0,,1127731157.0,1127731148.0,1127731134.0,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,135,194,,yes,,,,,,,,0,1,0,0
112695_121,1126951,1126951121,1126951146.0,1126951166.0,1126951149.0,1126951129.0,1126951123.0,,1126951134.0,1126951164.0,1126951107.0,1126951177.0,1126951155.0,1126951160.0,1126951115.0,1126951218.0,1126951134.0,1126951155.0,1126951218.0,1126951177.0,1126951164.0,1126951107.0,,,Muslim,treatment,Narsingdi Sadar Upazila,yes,,no,Yes,yes,0.0,0.0,113,121,,no,,,,,,,,0,0,0,0
112793_120,1127931,1127931120,1127931171.0,1127931169.0,1127931136.0,1127931125.0,1127931171.0,1127931169.0,1127931171.0,1127931125.0,1127931101.0,1127931169.0,1127931122.0,1127931136.0,,,1127931171.0,1127931157.0,1127931125.0,1127931170.0,1127931169.0,1127931139.0,1127931140.0,1127931155.0,Muslim,treatment,Raipura Upazila,no,,no,Yes,yes,0.0,0.0,81,120,5.0,no,,,,,,,,0,0,0,0
112545_317,1125451,1125451317,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,Grade 6,no,No,no,,,110,317,7.0,no,,,,,,,,1,1,1,1
112772_103,1127721,1127721103,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,96,103,,no,,,,,,,,1,1,1,1
112588_116,1125881,1125881116,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,108,116,,no,,,,,,,,1,1,1,1
112776_1028,1127762,1127762028,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,,no,No,no,,,115,28,,no,,,,,,,,1,1,1,1
112606_107,1126061,1126061107,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,83,107,,yes,,,,,,,,1,1,1,1
134630_143,1346301,1346301143,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Belabo Upazila,no,Grade 6,no,No,no,,,84,143,,no,,,,,,,,1,1,1,1
112695_131,1126951,1126951131,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Narsingdi Sadar Upazila,yes,Grade 6,no,No,no,,,113,131,,no,,,,,,,,1,1,1,1
112785_246,1127851,1127851246,1127851221.0,,,1127851221.0,,,1127851221.0,1127851223.0,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,120,246,,yes,,,,,,,,1,1,0,0
112785_1014,1127851,1127851014,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,120,14,,yes,,,,,,,,1,1,1,1
112681_173,1126811,1126811173,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,84,173,,yes,,,,,,,,1,1,1,1
112609_109,1126091,1126091109,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,Grade 6,no,No,no,,,88,109,,no,,,,,,,,1,0,1,1
112792_105,1127921,1127921105,1127921167.0,1127921133.0,1127921161.0,1127921170.0,1127921167.0,1127921133.0,1127921132.0,1127921167.0,1127921170.0,1127921112.0,,,,,1127921167.0,1127921133.0,1127921165.0,1127921118.0,1127921152.0,1127921112.0,1127921102.0,1127921115.0,Muslim,treatment,Raipura Upazila,no,,no,Yes,yes,0.0,0.0,96,105,1.0,yes,,,,,,,,0,0,0,0
112795_117,1127951,1127951117,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,,no,No,no,,,68,117,1.0,yes,,,,,,,,0,0,1,1
112778_209,1127781,1127781209,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,yes,,no,No,no,,,113,209,,no,,,,,,,,1,0,1,1
112777_602,1127771,1127771602,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,,no,No,no,,,114,602,,yes,,,,,,,,1,1,1,1
112853_156,1128531,1128531156,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Shibpur Upazila,no,Grade 6,no,No,no,,,57,156,,no,,,,,,,,1,1,1,1
112538_602,1125381,1125381602,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,,no,No,no,,,53,602,6.0,yes,,,,,,,,1,1,1,1
112853_155,1128531,1128531155,,,,,,,,,,,,,,,,,,,,,,,Non-muslim,control,Shibpur Upazila,no,Grade 6,no,No,no,,,57,155,,yes,,,,,,,,1,1,1,1
135318_146,1353181,1353181146,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,61,146,,no,,,,,,,,1,1,1,1
112760_130,1127602,1127602130,1127602127.0,1127602702.0,1127602119.0,1127602701.0,1127602127.0,1127602119.0,1127602103.0,1127602110.0,1127602113.0,1127602128.0,1127602129.0,1127602125.0,,,1127602103.0,1127602110.0,1127602113.0,1127602125.0,1127602128.0,1127602129.0,,,Muslim,treatment,Palash Upazila,no,,no,Yes,yes,0.0,0.0,46,130,2.0,no,,,,,,,,0,0,0,0
112843_113,1128431,1128431113,1128431148.0,1128431110.0,1128431175.0,1128431148.0,1128431110.0,1128431157.0,1128431125.0,1128431136.0,1128431133.0,1128431168.0,1128431157.0,1128431138.0,1128431173.0,,1128431133.0,1128431136.0,1128431138.0,1128431173.0,1128431157.0,1128431125.0,1128431164.0,1128431119.0,Muslim,treatment,Shibpur Upazila,no,,no,No,yes,0.0,0.0,71,113,3.0,yes,,,,,,,,0,0,0,0
112731_120,1127311,1127311120,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,No,no,,,87,120,3.0,no,,,,,,,,1,1,1,1
112624_202,1126241,1126241202,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,Grade 6,no,No,no,,,104,202,,no,,,,,,,,1,1,1,1
112588_1001,1125881,1125881001,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,108,1,,no,,,,,,,,1,1,1,1
112685_156,1126852,1126852156,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,Grade 6,no,No,no,,,93,156,,no,,,,,,,,0,0,1,1
112614_104,1126141,1126141104,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,Grade 7,no,No,no,,,76,104,,yes,,,,,,,,1,1,1,1
112789_164,1127892,1127892164,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,yes,,no,No,no,,,57,164,,no,,,,,,,,1,0,1,1
112785_1005,1127851,1127851005,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,120,5,,yes,,,,,,,,1,1,1,1
112773_199,1127731,1127731199,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,135,199,,no,,,,,,,,1,1,1,1
112802_118,1128021,1128021118,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,118,,yes,,,,,,,,1,1,1,1
112588_613,1125881,1125881613,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,108,613,,yes,,,,,,,,1,1,1,1
112623_127,1126231,1126231127,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,106,127,,yes,,,,,,,,0,0,1,1
112588_614,1125881,1125881614,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,108,614,,yes,,,,,,,,1,1,1,1
134630_169,1346301,1346301169,,,,,,,,,,,,,,,,,,,,,,,Non-muslim,control,Belabo Upazila,no,Grade 6,no,No,no,,,84,169,,no,,,,,,,,1,1,1,1
112666_321,1126663,1126663321,1126663170.0,1126663180.0,1126663190.0,1126663170.0,1126663180.0,1126663190.0,1126663210.0,1126663220.0,1126663230.0,1126663240.0,1126663250.0,1126663260.0,1126663270.0,1126663280.0,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,Grade 6,no,No,yes,0.0,0.0,67,321,,no,,,,,,,,1,1,0,0
112791_192,1127911,1127911192,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,Grade 6,no,No,no,,,112,192,,no,,,,,,,,1,1,1,1
112800_136,1128001,1128001136,1128001163.0,1128001174.0,1128001134.0,1128001163.0,1128001174.0,1128001134.0,1128001163.0,1128001174.0,1128001134.0,1128001170.0,1128001123.0,1128001192.0,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,136,,yes,,,,,,,,0,0,0,0
112773_201,1127731,1127731201,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,135,201,,no,,,,,,,,1,1,1,1
112830_1009,1128301,1128301009,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Shibpur Upazila,no,,no,No,no,,,112,9,,yes,,,,,,,,1,1,1,1
112594_159,1125941,1125941159,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,86,159,3.0,no,,,,,,,,1,1,1,1
112671_480,1126712,1126712480,1126712373.0,1126712487.0,1126712260.0,1126712373.0,1126712487.0,1126712260.0,1126712373.0,1126712299.0,1126712487.0,1126712260.0,,,,,1126712373.0,1126712334.0,1126712299.0,1126712260.0,1126712189.0,1126712132.0,1126712412.0,,Muslim,treatment,Narsingdi Sadar Upazila,no,Grade 7,no,No,yes,0.0,0.0,114,480,1.0,yes,,,,,,,,1,1,0,0
112671_280,1126713,1126713280,1126713241.0,1126713240.0,1126713263.0,1126713240.0,1126713134.0,,1126713240.0,1126713260.0,1126713231.0,1126713420.0,1126713227.0,,,,1126713263.0,1126713390.0,1126713503.0,1126713319.0,1126713240.0,1126713206.0,1126713170.0,1126713149.0,Muslim,treatment,Narsingdi Sadar Upazila,no,Grade 7,no,No,yes,0.0,0.0,109,280,,yes,,,,,,,,1,1,0,0
112621_109,1126211,1126211109,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,29,109,2.0,no,,,,,,,,1,1,1,1
134630_121,1346301,1346301121,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Belabo Upazila,no,,no,No,no,,,84,121,,yes,,,,,,,,1,1,1,1
112773_606,1127731,1127731606,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,135,606,,no,,,,,,,,1,1,1,1
112606_183,1126061,1126061183,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,83,183,,no,,,,,,,,1,1,1,1
135318_160,1353181,1353181160,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,61,160,,no,,,,,,,,1,1,1,1
112672_118,1126722,1126722118,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,71,118,,no,,,,,,,,1,1,1,1
112722_228,1127221,1127221228,,,,,,,,,,,,,,,,,,,,,,,Non-muslim,control,Palash Upazila,no,Grade 6,no,No,no,,,124,228,,yes,,,,,,,,1,1,1,1
112760_102,1127602,1127602102,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,,no,No,no,,,46,102,3.0,no,,,,,,,,0,0,1,1
112623_101,1126231,1126231101,1126231107.0,1126231162.0,1126231169.0,1126231107.0,1126231131.0,1126231130.0,1126231162.0,1126231143.0,1126231118.0,1126231111.0,1126231106.0,1126231177.0,,,1126231162.0,1126231143.0,1126231118.0,1126231111.0,1126231106.0,1126231177.0,,,Muslim,treatment,Monohardi Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,106,101,7.0,yes,,,,,,,,0,0,0,0
112773_158,1127731,1127731158,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,135,158,,yes,,,,,,,,0,1,1,1
112790_164,1127901,1127901164,1127901132.0,1127901138.0,1127901215.0,1127901132.0,1127901138.0,1127901215.0,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,197,164,6.0,yes,,,,,,,,0,1,0,0
112778_189,1127781,1127781189,1127781143.0,1127781149.0,1127781159.0,1127781149.0,1127781143.0,1127781159.0,1127781147.0,1127781197.0,1127781182.0,1127781132.0,1127781145.0,1127781171.0,,,1127781147.0,1127781197.0,1127781182.0,1127781132.0,1127781145.0,1127781171.0,,,Muslim,treatment,Raipura Upazila,yes,Grade 6,no,Yes,yes,0.0,0.0,113,189,4.0,no,,,,,,,,1,1,0,0
112795_120,1127951,1127951120,1127951172.0,,,1127951113.0,,,1127951113.0,1127951108.0,1127951133.0,1127951137.0,1127951139.0,1127951143.0,1127951172.0,1127951107.0,,1127951172.0,1127951143.0,1127951164.0,1127951135.0,1127951105.0,1127951111.0,1127951161.0,Muslim,treatment,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,68,120,5.0,no,,,,,,,,0,0,0,0
112792_183,1127921,1127921183,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,,no,No,no,,,96,183,,no,,,,,,,,1,1,1,1
112731_143,1127311,1127311143,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,,yes,Yes,no,,,87,143,8.0,yes,,,,,,,,0,0,1,1
112735_123,1127351,1127351123,1127351126.0,1127351147.0,1127351176.0,1127351126.0,1127351147.0,,1127351151.0,1127351106.0,1127351172.0,,,,,,1127351155.0,1127351164.0,1127351131.0,1127351151.0,1127351106.0,1127351173.0,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,47,123,,no,,,,,,,,1,1,0,0
112671_357,1126712,1126712357,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Narsingdi Sadar Upazila,no,Grade 7,no,No,no,,,114,357,,yes,,,,,,,,1,0,1,1
112666_381,1126661,1126661381,1126661137.0,,,1126661137.0,1126661373.0,1126661329.0,1126661137.0,1126661373.0,1126661288.0,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,Grade 6,no,No,yes,0.0,0.0,74,381,,yes,,,,,,,,0,0,0,0
112557_145,1125571,1125571145,1125571136.0,1125571127.0,1125571120.0,1125571154.0,1125571157.0,1125571166.0,1125571127.0,1125571120.0,1125571166.0,1125571108.0,1125571119.0,1125571168.0,1125571138.0,,,,,,,,,,Muslim,control,Belabo Upazila,no,Grade 6,no,No,yes,0.0,0.0,65,145,,yes,,,,,,,,0,0,0,0
112790_228,1127901,1127901228,1127901183.0,1127901279.0,1127901208.0,1127901183.0,1127901117.0,1127901208.0,1127901283.0,1127901282.0,1127901278.0,,,,,,1127901283.0,1127901282.0,1127901278.0,1127901204.0,1127901178.0,1127901152.0,1127901128.0,1127901104.0,Muslim,treatment,Raipura Upazila,no,Grade 7,no,No,yes,0.0,0.0,197,228,,no,,,,,,,,0,0,0,0
112540_134,1125402,1125402134,1125402118.0,1125402251.0,,1125402119.0,1125402118.0,,1125402129.0,1125402251.0,,,,,,,1125402195.0,1125402132.0,1125402129.0,1125402249.0,1125402245.0,1125402251.0,1125402119.0,,Muslim,treatment,Belabo Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,71,134,6.0,no,,,,,,,,0,0,0,0
112667_243,1126671,1126671243,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,153,243,,yes,,,,,,,,1,1,1,1
134630_128,1346301,1346301128,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Belabo Upazila,no,,no,No,no,,,84,128,,yes,,,,,,,,1,1,1,1
112772_132,1127721,1127721132,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,96,132,,no,,,,,,,,1,1,1,1
112743_178,1127431,1127431178,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,No,no,,,90,178,,no,,,,,,,,1,1,1,1
112735_103,1127351,1127351103,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,No,no,,,47,103,3.0,no,,,,,,,,1,1,1,1
112545_253,1125452,1125452253,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,,no,No,no,,,104,253,,no,,,,,,,,0,0,1,1
112743_184,1127431,1127431184,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,No,no,,,90,184,,no,,,,,,,,1,1,1,1
112663_142,1126631,1126631142,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,85,142,,yes,,,,,,,,0,1,1,1
112726_241,1127261,1127261241,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,No,no,,,135,241,11.0,yes,,,,,,,,1,1,1,1
112776_174,1127762,1127762174,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,Grade 6,no,No,no,,,115,174,,no,,,,,,,,1,1,1,1
135318_602,1353181,1353181602,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,61,602,,yes,,,,,,,,1,1,1,1
112785_236,1127851,1127851236,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,120,236,,yes,,,,,,,,1,1,1,1
112794_173,1127941,1127941173,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,106,173,,yes,,,,,,,,1,1,1,1
112591_128,1125911,1125911128,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,,no,No,no,,,47,128,,no,,,,,,,,1,0,1,1
112545_164,1125451,1125451164,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,,no,No,no,,,110,164,,yes,,,,,,,,1,1,1,1
112837_140,1128371,1128371140,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Shibpur Upazila,no,Grade 6,no,No,no,,,52,140,1.0,no,,,,,,,,1,1,1,1
112772_177,1127721,1127721177,1127721181.0,1127721146.0,1127721115.0,1127721181.0,1127721179.0,1127721170.0,1127721181.0,1127721170.0,1127721179.0,1127721156.0,1127721146.0,1127721115.0,1127721114.0,1127721123.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,96,177,,no,,,,,,,,0,0,0,0
112850_144,1128501,1128501144,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Shibpur Upazila,yes,,no,No,no,,,49,144,,no,,,,,,,,0,0,1,1
112620_1026,1126201,1126201026,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,,no,No,no,,,120,26,,yes,,,,,,,,1,1,1,1
112685_143,1126852,1126852143,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,Grade 6,no,No,no,,,93,143,,yes,,,,,,,,1,1,1,1
112591_124,1125911,1125911124,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,,no,No,no,,,47,124,,no,,,,,,,,1,1,1,1
134119_159,1341191,1341191159,1341191116.0,1341191139.0,1341191140.0,1341191124.0,1341191150.0,1341191172.0,1341191172.0,1341191101.0,1341191167.0,1341191156.0,1341191155.0,1341191152.0,1341191151.0,1341191154.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,92,159,,yes,,,,,,,,0,0,0,0
112790_167,1127901,1127901167,1127901265.0,1127901268.0,1127901216.0,1127901265.0,1127901268.0,1127901216.0,1127901265.0,1127901268.0,1127901216.0,1127901244.0,1127901269.0,1127901255.0,1127901219.0,,1127901156.0,1127901268.0,1127901244.0,1127901216.0,1127901140.0,1127901111.0,1127901134.0,1127901153.0,Muslim,treatment,Raipura Upazila,no,Grade 7,no,No,yes,0.0,0.0,197,167,,no,,,,,,,,0,0,0,0
112772_163,1127721,1127721163,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,96,163,,no,,,,,,,,0,0,1,1
112545_199,1125452,1125452199,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,,no,No,no,,,104,199,,yes,,,,,,,,1,1,1,1
112764_722,1127642,1127642722,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,124,722,,yes,,,,,,,,1,1,1,1
112854_129,1128541,1128541129,1128541145.0,1128541114.0,1128541134.0,1128541127.0,1128541125.0,1128541123.0,1128541126.0,1128541122.0,1128541110.0,1128541168.0,1128541167.0,1128541165.0,1128541160.0,1128541157.0,,,,,,,,,Muslim,control,Shibpur Upazila,no,Grade 6,no,No,yes,0.0,0.0,84,129,,yes,,,,,,,,1,0,0,0
112844_132,1128441,1128441132,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Shibpur Upazila,no,,no,No,no,,,90,132,,yes,,,,,,,,0,1,1,1
112844_109,1128441,1128441109,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Shibpur Upazila,no,Grade 6,no,No,no,,,90,109,8.0,no,,,,,,,,1,1,1,1
112772_192,1127721,1127721192,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,96,192,,no,,,,,,,,1,1,1,1
112545_190,1125451,1125451190,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Belabo Upazila,no,,no,No,no,,,110,190,6.0,no,,,,,,,,0,0,1,1
112777_610,1127771,1127771610,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,,no,No,no,,,114,610,,no,,,,,,,,1,1,1,1
112663_186,1126631,1126631186,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,,no,No,no,,,85,186,,yes,,,,,,,,1,1,1,1
112538_149,1125381,1125381149,1125381151.0,1125381111.0,1125381112.0,1125381111.0,1125381112.0,1125381102.0,1125381148.0,,,,,,,,1125381102.0,1125381142.0,1125381148.0,,,,,,Muslim,treatment,Belabo Upazila,no,,no,Yes,yes,0.0,0.0,53,149,5.0,yes,,,,,,,,1,1,0,0
112765_134,1127651,1127651134,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Raipura Upazila,no,Grade 6,no,No,no,,,145,134,10.0,no,,,,,,,,1,1,1,1
112662_116,1126621,1126621116,1126621105.0,1126621114.0,1126621138.0,1126621114.0,1126621138.0,1126621164.0,1126621105.0,1126621138.0,1126621114.0,1126621127.0,1126621164.0,1126621111.0,1126621106.0,1126621112.0,1126621102.0,1126621105.0,1126621163.0,1126621103.0,1126621114.0,1126621138.0,1126621142.0,1126621127.0,Muslim,treatment,Narsingdi Sadar Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,69,116,2.0,yes,,,,,,,,0,0,0,0
112606_109,1126061,1126061109,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,83,109,,yes,,,,,,,,1,1,1,1
112624_191,1126241,1126241191,1126241149.0,1126241150.0,1126241153.0,1126241182.0,1126241150.0,1126241153.0,1126241182.0,1126241131.0,1126241153.0,1126241188.0,1126241206.0,1126241197.0,1126241160.0,1126241127.0,,,,,,,,,Muslim,control,Monohardi Upazila,no,Grade 6,no,No,yes,0.0,0.0,104,191,,yes,,,,,,,,1,1,0,0
135318_701,1353181,1353181701,,,,,,,,,,,,,,,,,,,,,,,Non-muslim,control,Narsingdi Sadar Upazila,no,Grade 6,no,No,no,,,61,701,,yes,,,,,,,,1,1,1,1
112685_184,1126852,1126852184,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Narsingdi Sadar Upazila,no,Grade 6,no,No,no,,,93,184,,no,,,,,,,,0,1,1,1
137021_605,1370211,1370211605,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,67,605,,yes,,,,,,,,1,1,1,1
112671_604,1126711,1126711604,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Narsingdi Sadar Upazila,no,,no,No,no,,,114,604,2.0,yes,,,,,,,,1,1,1,1
112773_102,1127731,1127731102,1127731167.0,,,,,,1127731167.0,1127731104.0,1127731168.0,1127731138.0,1127731151.0,1127731130.0,1127731164.0,1127731163.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,1.0,0.0,135,102,,yes,,,,,,,,0,1,0,1
112800_625,1128001,1128001625,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,625,,no,,,,,,,,1,1,1,1
112595_183,1125951,1125951183,1125951156.0,,,1125951156.0,,,1125951156.0,1125951187.0,1125951104.0,,,,,,,,,,,,,,Muslim,control,Monohardi Upazila,no,Grade 7,no,No,yes,0.0,0.0,99,183,,no,,,,,,,,0,0,0,0
112729_172,1127291,1127291172,1127291115.0,1127291150.0,1127291103.0,1127291115.0,1127291150.0,1127291103.0,1127291105.0,1127291115.0,1127291150.0,1127291162.0,1127291103.0,1127291146.0,1127291110.0,1127291102.0,1127291105.0,1127291162.0,1127291146.0,1127291132.0,1127291169.0,1127291113.0,,,Muslim,treatment,Palash Upazila,no,Grade 6,no,Yes,yes,0.0,0.0,81,172,5.0,no,,,,,,,,0,0,0,0
134399_102,1343991,1343991102,1343991180.0,1343991110.0,,1343991177.0,1343991183.0,,1343991180.0,1343991170.0,1343991106.0,1343991171.0,1343991113.0,,,,,,,,,,,,Muslim,control,Belabo Upazila,no,,no,No,yes,0.0,0.0,83,102,,no,,,,,,,,0,0,0,0
112604_143,1126041,1126041143,,,,,,,,,,,,,,,,,,,,,,,Muslim,treatment,Monohardi Upazila,no,,no,No,no,,,53,143,,yes,,,,,,,,1,1,1,1
