fs_classroom,fs_student_id,s_merge_id,low_low_acad_math,low_low_emot_math,high_high_acad_math,high_high_emot_math,low_low_acad_math_b,low_low_emot_math_b,high_high_acad_math_b,high_high_emot_math_b,low_low_acad_math_perc,low_low_emot_math_perc,high_high_acad_math_perc,high_high_emot_math_perc
7651.0,7651239.0,112765_122,0,0,2,2,0,0,1,1,,,1.0,0.6666666666666666
7651.0,7651241.0,112765_165,0,1,0,0,0,1,0,0,0.0,0.5,,
7651.0,7651242.0,112765_152,0,0,0,0,0,0,0,0,0.0,0.0,,
7651.0,7651243.0,112765_116,0,0,2,1,0,0,1,1,,,1.0,0.5
7651.0,7651244.0,112765_153,3,3,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651245.0,112765_121,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
7651.0,7651246.0,112765_128,1,2,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651249.0,112765_203,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
7651.0,7651250.0,112765_191,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7651.0,7651252.0,112765_226,1,2,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651254.0,112765_201,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7651.0,7651255.0,112765_110,1,3,0,0,1,1,0,0,0.5,1.0,,
7651.0,7651257.0,112765_127,0,3,0,0,0,1,0,0,,1.0,,
7651.0,7651259.0,112765_131,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
7651.0,7651260.0,112765_103,0,1,0,0,0,1,0,0,,1.0,,
7651.0,7651263.0,112765_157,2,0,0,0,1,0,0,0,0.6666666666666666,,,
7651.0,7651266.0,112765_178,2,2,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651273.0,112765_149,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
7651.0,7651274.0,112765_244,2,2,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651276.0,112765_118,0,0,0,0,0,0,0,0,,,,
7651.0,7651277.0,112765_150,1,1,0,0,1,1,0,0,0.5,0.5,,
7651.0,7651279.0,112765_172,1,2,0,0,1,1,0,0,0.5,0.6666666666666666,,
7651.0,7651280.0,112765_184,0,1,0,0,0,1,0,0,,0.5,,
7651.0,7651282.0,112765_164,2,2,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651284.0,112765_105,1,1,0,0,1,1,0,0,1.0,0.5,,
7651.0,7651287.0,112765_208,2,3,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651290.0,112765_141,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
7651.0,7651293.0,112765_148,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7651.0,7651295.0,112765_112,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7651.0,7651296.0,112765_158,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
7651.0,7651298.0,112765_107,2,2,0,0,1,1,0,0,1.0,1.0,,
7651.0,7651301.0,112765_175,3,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7651.0,7651302.0,112765_192,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7651.0,7651303.0,112765_114,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
7651.0,7651304.0,112765_126,1,1,0,0,1,1,0,0,0.5,1.0,,
7651.0,7651305.0,112765_189,0,0,0,1,0,0,0,1,,,,0.5
7651.0,7651306.0,112765_194,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.5
7651.0,7651307.0,112765_183,0,0,1,0,0,0,1,0,,,0.3333333333333333,0.0
7651.0,7651308.0,112765_245,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7651.0,7651309.0,112765_246,1,2,0,0,1,1,0,0,0.5,1.0,,
7722.0,7722216.0,112772_130,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722220.0,112772_133,1,1,0,0,1,1,0,0,1.0,1.0,,
7722.0,7722225.0,112772_161,0,0,0,0,0,0,0,0,0.0,0.0,,
7722.0,7722226.0,112772_151,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
7722.0,7722228.0,112772_178,1,3,0,0,1,1,0,0,1.0,1.0,,
7722.0,7722229.0,112772_171,0,0,2,0,0,0,1,0,,,0.6666666666666666,0.0
7722.0,7722231.0,112772_142,0,0,1,1,0,0,1,1,,,0.5,0.3333333333333333
7722.0,7722233.0,112772_150,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7722.0,7722234.0,112772_143,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722235.0,112772_189,0,0,1,2,0,0,1,1,,,0.5,0.6666666666666666
7722.0,7722236.0,112772_122,2,1,0,0,1,1,0,0,1.0,0.5,,
7722.0,7722237.0,112772_182,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7722.0,7722238.0,112772_135,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
7722.0,7722239.0,112772_129,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7722.0,7722240.0,112772_118,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722241.0,112772_141,0,0,2,0,0,0,1,0,,,0.6666666666666666,0.0
7722.0,7722242.0,112772_152,0,0,0,0,0,0,0,0,,,0.0,0.0
7722.0,7722245.0,112772_106,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7722.0,7722248.0,112772_155,3,1,0,0,1,1,0,0,1.0,0.5,,
7722.0,7722250.0,112772_164,0,0,0,0,0,0,0,0,0.0,0.0,,
7722.0,7722252.0,112772_180,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7722.0,7722253.0,112772_140,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722254.0,112772_185,1,3,0,0,1,1,0,0,1.0,1.0,,
7722.0,7722255.0,112772_167,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7722.0,7722256.0,112772_173,1,1,0,0,1,1,0,0,0.5,1.0,,
7722.0,7722258.0,112772_120,1,3,0,0,1,1,0,0,1.0,1.0,,
7722.0,7722259.0,112772_159,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722262.0,112772_128,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
7722.0,7722264.0,112772_127,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7722.0,7722265.0,112772_126,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7722.0,7722266.0,112772_154,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722267.0,112772_174,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7722.0,7722268.0,112772_165,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7722.0,7722269.0,112772_175,1,3,0,0,1,1,0,0,1.0,1.0,,
7722.0,7722271.0,112772_162,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722272.0,112772_156,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7722.0,7722273.0,112772_153,0,0,3,3,0,0,1,1,,,1.0,1.0
7722.0,7722274.0,112772_176,0,0,2,3,0,0,1,1,,,0.6666666666666666,1.0
7722.0,7722275.0,112772_107,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7722.0,7722276.0,112772_186,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7722.0,7722279.0,112772_112,0,0,0,0,0,0,0,0,,,,
7722.0,7722281.0,112772_157,1,0,0,0,1,0,0,0,0.5,0.0,,
7722.0,7722282.0,112772_149,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7722.0,7722283.0,112772_160,0,0,0,2,0,0,0,1,,,0.0,0.6666666666666666
7722.0,7722284.0,112772_184,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
7722.0,7722285.0,112772_119,0,0,0,3,0,0,0,1,,,0.0,1.0
7722.0,7722286.0,112772_183,0,0,3,2,0,0,1,1,,,1.0,0.6666666666666666
7731.0,7731203.0,112773_161,1,1,0,0,1,1,0,0,0.5,0.5,,
7731.0,7731205.0,112773_138,0,0,0,1,0,0,0,1,,,0.0,0.3333333333333333
7731.0,7731206.0,112773_109,1,3,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731209.0,112773_602,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7731.0,7731212.0,112773_179,0,0,0,0,0,0,0,0,,,0.0,0.0
7731.0,7731214.0,112773_183,0,0,0,0,0,0,0,0,,,0.0,0.0
7731.0,7731216.0,112773_137,1,1,0,0,1,1,0,0,1.0,0.5,,
7731.0,7731217.0,112773_141,1,1,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731218.0,112773_184,0,0,1,1,0,0,1,1,,,0.5,0.5
7731.0,7731220.0,112773_172,3,1,0,0,1,1,0,0,1.0,0.5,,
7731.0,7731225.0,112773_182,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7731.0,7731226.0,112773_124,2,3,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731228.0,112773_133,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7731.0,7731229.0,112773_181,1,0,0,0,1,0,0,0,0.3333333333333333,0.0,,
7731.0,7731230.0,112773_122,3,3,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731232.0,112773_116,1,1,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731233.0,112773_160,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7731.0,7731237.0,112773_150,1,2,0,0,1,1,0,0,0.5,0.6666666666666666,,
7731.0,7731238.0,112773_157,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7731.0,7731239.0,112773_118,1,0,0,0,1,0,0,0,1.0,,,
7731.0,7731240.0,112773_121,1,0,0,0,1,0,0,0,1.0,,,
7731.0,7731242.0,112773_159,1,2,0,0,1,1,0,0,0.5,0.6666666666666666,,
7731.0,7731244.0,112773_177,0,0,0,0,0,0,0,0,0.0,0.0,,
7731.0,7731245.0,112773_186,1,1,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731247.0,112773_174,0,0,0,0,0,0,0,0,0.0,0.0,,
7731.0,7731248.0,112773_106,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7731.0,7731249.0,112773_131,0,0,0,0,0,0,0,0,,,,
7731.0,7731252.0,112773_149,0,0,1,1,0,0,1,1,,,0.5,0.3333333333333333
7731.0,7731253.0,112773_146,1,0,0,0,1,0,0,0,1.0,,,
7731.0,7731254.0,112773_164,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7731.0,7731257.0,112773_125,2,2,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731260.0,112773_112,3,2,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731262.0,112773_107,3,3,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731266.0,112773_168,1,1,0,0,1,1,0,0,0.3333333333333333,1.0,,
7731.0,7731267.0,112773_135,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7731.0,7731273.0,112773_117,0,0,1,1,0,0,1,1,,,0.5,0.5
7731.0,7731274.0,112773_173,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7731.0,7731275.0,112773_108,2,3,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731277.0,112773_151,2,2,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731278.0,112773_188,3,3,0,0,1,1,0,0,1.0,1.0,,
7731.0,7731279.0,112773_175,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7731.0,7731282.0,112773_163,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
7762.0,7762220.0,112776_169,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7762.0,7762221.0,112776_109,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7762.0,7762222.0,112776_132,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
7762.0,7762224.0,112776_184,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762226.0,112776_165,3,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762227.0,112776_111,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
7762.0,7762228.0,112776_106,0,1,0,0,0,1,0,0,,1.0,,
7762.0,7762231.0,112776_207,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762232.0,112776_204,2,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762233.0,112776_163,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
7762.0,7762234.0,112776_130,2,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762236.0,112776_156,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762237.0,112776_123,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762239.0,112776_173,2,1,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762240.0,112776_188,0,0,0,1,0,0,0,1,,,0.0,0.5
7762.0,7762242.0,112776_129,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7762.0,7762243.0,112776_150,3,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762244.0,112776_197,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7762.0,7762245.0,112776_138,2,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762248.0,112776_153,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7762.0,7762249.0,112776_176,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
7762.0,7762250.0,112776_124,1,3,0,0,1,1,0,0,0.5,1.0,,
7762.0,7762251.0,112776_133,2,0,0,0,1,0,0,0,0.6666666666666666,0.0,,
7762.0,7762257.0,112776_108,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762258.0,112776_171,1,1,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762259.0,112776_112,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762260.0,112776_136,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
7762.0,7762261.0,112776_172,3,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762263.0,112776_200,0,0,3,2,0,0,1,1,,,1.0,0.6666666666666666
7762.0,7762264.0,112776_148,2,0,0,0,1,0,0,0,0.6666666666666666,0.0,,
7762.0,7762266.0,112776_179,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7762.0,7762267.0,112776_117,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7762.0,7762269.0,112776_199,0,0,2,1,0,0,1,1,,,1.0,0.3333333333333333
7762.0,7762271.0,112776_166,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
7762.0,7762272.0,112776_167,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
7762.0,7762275.0,112776_134,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
7762.0,7762276.0,112776_140,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
7762.0,7762277.0,112776_190,3,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7762.0,7762278.0,112776_162,0,0,1,2,0,0,1,1,,,0.3333333333333333,1.0
7762.0,7762279.0,112776_144,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7762.0,7762280.0,112776_135,0,1,0,0,0,1,0,0,0.0,0.5,,
7762.0,7762282.0,112776_193,1,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762283.0,112776_198,2,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762285.0,112776_104,3,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762287.0,112776_178,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
7762.0,7762288.0,112776_116,0,0,1,1,0,0,1,1,,,0.5,0.5
7762.0,7762289.0,112776_185,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7762.0,7762292.0,112776_164,2,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762294.0,112776_160,0,0,0,1,0,0,0,1,,,0.0,0.3333333333333333
7762.0,7762296.0,112776_191,3,2,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762297.0,112776_170,0,0,0,0,0,0,0,0,,,,
7762.0,7762301.0,112776_203,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7762.0,7762302.0,112776_168,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7762.0,7762303.0,112776_181,2,1,0,0,1,1,0,0,1.0,0.5,,
7762.0,7762305.0,112776_186,2,0,0,0,1,0,0,0,1.0,0.0,,
7762.0,7762306.0,112776_149,2,1,0,0,1,1,0,0,1.0,0.5,,
7762.0,7762307.0,112776_113,3,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762310.0,112776_175,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
7762.0,7762311.0,112776_151,2,3,0,0,1,1,0,0,1.0,1.0,,
7762.0,7762312.0,112776_125,2,1,0,0,1,1,0,0,0.6666666666666666,0.3333333333333333,,
7771.0,7771201.0,112777_153,1,2,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771202.0,112777_192,2,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771204.0,112777_110,1,1,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771205.0,112777_210,1,2,0,0,1,1,0,0,0.5,1.0,,
7771.0,7771207.0,112777_197,2,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771210.0,112777_178,2,2,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771212.0,112777_103,2,2,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771213.0,112777_209,2,1,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771214.0,112777_203,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
7771.0,7771217.0,112777_137,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
7771.0,7771218.0,112777_207,2,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771221.0,112777_213,2,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771222.0,112777_126,1,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771223.0,112777_204,3,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771225.0,112777_231,0,0,0,0,0,0,0,0,0.0,0.0,,
7771.0,7771228.0,112777_116,0,2,0,0,0,1,0,0,0.0,0.6666666666666666,,
7771.0,7771229.0,112777_196,0,0,3,0,0,0,1,0,,,1.0,0.0
7771.0,7771230.0,112777_195,0,0,1,1,0,0,1,1,,,0.5,0.5
7771.0,7771231.0,112777_217,1,1,0,0,1,1,0,0,0.3333333333333333,0.5,,
7771.0,7771234.0,112777_141,2,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771235.0,112777_193,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
7771.0,7771237.0,112777_146,3,3,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771238.0,112777_171,2,1,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771241.0,112777_135,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
7771.0,7771245.0,112777_148,0,1,0,0,0,1,0,0,0.0,0.3333333333333333,,
7771.0,7771246.0,112777_132,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
7771.0,7771250.0,112777_158,1,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7771.0,7771251.0,112777_199,0,0,2,1,0,0,1,1,,,1.0,0.5
7771.0,7771254.0,112777_187,0,0,0,0,0,0,0,0,0.0,0.0,,
7771.0,7771255.0,112777_188,0,0,0,0,0,0,0,0,0.0,0.0,,
7771.0,7771256.0,112777_120,3,2,0,0,1,1,0,0,1.0,1.0,,
7771.0,7771257.0,112777_226,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
7771.0,7771258.0,112777_142,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7771.0,7771259.0,112777_184,0,1,0,0,0,1,0,0,,1.0,,
7771.0,7771260.0,112777_229,0,0,1,1,0,0,1,1,,,0.5,0.5
7781.0,7781201.0,112778_193,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7781.0,7781203.0,112778_205,0,0,2,2,0,0,1,1,,,0.6666666666666666,0.6666666666666666
7781.0,7781204.0,112778_176,1,1,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781205.0,112778_142,2,1,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781206.0,112778_163,0,2,0,0,0,1,0,0,,1.0,,
7781.0,7781207.0,112778_152,0,2,0,0,0,1,0,0,,1.0,,
7781.0,7781208.0,112778_202,1,1,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781210.0,112778_145,3,2,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781211.0,112778_167,0,2,0,0,0,1,0,0,,1.0,,
7781.0,7781212.0,112778_141,0,0,0,0,0,0,0,0,0.0,0.0,,
7781.0,7781213.0,112778_146,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7781.0,7781214.0,112778_169,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7781.0,7781216.0,112778_124,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7781.0,7781217.0,112778_143,0,0,1,0,0,0,1,0,,,1.0,
7781.0,7781218.0,112778_130,0,3,0,0,0,1,0,0,0.0,1.0,,
7781.0,7781219.0,112778_151,3,2,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781220.0,112778_107,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7781.0,7781221.0,112778_194,0,0,3,2,0,0,1,1,,,1.0,0.6666666666666666
7781.0,7781223.0,112778_114,1,1,0,0,1,1,0,0,0.3333333333333333,0.5,,
7781.0,7781224.0,112778_127,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
7781.0,7781225.0,112778_199,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
7781.0,7781226.0,112778_185,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7781.0,7781227.0,112778_132,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7781.0,7781228.0,112778_159,2,3,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781229.0,112778_212,0,0,0,0,0,0,0,0,0.0,0.0,,
7781.0,7781230.0,112778_187,0,0,0,0,0,0,0,0,,,0.0,0.0
7781.0,7781233.0,112778_162,0,0,0,1,0,0,0,1,,,0.0,0.3333333333333333
7781.0,7781234.0,112778_154,1,2,0,0,1,1,0,0,0.3333333333333333,1.0,,
7781.0,7781235.0,112778_104,3,3,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781236.0,112778_198,2,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7781.0,7781237.0,112778_195,2,2,0,0,1,1,0,0,0.6666666666666666,1.0,,
7781.0,7781239.0,112778_108,1,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7781.0,7781240.0,112778_183,0,0,0,0,0,0,0,0,,,,
7781.0,7781243.0,112778_179,1,1,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781245.0,112778_182,1,1,0,0,1,1,0,0,0.5,0.5,,
7781.0,7781246.0,112778_192,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7781.0,7781247.0,112778_201,0,0,1,0,0,0,1,0,,,0.5,0.0
7781.0,7781248.0,112778_191,0,0,0,0,0,0,0,0,,,0.0,0.0
7781.0,7781249.0,112778_188,0,1,0,0,0,1,0,0,0.0,1.0,,
7781.0,7781250.0,112778_102,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7781.0,7781252.0,112778_148,0,0,0,0,0,0,0,0,,,,
7781.0,7781253.0,112778_181,1,2,0,0,1,1,0,0,1.0,0.6666666666666666,,
7781.0,7781254.0,112778_144,0,0,0,1,0,0,0,1,,,0.0,0.3333333333333333
7781.0,7781255.0,112778_135,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7781.0,7781256.0,112778_155,1,1,0,0,1,1,0,0,0.5,0.5,,
7781.0,7781258.0,112778_172,0,0,0,0,0,0,0,0,0.0,0.0,,
7781.0,7781260.0,112778_197,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7781.0,7781261.0,112778_140,1,1,0,0,1,1,0,0,0.5,0.3333333333333333,,
7781.0,7781262.0,112778_196,0,0,0,0,0,0,0,0,,,0.0,0.0
7781.0,7781263.0,112778_203,0,0,1,3,0,0,1,1,,,0.5,1.0
7781.0,7781266.0,112778_186,0,0,0,0,0,0,0,0,,,0.0,0.0
7781.0,7781267.0,112778_171,0,0,0,0,0,0,0,0,,,,
7781.0,7781268.0,112778_139,0,0,0,0,0,0,0,0,0.0,0.0,,
7781.0,7781269.0,112778_175,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7781.0,7781270.0,112778_133,0,1,0,0,0,1,0,0,0.0,0.5,,
7781.0,7781271.0,112778_147,0,0,0,0,0,0,0,0,0.0,0.0,,
7781.0,7781272.0,112778_109,1,1,0,0,1,1,0,0,1.0,1.0,,
7781.0,7781273.0,112778_134,0,1,0,0,0,1,0,0,,1.0,,
7781.0,7781275.0,112778_158,0,0,3,3,0,0,1,1,,,1.0,1.0
7781.0,7781278.0,112778_138,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7781.0,7781280.0,112778_136,0,0,1,0,0,0,1,0,,,0.3333333333333333,0.0
7781.0,7781281.0,112778_160,0,0,0,0,0,0,0,0,,,0.0,0.0
7781.0,7781282.0,112778_184,1,1,0,0,1,1,0,0,0.3333333333333333,1.0,,
7781.0,7781283.0,112778_204,1,1,0,0,1,1,0,0,0.5,0.5,,
7791.0,7791206.0,112779_145,3,3,0,0,1,1,0,0,1.0,1.0,,
7791.0,7791208.0,112779_105,0,0,3,2,0,0,1,1,,,1.0,0.6666666666666666
7791.0,7791209.0,112779_707,2,1,0,0,1,1,0,0,0.6666666666666666,0.5,,
7791.0,7791210.0,112779_137,2,3,0,0,1,1,0,0,0.6666666666666666,1.0,,
7791.0,7791211.0,112779_136,1,2,0,0,1,1,0,0,0.3333333333333333,0.6666666666666666,,
7791.0,7791212.0,112779_172,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7791.0,7791213.0,112779_122,2,1,0,0,1,1,0,0,0.6666666666666666,0.3333333333333333,,
7791.0,7791214.0,112779_132,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7791.0,7791215.0,112779_717,0,0,1,1,0,0,1,1,,,0.3333333333333333,0.3333333333333333
7791.0,7791216.0,112779_130,2,1,0,0,1,1,0,0,0.6666666666666666,0.3333333333333333,,
7791.0,7791217.0,112779_119,0,0,2,1,0,0,1,1,,,0.6666666666666666,0.3333333333333333
7791.0,7791218.0,112779_709,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7791.0,7791220.0,112779_713,0,0,1,2,0,0,1,1,,,0.3333333333333333,0.6666666666666666
7791.0,7791221.0,112779_151,2,2,0,0,1,1,0,0,0.6666666666666666,0.6666666666666666,,
7791.0,7791222.0,112779_141,1,3,0,0,1,1,0,0,0.3333333333333333,1.0,,
7791.0,7791223.0,112779_109,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
7791.0,7791224.0,112779_110,1,1,0,0,1,1,0,0,0.3333333333333333,0.3333333333333333,,
