s_merge_id,fs_student_id,fs_classroom,high_eyes,high_raven,high_bangla,high_math,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3,isolated_emot_in,isolated_academic_in,isolated_emot_out,isolated_academic_out
112539_162,5391214.0,5391.0,yes,yes,yes,yes,5391220.0,5391211.0,5391206.0,5391213.0,5391206.0,5391211.0,0,0,0,0
112539_161,5391215.0,5391.0,yes,no,yes,no,5391203.0,5391212.0,5391237.0,5391203.0,5391205.0,5391202.0,0,0,0,0
112539_160,5391216.0,5391.0,no,yes,no,yes,5391244.0,5391238.0,5391248.0,5391201.0,5391204.0,5391203.0,0,0,0,0
112539_158,5391218.0,5391.0,yes,yes,no,no,5391201.0,5391202.0,5391217.0,5391201.0,5391202.0,5391217.0,0,1,0,0
112539_157,5391219.0,5391.0,yes,yes,no,no,5391227.0,5391249.0,5391257.0,5391227.0,5391225.0,5391201.0,0,0,0,0
112539_155,5391220.0,5391.0,no,yes,yes,yes,5391206.0,5391211.0,5391214.0,5391206.0,5391211.0,5391214.0,0,0,0,0
112539_154,5391221.0,5391.0,yes,no,no,no,5391230.0,5391263.0,5391261.0,5391262.0,5391263.0,5391201.0,0,0,0,0
112539_153,5391222.0,5391.0,no,no,no,no,5391227.0,5391219.0,5391240.0,5391227.0,5391219.0,5391256.0,0,0,0,0
112539_152,5391223.0,5391.0,no,no,no,no,5391231.0,5391207.0,5391201.0,5391205.0,5391207.0,5391266.0,0,1,0,0
112539_151,5391224.0,5391.0,no,yes,no,no,5391236.0,5391213.0,,5391202.0,5391204.0,5391213.0,0,1,0,0
112539_148,5391227.0,5391.0,yes,no,no,yes,5391222.0,5391219.0,5391257.0,5391222.0,5391219.0,5391257.0,0,0,0,0
112539_139,5391228.0,5391.0,no,no,no,no,5391213.0,5391214.0,5391235.0,5391202.0,5391204.0,5391201.0,0,0,0,0
112539_143,5391230.0,5391.0,no,no,no,no,5391221.0,5391261.0,,5391221.0,5391261.0,,0,0,0,0
112539_137,5391234.0,5391.0,yes,yes,no,no,5391201.0,5391202.0,5391204.0,,,,1,1,0,1
112539_136,5391235.0,5391.0,no,no,no,no,5391214.0,5391211.0,5391220.0,5391206.0,5391214.0,5391220.0,0,1,0,0
112539_135,5391236.0,5391.0,no,no,no,no,5391213.0,5391224.0,5391201.0,5391213.0,5391201.0,5391202.0,0,1,0,0
112539_133,5391237.0,5391.0,yes,yes,no,no,5391203.0,5391209.0,5391215.0,5391203.0,5391209.0,5391215.0,0,0,0,0
112539_131,5391239.0,5391.0,no,no,no,no,5391240.0,5391219.0,5391227.0,5391240.0,5391219.0,5391227.0,0,1,0,0
112539_129,5391240.0,5391.0,no,no,no,no,5391219.0,5391239.0,5391211.0,5391201.0,5391202.0,5391203.0,0,0,0,0
112539_125,5391244.0,5391.0,yes,yes,yes,no,5391216.0,5391238.0,5391248.0,5391216.0,5391241.0,5391248.0,0,0,0,0
112539_124,5391245.0,5391.0,no,no,no,no,5391206.0,5391211.0,5391220.0,5391201.0,5391220.0,5391206.0,0,1,0,0
112539_122,5391247.0,5391.0,yes,yes,no,no,5391251.0,5391219.0,5391227.0,5391251.0,5391252.0,5391219.0,0,0,0,0
112539_121,5391248.0,5391.0,no,no,no,no,5391216.0,5391244.0,5391241.0,5391216.0,5391244.0,5391241.0,0,0,0,0
112539_120,5391249.0,5391.0,yes,no,no,no,5391219.0,5391227.0,5391222.0,5391219.0,5391227.0,5391247.0,0,1,0,0
112539_113,5391251.0,5391.0,yes,yes,no,no,5391247.0,5391252.0,,5391201.0,5391202.0,5391203.0,0,0,0,0
112539_116,5391252.0,5391.0,no,no,no,no,5391247.0,5391251.0,5391219.0,5391228.0,5391247.0,,0,0,0,0
112539_105,5391253.0,5391.0,no,no,no,no,5391231.0,5391223.0,,5391201.0,5391203.0,5391204.0,1,1,0,0
112539_111,5391257.0,5391.0,yes,yes,no,no,5391219.0,5391227.0,5391240.0,5391219.0,5391227.0,,0,0,0,0
112539_110,5391258.0,5391.0,yes,no,no,no,5391206.0,5391208.0,5391232.0,5391206.0,5391208.0,5391204.0,0,0,0,0
112539_175,5391259.0,5391.0,no,no,no,no,5391218.0,5391219.0,5391222.0,5391202.0,5391203.0,5391205.0,1,1,0,0
112539_104,5391261.0,5391.0,no,no,no,no,5391221.0,5391230.0,,5391219.0,5391230.0,,0,0,0,0
112539_106,5391264.0,5391.0,yes,no,no,no,5391233.0,5391260.0,5391255.0,5391233.0,5391260.0,5391247.0,1,1,0,0
112539_115,5391267.0,5391.0,no,no,no,no,5391242.0,5391248.0,5391257.0,5391242.0,5391248.0,5391257.0,1,1,0,0
112540_256,5401201.0,5401.0,yes,no,yes,yes,5401207.0,5401202.0,5401223.0,5401202.0,5401207.0,5401223.0,0,0,0,0
112540_254,5401202.0,5401.0,no,yes,yes,yes,5401205.0,5401221.0,5401203.0,5401221.0,,,0,0,0,0
112540_135,5401203.0,5401.0,no,no,yes,yes,5401202.0,5401222.0,5401209.0,5401201.0,5401202.0,5401222.0,0,0,0,0
112540_244,5401204.0,5401.0,no,yes,yes,yes,5401225.0,5401218.0,5401213.0,5401201.0,5401202.0,5401207.0,0,0,0,0
112540_152,5401206.0,5401.0,yes,yes,yes,yes,5401209.0,5401208.0,5401218.0,5401208.0,5401209.0,5401218.0,0,0,0,0
112540_282,5401208.0,5401.0,yes,yes,yes,yes,5401206.0,,5401218.0,5401206.0,5401209.0,5401218.0,0,0,0,0
112540_301,5401209.0,5401.0,yes,yes,yes,yes,5401206.0,5401208.0,5401218.0,5401208.0,5401206.0,5401218.0,0,0,0,0
112540_137,5401210.0,5401.0,yes,yes,yes,yes,5401222.0,5401201.0,,5401222.0,5401201.0,,0,0,0,0
112540_304,5401211.0,5401.0,yes,yes,yes,yes,5401216.0,5401217.0,5401228.0,5401202.0,5401216.0,5401217.0,0,0,0,0
112540_149,5401212.0,5401.0,yes,no,no,yes,5401230.0,5401221.0,5401208.0,5401220.0,5401241.0,5401242.0,1,1,0,0
112540_146,5401213.0,5401.0,no,yes,yes,yes,5401218.0,5401206.0,5401209.0,5401206.0,5401209.0,5401208.0,0,1,0,0
112540_147,5401215.0,5401.0,no,yes,no,yes,5401259.0,5401261.0,5401263.0,5401259.0,5401261.0,5401263.0,1,1,0,0
112540_702,5401217.0,5401.0,yes,no,yes,no,5401201.0,5401207.0,5401211.0,5401201.0,5401207.0,5401211.0,0,0,0,0
112540_130,5401219.0,5401.0,yes,yes,no,yes,5401233.0,5401238.0,5401245.0,5401233.0,5401250.0,5401260.0,1,0,0,0
112540_346,5401220.0,5401.0,no,yes,yes,no,5401265.0,5401262.0,5401263.0,5401262.0,5401265.0,5401254.0,1,0,0,0
112540_210,5401221.0,5401.0,yes,yes,yes,no,5401201.0,5401202.0,5401205.0,5401202.0,,,0,0,0,0
112540_272,5401222.0,5401.0,no,no,no,no,5401210.0,5401203.0,,5401210.0,5401203.0,5401201.0,0,0,0,0
112540_237,5401226.0,5401.0,yes,no,no,no,5401204.0,5401203.0,5401211.0,5401204.0,5401203.0,5401211.0,1,0,0,0
112540_708,5401228.0,5401.0,no,no,no,no,5401211.0,5401217.0,5401231.0,5401211.0,5401226.0,5401219.0,0,0,0,0
112540_163,5401230.0,5401.0,yes,yes,yes,yes,5401206.0,5401222.0,5401218.0,5401228.0,5401201.0,5401225.0,0,1,0,0
112540_108,5401232.0,5401.0,no,yes,yes,yes,5401239.0,5401244.0,5401238.0,5401233.0,5401235.0,5401236.0,0,0,0,0
112540_184,5401233.0,5401.0,yes,yes,yes,yes,5401263.0,5401239.0,5401241.0,5401232.0,5401239.0,5401241.0,0,0,0,0
112540_201,5401234.0,5401.0,no,yes,yes,yes,5401243.0,5401254.0,5401252.0,5401243.0,5401232.0,5401235.0,0,0,0,0
112540_119,5401235.0,5401.0,yes,yes,no,yes,5401236.0,5401238.0,5401239.0,5401236.0,5401245.0,5401238.0,0,0,0,0
112540_117,5401236.0,5401.0,yes,yes,yes,yes,5401235.0,5401238.0,5401245.0,5401239.0,5401235.0,5401238.0,0,0,0,0
112540_120,5401238.0,5401.0,yes,yes,yes,yes,5401239.0,5401250.0,5401235.0,5401232.0,5401235.0,5401236.0,0,0,0,0
112540_110,5401239.0,5401.0,yes,yes,yes,no,5401238.0,5401232.0,5401244.0,5401238.0,5401232.0,5401244.0,0,0,0,0
112540_204,5401240.0,5401.0,yes,no,yes,yes,5401247.0,5401244.0,5401242.0,5401244.0,5401242.0,5401247.0,0,1,0,0
112540_251,5401241.0,5401.0,yes,yes,yes,yes,5401253.0,5401246.0,5401239.0,5401239.0,5401242.0,5401232.0,0,0,0,0
112540_300,5401242.0,5401.0,yes,yes,yes,yes,5401232.0,5401237.0,5401249.0,5401248.0,5401251.0,5401232.0,0,0,0,0
112540_180,5401243.0,5401.0,no,no,yes,yes,5401234.0,5401254.0,5401252.0,5401234.0,5401232.0,5401241.0,0,0,0,0
112540_190,5401244.0,5401.0,yes,yes,yes,yes,5401235.0,5401232.0,5401240.0,5401232.0,5401239.0,5401238.0,0,0,0,0
112540_249,5401245.0,5401.0,no,no,no,no,5401238.0,5401236.0,5401235.0,5401239.0,5401238.0,5401235.0,0,0,0,0
112540_106,5401246.0,5401.0,yes,yes,yes,yes,5401232.0,5401233.0,5401242.0,5401232.0,5401233.0,5401241.0,0,0,0,0
112540_205,5401247.0,5401.0,yes,yes,yes,yes,5401240.0,,,5401232.0,,,0,0,0,0
112540_148,5401248.0,5401.0,yes,yes,yes,yes,5401242.0,5401251.0,5401249.0,5401242.0,5401232.0,5401251.0,0,0,0,0
112540_138,5401249.0,5401.0,yes,yes,yes,yes,5401242.0,5401248.0,5401251.0,5401242.0,5401232.0,5401248.0,0,0,0,0
112540_720,5401251.0,5401.0,yes,yes,yes,yes,5401242.0,5401248.0,5401249.0,5401242.0,5401232.0,5401248.0,0,0,0,0
112540_219,5401252.0,5401.0,yes,yes,yes,no,5401243.0,5401241.0,5401231.0,5401243.0,5401241.0,5401245.0,0,1,0,0
112540_141,5401253.0,5401.0,yes,no,no,yes,5401242.0,5401248.0,5401246.0,5401232.0,5401242.0,5401248.0,0,1,0,0
112540_701,5401254.0,5401.0,yes,yes,yes,yes,5401234.0,5401243.0,5401256.0,5401234.0,5401243.0,5401235.0,0,0,0,0
112540_140,5401256.0,5401.0,yes,yes,no,yes,5401237.0,5401257.0,,5401237.0,5401257.0,,0,0,0,0
112540_293,5401257.0,5401.0,yes,no,no,no,5401237.0,5401256.0,,5401237.0,5401256.0,,0,0,0,0
112540_232,5401258.0,5401.0,yes,no,no,no,5401246.0,5401264.0,5401265.0,5401246.0,5401232.0,5401233.0,1,1,0,0
112540_352,5401259.0,5401.0,yes,no,no,no,5401260.0,5401261.0,5401263.0,5401261.0,5401263.0,5401260.0,0,0,0,0
112540_311,5401261.0,5401.0,no,yes,yes,no,5401259.0,5401260.0,5401263.0,5401263.0,5401260.0,5401259.0,0,0,0,0
112540_323,5401262.0,5401.0,no,no,no,no,5401265.0,5401267.0,5401255.0,5401265.0,5401260.0,,0,0,0,0
112540_151,5401264.0,5401.0,yes,no,no,no,5401242.0,5401249.0,5401248.0,5401242.0,5401246.0,5401249.0,0,1,0,0
112540_347,5401265.0,5401.0,no,no,no,yes,5401262.0,5401261.0,5401255.0,5401262.0,5401255.0,,0,0,0,0
112540_125,5402201.0,5402.0,yes,yes,yes,yes,5402204.0,5402205.0,5402213.0,5402206.0,5402202.0,5402211.0,0,0,0,0
112540_115,5402202.0,5402.0,yes,yes,no,no,5402201.0,5402211.0,5402205.0,5402203.0,5402206.0,5402209.0,0,0,0,0
112540_104,5402203.0,5402.0,no,yes,yes,yes,5402205.0,5402204.0,5402213.0,5402205.0,5402204.0,5402213.0,0,0,0,0
112540_265,5402204.0,5402.0,no,no,no,no,5402205.0,5402203.0,5402213.0,5402203.0,5402205.0,5402213.0,0,0,0,0
112540_246,5402206.0,5402.0,yes,yes,yes,yes,5402201.0,5402207.0,5402212.0,5402201.0,5402207.0,5402212.0,0,0,0,0
112540_243,5402207.0,5402.0,no,no,no,no,5402206.0,5402208.0,5402209.0,5402206.0,5402216.0,5402201.0,0,0,0,0
112540_143,5402209.0,5402.0,no,no,yes,yes,5402210.0,5402223.0,5402217.0,5402210.0,5402217.0,5402223.0,0,0,0,0
112540_207,5402210.0,5402.0,yes,yes,yes,no,5402209.0,5402223.0,5402216.0,5402209.0,5402223.0,5402216.0,0,0,0,0
112540_133,5402211.0,5402.0,yes,no,yes,yes,5402202.0,5402205.0,5402206.0,5402201.0,5402203.0,5402204.0,0,0,0,0
112540_206,5402212.0,5402.0,yes,yes,yes,yes,5402206.0,5402207.0,5402201.0,5402206.0,5402207.0,5402213.0,0,0,0,0
112540_292,5402213.0,5402.0,no,no,no,no,5402201.0,5402203.0,5402212.0,5402204.0,5402201.0,5402203.0,0,0,0,0
112540_155,5402214.0,5402.0,no,yes,yes,yes,5402208.0,5402209.0,5402203.0,5402206.0,5402209.0,5402208.0,0,0,0,0
112540_228,5402216.0,5402.0,yes,yes,yes,no,5402210.0,5402224.0,,5402210.0,5402219.0,5402221.0,0,0,0,0
112540_221,5402217.0,5402.0,yes,yes,no,no,5402209.0,5402223.0,,5402209.0,5402223.0,5402220.0,0,0,0,0
112540_218,5402218.0,5402.0,yes,yes,yes,no,5402220.0,5402230.0,5402213.0,5402213.0,5402223.0,5402214.0,0,1,0,0
112540_313,5402220.0,5402.0,no,yes,yes,no,5402201.0,5402213.0,5402218.0,5402229.0,5402217.0,5402230.0,0,0,0,0
112540_290,5402223.0,5402.0,yes,yes,yes,no,5402209.0,5402210.0,5402224.0,5402209.0,5402210.0,5402224.0,0,0,0,0
112540_188,5402230.0,5402.0,yes,yes,yes,yes,5402214.0,5402220.0,5402219.0,5402206.0,5402227.0,5402220.0,0,0,0,0
112540_112,5402231.0,5402.0,no,no,no,no,5402232.0,5402237.0,5402241.0,5402232.0,5402237.0,5402241.0,0,0,0,0
112540_131,5402232.0,5402.0,yes,yes,yes,yes,5402231.0,5402237.0,5402261.0,5402231.0,5402261.0,5402256.0,0,0,0,0
112540_118,5402234.0,5402.0,yes,yes,yes,yes,5402233.0,5402232.0,5402231.0,5402233.0,5402232.0,5402231.0,1,1,0,0
112540_126,5402235.0,5402.0,yes,yes,yes,yes,5402231.0,5402232.0,5402236.0,5402236.0,5402245.0,5402254.0,0,0,0,0
112540_129,5402236.0,5402.0,yes,yes,yes,yes,5402235.0,5402254.0,5402245.0,5402231.0,5402232.0,5402235.0,0,0,0,0
112540_710,5402240.0,5402.0,no,yes,yes,yes,5402231.0,5402232.0,5402247.0,5402249.0,5402247.0,5402244.0,0,0,0,0
112540_127,5402241.0,5402.0,yes,yes,yes,yes,5402239.0,5402243.0,5402231.0,5402239.0,5402243.0,5402231.0,0,0,0,0
112540_183,5402243.0,5402.0,yes,no,yes,yes,5402239.0,5402241.0,,5402239.0,5402241.0,,0,0,0,0
112540_245,5402244.0,5402.0,no,yes,yes,yes,5402249.0,5402247.0,5402240.0,5402249.0,5402247.0,5402240.0,0,0,0,0
112540_706,5402245.0,5402.0,yes,yes,yes,no,5402235.0,5402236.0,5402254.0,5402246.0,5402231.0,5402241.0,0,0,0,0
112540_199,5402246.0,5402.0,no,no,yes,yes,5402258.0,5402233.0,5402238.0,5402233.0,5402232.0,,0,0,0,0
112540_179,5402247.0,5402.0,no,no,yes,no,5402240.0,5402244.0,5402242.0,5402240.0,5402244.0,5402249.0,0,0,0,0
112540_328,5402248.0,5402.0,no,no,no,no,5402261.0,5402256.0,5402259.0,5402231.0,5402232.0,5402235.0,1,1,0,0
112540_202,5402249.0,5402.0,yes,yes,yes,yes,5402244.0,5402240.0,5402247.0,5402244.0,5402240.0,5402247.0,0,0,0,0
112540_270,5402251.0,5402.0,no,yes,yes,yes,5402256.0,5402265.0,5402231.0,5402232.0,5402256.0,5402265.0,0,0,0,0
112540_312,5402252.0,5402.0,yes,no,yes,yes,5402231.0,5402245.0,5402232.0,5402231.0,5402232.0,5402245.0,1,1,0,0
112540_703,5402256.0,5402.0,no,no,yes,no,5402251.0,5402265.0,5402232.0,5402231.0,5402265.0,5402251.0,0,0,0,0
112540_322,5402257.0,5402.0,yes,yes,yes,yes,5402264.0,5402266.0,5402231.0,5402263.0,5402264.0,5402266.0,0,0,0,0
112540_214,5402258.0,5402.0,no,yes,no,no,5402246.0,5402253.0,5402257.0,5402262.0,5402251.0,5402249.0,0,1,0,0
112540_162,5402259.0,5402.0,yes,yes,no,yes,5402246.0,5402238.0,5402245.0,5402231.0,5402265.0,5402246.0,0,0,0,0
112540_350,5402260.0,5402.0,yes,yes,no,no,5402259.0,5402264.0,5402261.0,5402267.0,5402266.0,5402259.0,1,0,0,0
112540_235,5402265.0,5402.0,yes,yes,no,no,5402251.0,5402256.0,5402267.0,5402266.0,5402267.0,5402256.0,0,0,0,0
112540_165,5402266.0,5402.0,yes,yes,no,yes,5402247.0,5402231.0,5402233.0,5402267.0,5402265.0,5402257.0,0,0,0,0
112540_167,5402267.0,5402.0,no,no,no,no,5402266.0,5402257.0,5402265.0,5402266.0,5402265.0,5402260.0,0,0,0,0
112540_109,5403201.0,5403.0,yes,yes,yes,yes,5403202.0,5403214.0,5403211.0,5403202.0,5403204.0,5403214.0,0,0,0,0
112540_195,5403203.0,5403.0,no,yes,yes,yes,5403204.0,5403211.0,5403226.0,5403209.0,5403201.0,5403204.0,0,0,0,0
112540_107,5403204.0,5403.0,no,no,yes,yes,5403203.0,5403201.0,5403211.0,5403203.0,5403201.0,5403211.0,0,0,0,0
112540_116,5403205.0,5403.0,yes,yes,yes,yes,5403211.0,5403227.0,5403221.0,5403211.0,5403201.0,5403202.0,0,0,0,0
112540_121,5403207.0,5403.0,yes,yes,yes,yes,5403209.0,5403211.0,5403221.0,5403209.0,5403211.0,5403221.0,0,0,0,0
112540_114,5403208.0,5403.0,no,yes,yes,yes,5403220.0,5403227.0,5403201.0,5403206.0,5403203.0,5403201.0,0,0,0,0
112540_203,5403211.0,5403.0,yes,no,yes,no,5403205.0,5403207.0,5403201.0,5403209.0,5403207.0,5403205.0,0,0,0,0
112540_257,5403213.0,5403.0,no,no,no,yes,5403221.0,5403207.0,5403211.0,5403214.0,5403220.0,5403208.0,1,0,0,0
112540_261,5403214.0,5403.0,yes,yes,yes,yes,5403201.0,5403210.0,5403220.0,5403201.0,5403204.0,5403202.0,0,0,0,0
112540_185,5403216.0,5403.0,no,yes,yes,no,5403204.0,5403203.0,5403215.0,5403215.0,5403204.0,5403203.0,1,0,0,0
112540_335,5403217.0,5403.0,no,no,yes,yes,5403226.0,5403220.0,5403231.0,5403216.0,5403227.0,5403215.0,0,0,0,0
112540_309,5403220.0,5403.0,yes,no,yes,no,5403208.0,5403217.0,5403214.0,5403201.0,5403214.0,5403208.0,0,0,0,0
112540_279,5403221.0,5403.0,yes,yes,no,yes,5403255.0,5403266.0,5403271.0,5403244.0,5403240.0,5403237.0,0,0,0,0
112540_150,5403223.0,5403.0,no,no,yes,no,5403226.0,5403231.0,5403202.0,5403226.0,5403206.0,5403224.0,0,1,0,0
112540_339,5403230.0,5403.0,no,no,no,no,5403233.0,5403231.0,5403229.0,5403207.0,5403209.0,5403211.0,0,0,0,0
112540_326,5403231.0,5403.0,no,no,no,no,5403212.0,5403230.0,5403223.0,5403207.0,5403216.0,5403217.0,0,1,0,0
112540_315,5403232.0,5403.0,no,no,no,no,5403204.0,5403226.0,5403203.0,5403202.0,5403209.0,5403201.0,0,0,0,0
112540_160,5403233.0,5403.0,no,no,no,yes,5403230.0,5403234.0,5403223.0,5403212.0,5403230.0,5403220.0,0,1,0,0
112540_318,5403234.0,5403.0,no,no,yes,no,5403232.0,5403229.0,5403226.0,5403213.0,5403210.0,5403205.0,0,1,0,0
112540_105,5403235.0,5403.0,yes,yes,yes,yes,5403247.0,5403202.0,5403248.0,5403201.0,5403241.0,5403205.0,0,0,0,0
112540_113,5403237.0,5403.0,yes,yes,yes,yes,5403239.0,5403244.0,5403242.0,5403236.0,5403242.0,5403248.0,0,0,0,0
112540_187,5403239.0,5403.0,no,yes,yes,yes,5403237.0,5403245.0,5403242.0,5403236.0,5403237.0,5403235.0,0,0,0,0
112540_238,5403240.0,5403.0,yes,yes,yes,yes,5403243.0,5403241.0,5403248.0,5403205.0,5403243.0,5403241.0,0,0,0,0
112540_259,5403241.0,5403.0,no,no,no,no,5403240.0,5403243.0,5403207.0,5403240.0,5403243.0,5403207.0,0,0,0,0
112540_262,5403242.0,5403.0,yes,yes,yes,yes,5403235.0,5403236.0,5403255.0,5403236.0,5403237.0,5403246.0,0,0,0,0
112540_123,5403243.0,5403.0,yes,no,yes,yes,5403240.0,5403241.0,5403248.0,5403240.0,5403241.0,5403242.0,0,0,0,0
112540_124,5403244.0,5403.0,no,yes,yes,yes,5403237.0,5403239.0,5403242.0,5403236.0,5403237.0,5403241.0,0,0,0,0
112540_277,5403248.0,5403.0,no,no,no,no,5403245.0,5403246.0,5403235.0,5403235.0,5403250.0,5403263.0,0,0,0,0
112540_307,5403249.0,5403.0,yes,yes,yes,no,5403253.0,,,5403253.0,5403207.0,5403236.0,0,0,0,0
112540_144,5403251.0,5403.0,no,yes,yes,yes,5403238.0,5403235.0,5403239.0,5403232.0,5403241.0,5403238.0,0,1,0,0
112540_213,5403253.0,5403.0,yes,no,yes,no,5403249.0,,,5403249.0,5403229.0,,0,0,0,0
112540_164,5403258.0,5403.0,no,no,no,yes,5403261.0,5403260.0,5403251.0,5403237.0,5403260.0,5403261.0,0,1,0,0
112540_227,5403259.0,5403.0,no,yes,yes,yes,5403244.0,5403245.0,5403252.0,5403252.0,5403245.0,5403244.0,0,1,0,0
112540_215,5403261.0,5403.0,no,yes,yes,yes,5403258.0,5403259.0,5403206.0,5403245.0,5403239.0,5403240.0,0,0,0,0
112540_714,5403270.0,5403.0,no,no,yes,yes,5403230.0,5403233.0,5403234.0,5403203.0,5403205.0,5403210.0,1,1,0,0
112543_111,5431201.0,5431.0,yes,no,no,no,5431244.0,5431225.0,5431212.0,5431225.0,5431214.0,5431244.0,0,0,0,0
112543_136,5431203.0,5431.0,yes,yes,yes,no,5431247.0,5431228.0,5431230.0,5431247.0,5431228.0,5431230.0,0,0,0,0
112543_151,5431204.0,5431.0,yes,yes,no,no,5431240.0,5431222.0,5431207.0,5431229.0,5431222.0,5431254.0,1,0,0,0
112543_132,5431205.0,5431.0,no,no,no,no,5431256.0,5431248.0,5431232.0,5431256.0,5431248.0,5431232.0,0,0,0,0
112543_183,5431207.0,5431.0,yes,no,no,yes,5431264.0,5431242.0,5431240.0,5431222.0,5431242.0,5431264.0,0,0,0,0
112543_148,5431208.0,5431.0,no,no,yes,yes,5431229.0,5431221.0,,5431229.0,5431234.0,5431258.0,0,0,0,0
112543_164,5431211.0,5431.0,yes,yes,yes,no,5431227.0,5431253.0,5431214.0,5431225.0,5431227.0,5431244.0,0,0,0,0
112543_115,5431212.0,5431.0,yes,no,yes,no,5431201.0,5431244.0,5431202.0,5431225.0,5431202.0,5431227.0,0,0,0,0
112543_153,5431213.0,5431.0,no,no,no,no,5431222.0,5431229.0,5431234.0,5431229.0,5431263.0,5431259.0,1,1,0,0
112543_160,5431214.0,5431.0,no,yes,yes,yes,5431225.0,5431268.0,5431244.0,5431225.0,5431202.0,5431268.0,0,0,0,0
112543_106,5431221.0,5431.0,no,no,no,no,5431208.0,5431252.0,,5431208.0,5431229.0,5431234.0,0,0,0,0
112543_165,5431222.0,5431.0,no,no,no,no,5431207.0,5431264.0,5431240.0,5431264.0,5431229.0,5431254.0,0,0,0,0
112543_108,5431225.0,5431.0,yes,no,yes,yes,5431214.0,5431244.0,5431268.0,5431214.0,5431202.0,5431244.0,0,0,0,0
112543_147,5431227.0,5431.0,no,no,no,no,5431211.0,5431253.0,5431225.0,5431244.0,5431225.0,5431211.0,0,0,0,0
112543_158,5431228.0,5431.0,no,yes,yes,yes,5431203.0,5431247.0,5431230.0,5431203.0,5431230.0,5431247.0,0,0,0,0
112543_113,5431229.0,5431.0,yes,yes,yes,yes,5431242.0,5431254.0,5431264.0,5431254.0,5431242.0,5431264.0,0,0,0,0
112543_178,5431230.0,5431.0,yes,yes,yes,no,5431247.0,5431203.0,5431267.0,5431262.0,5431229.0,5431247.0,0,0,0,0
112543_124,5431231.0,5431.0,no,no,no,no,5431264.0,5431255.0,5431260.0,5431229.0,5431244.0,5431204.0,0,0,0,0
112543_101,5431232.0,5431.0,no,yes,yes,yes,5431209.0,5431210.0,5431236.0,5431259.0,5431209.0,5431263.0,0,0,0,0
112543_161,5431234.0,5431.0,no,yes,yes,yes,5431208.0,5431229.0,5431254.0,5431229.0,5431259.0,5431263.0,0,0,0,0
112543_168,5431237.0,5431.0,no,no,no,no,5431241.0,5431232.0,5431206.0,5431242.0,5431232.0,5431229.0,0,0,0,0
112543_105,5431239.0,5431.0,no,no,no,no,5431253.0,5431255.0,5431231.0,5431244.0,5431253.0,5431214.0,0,0,0,0
112543_135,5431240.0,5431.0,no,no,no,no,5431264.0,5431222.0,5431242.0,5431264.0,5431242.0,5431222.0,0,1,0,0
112543_118,5431241.0,5431.0,no,no,no,no,5431235.0,5431237.0,5431252.0,5431237.0,5431235.0,5431221.0,0,1,0,0
112543_114,5431243.0,5431.0,no,no,no,no,5431237.0,5431269.0,5431266.0,5431229.0,5431237.0,5431232.0,0,1,0,0
112543_137,5431244.0,5431.0,yes,no,yes,yes,5431201.0,5431214.0,5431225.0,5431202.0,5431225.0,5431268.0,0,0,0,0
112543_166,5431247.0,5431.0,no,yes,yes,yes,5431203.0,5431230.0,5431228.0,5431203.0,5431228.0,5431230.0,0,0,0,0
112543_140,5431248.0,5431.0,yes,no,no,no,5431256.0,5431205.0,5431232.0,5431232.0,5431229.0,5431256.0,0,0,0,0
112543_156,5431253.0,5431.0,yes,yes,yes,no,5431239.0,,,5431229.0,5431254.0,5431207.0,0,0,0,0
112543_130,5431254.0,5431.0,no,no,yes,no,5431229.0,5431234.0,5431225.0,5431229.0,5431242.0,5431264.0,0,0,0,0
112543_112,5431255.0,5431.0,no,yes,yes,yes,5431231.0,5431265.0,5431253.0,5431253.0,5431239.0,,0,1,0,0
112543_152,5431256.0,5431.0,yes,no,yes,yes,5431248.0,5431205.0,,5431248.0,5431205.0,,0,0,0,0
112543_143,5431259.0,5431.0,no,no,yes,yes,5431263.0,,,5431263.0,,,0,0,0,0
112543_154,5431263.0,5431.0,yes,yes,yes,yes,5431259.0,,,5431259.0,,,0,0,0,0
112543_102,5431265.0,5431.0,no,no,no,no,5431231.0,5431229.0,5431255.0,5431229.0,5431231.0,5431214.0,0,1,0,0
112543_121,5431266.0,5431.0,no,no,no,no,5431243.0,5431260.0,5431269.0,5431229.0,5431212.0,5431232.0,0,1,0,0
112543_126,5431267.0,5431.0,no,no,no,no,5431203.0,5431230.0,5431247.0,5431203.0,5431230.0,5431247.0,0,1,0,0
112543_138,5431268.0,5431.0,no,no,no,no,5431202.0,5431214.0,5431225.0,5431201.0,5431214.0,5431225.0,0,0,0,0
112543_157,5431269.0,5431.0,yes,no,yes,no,5431266.0,5431243.0,5431221.0,5431259.0,5431229.0,5431208.0,0,1,0,0
112543_180,5432224.0,5432.0,yes,no,yes,no,5432251.0,5432263.0,,5432251.0,5432263.0,,1,1,0,0
112543_604,5432230.0,5432.0,no,no,no,no,5432232.0,5432252.0,5432257.0,5432246.0,5432242.0,,0,1,0,0
112543_171,5432234.0,5432.0,yes,no,no,no,5432242.0,5432250.0,,5432242.0,5432250.0,,0,0,0,0
112543_179,5432235.0,5432.0,no,yes,no,yes,5432238.0,5432273.0,5432269.0,5432238.0,5432273.0,5432269.0,0,0,0,0
